     code  logKa       score
1    4llx   2.89  108.102302
2    5c28   5.66  161.807253
3    3uuo   7.96  225.876767
4    3ui7   9.00  272.361755
5    5c2h  11.09  328.239815
6    2v00   3.66  118.509771
7    3wz8   5.82  280.683941
8    3pww   7.32  352.822635
9    3prs   7.82  312.483331
10   3uri   9.00  247.092641
11   4m0z   5.19  274.120266
12   4m0y   6.46  129.476935
13   3qgy   7.80  285.553431
14   4qd6   8.64  293.647789
15   4rfm  10.05  248.801314
16   4cr9   4.10   87.505974
17   4cra   7.22  221.504655
18   4x6p   8.30  239.595532
19   4crc   8.72  233.368722
20   4ty7   9.52  206.078826
21   5aba   2.98  138.739673
22   5a7b   3.57  241.556982
23   4agn   3.97  153.217259
24   4agp   4.69  221.824873
25   4agq   5.01  200.938855
26   3bgz   6.26  411.992276
27   3jya   6.89  198.829909
28   2c3i   7.60  336.873262
29   4k18   8.96  335.967414
30   5dwr  11.22  399.069437
31   3mss   4.66  272.711524
32   3k5v   6.30  329.109124
33   3pyy   6.86  294.191593
34   2v7a   8.30  193.715956
35   4twp  10.00  350.894666
36   3wtj   6.53  205.206538
37   3zdg   7.10  156.901565
38   3u8k   8.66  120.634097
39   4qac   9.40  484.256955
40   3u8n  10.17  150.716420
41   1a30   4.30  116.545156
42   2qnq   6.11  432.482849
43   1g2k   7.96  419.890696
44   1eby   9.70  425.450011
45   3o9i  11.82  336.909351
46   4lzs   4.80  126.354454
47   3u5j   5.61  260.976682
48   4wiv   6.26  325.550831
49   4ogj   6.79  310.266632
50   3p5o   7.30  268.702160
51   1ps3   2.28    4.712233
52   3dx1   3.58   27.168537
53   3d4z   4.89    5.874306
54   3dx2   6.82   86.074231
55   3ejr   8.57  149.246901
56   3l7b   2.40   44.684093
57   4eky   3.52   71.342640
58   3g2n   4.09   71.101012
59   3syr   5.10   32.401279
60   3ebp   5.91  264.169449
61   2w66   4.05   26.211288
62   2w4x   4.85   55.599152
63   2wca   5.60  169.421882
64   2xj7   6.66   71.281411
65   2vvn   7.30   61.735062
66   3aru   3.22   95.363612
67   3arv   5.64  264.941321
68   3ary   6.00   79.886842
69   3arq   6.40  129.859493
70   3arp   7.15  403.198789
71   4ih5   4.11  187.384050
72   4ih7   5.24  219.521399
73   3cj4   6.51  236.212424
74   4eo8   8.15  265.620910
75   3gnw   9.10  337.968886
76   1gpk   5.37  126.953658
77   1h23   8.35  371.232228
78   1h22   9.10  321.250472
