     code  logKa         score
1    4llx   2.89  8.496341e+03
2    5c28   5.66  1.109649e+04
3    3uuo   7.96  1.682302e+04
4    3ui7   9.00  2.100121e+04
5    5c2h  11.09  3.081945e+04
6    2v00   3.66  1.715259e+04
7    3wz8   5.82  2.820342e+04
8    3pww   7.32  3.805603e+04
9    3prs   7.82  4.054955e+04
10   3uri   9.00  3.702967e+04
11   4m0z   5.19  3.071460e+04
12   4m0y   6.46  1.970592e+04
13   3qgy   7.80  2.437074e+04
14   4qd6   8.64  2.344621e+04
15   4rfm  10.05  2.732100e+04
16   4cr9   4.10  1.376003e+04
17   4cra   7.22  2.958870e+04
18   4x6p   8.30  3.495702e+04
19   4crc   8.72  3.262741e+04
20   4ty7   9.52  3.198256e+04
21   5aba   2.98  1.361277e+04
22   5a7b   3.57  2.491166e+04
23   4agn   3.97  1.782434e+04
24   4agp   4.69  2.177058e+04
25   4agq   5.01  2.193878e+04
26   3bgz   6.26  2.317966e+04
27   3jya   6.89  1.453876e+04
28   2c3i   7.60  2.234178e+04
29   4k18   8.96  2.605429e+04
30   5dwr  11.22  2.832321e+04
31   3mss   4.66  1.563317e+04
32   3k5v   6.30  1.994334e+04
33   3pyy   6.86  2.361544e+04
34   2v7a   8.30  2.638524e+04
35   4twp  10.00  2.449586e+04
36   3wtj   6.53  2.031913e+04
37   3zdg   7.10  1.893733e+04
38   3u8k   8.66  2.037594e+04
39   4qac   9.40  2.773089e+04
40   3u8n  10.17  2.226709e+04
41   1a30   4.30  2.282701e+04
42   2qnq   6.11  3.837105e+04
43   1g2k   7.96  4.205477e+04
44   1eby   9.70  4.396060e+04
45   3o9i  11.82  4.092717e+04
46   4lzs   4.80  1.377846e+04
47   3u5j   5.61  1.793088e+04
48   4wiv   6.26  1.920846e+04
49   4ogj   6.79  2.171348e+04
50   3p5o   7.30  2.225630e+04
51   1ps3   2.28  1.957869e+04
52   3dx1   3.58  1.678374e+04
53   3d4z   4.89  1.850144e+04
54   3dx2   6.82  2.261775e+04
55   3ejr   8.57  2.688470e+04
56   3l7b   2.40  1.741885e+04
57   4eky   3.52  2.325498e+04
58   3g2n   4.09  2.029703e+04
59   3syr   5.10  1.981061e+04
60   3ebp   5.91  1.860391e+04
61   2w66   4.05  2.017037e+04
62   2w4x   4.85  1.688610e+04
63   2wca   5.60  2.211710e+04
64   2xj7   6.66  1.941836e+04
65   2vvn   7.30  2.218738e+04
66   3aru   3.22  1.465592e+04
67   3arv   5.64  1.704914e+04
68   3ary   6.00  1.192859e+04
69   3arq   6.40  1.747745e+04
70   3arp   7.15  2.689311e+04
71   4ih5   4.11  1.540066e+04
72   4ih7   5.24  1.910712e+04
73   3cj4   6.51  1.735349e+04
74   4eo8   8.15  2.231248e+04
75   3gnw   9.10  3.581791e+04
76   1gpk   5.37  1.884920e+04
77   1h23   8.35  3.396169e+04
78   1h22   9.10  3.182207e+04
79   3f3a   4.19  2.145482e+04
80   3f3c   6.02  2.051316e+04
81   4mme   6.50  2.133870e+04
82   3f3d   7.16  2.024203e+04
83   3f3e   7.70  1.850146e+04
84   2wbg   4.45  2.562795e+04
85   2cbv   5.48  1.698194e+04
86   2j78   6.42  1.891941e+04
87   2j7h   7.19  1.454370e+04
88   2cet   8.02  2.477403e+04
89   3udh   2.85  1.402607e+04
90   3rsx   4.41  1.639701e+04
91   4djv   6.72  2.811977e+04
92   2vkm   8.74  4.985278e+04
93   4gid  10.77  5.237146e+04
94   4jfs   5.27  1.759104e+04
95   4j28   5.70  1.775708e+04
96   2wvt   6.12  1.803306e+04
97   2xii   7.20  2.886322e+04
98   4pcs   7.85  1.683945e+04
99   3rr4   4.55  2.326081e+04
100  1s38   5.15  1.898310e+04
101  1r5y   6.46  2.001195e+04
102  3gc5   7.26  2.758545e+04
103  3ge7   8.70  3.449716e+04
104  4dli   5.62  2.169101e+04
105  2zb1   6.32  2.766382e+04
106  4f9w   6.94  2.584073e+04
107  3e92   8.00  3.132725e+04
108  3e93   8.85  3.766986e+04
109  4owm   2.96  8.886643e+03
110  3twp   3.92  8.971314e+03
111  3r88   4.82  1.354052e+04
112  4gkm   5.17  2.014389e+04
113  3qqs   5.82  1.864604e+04
114  3gv9   2.12  1.039489e+04
115  3gr2   2.52  9.962437e+03
116  4kz6   3.10  1.314507e+04
117  4jxs   4.74  1.952277e+04
118  2r9w   5.10  2.008961e+04
119  2hb1   3.80  1.494664e+04
120  1bzc   4.92  2.402863e+04
121  2qbr   6.33  2.363725e+04
122  2qbq   7.44  2.506530e+04
123  2qbp   8.40  2.979748e+04
124  1q8t   4.76  1.612757e+04
125  1ydr   5.52  2.110933e+04
126  1q8u   5.96  2.184809e+04
127  1ydt   7.32  2.769960e+04
128  3ag9   8.05  3.643458e+04
129  3fcq   2.77  1.326841e+04
130  1z9g   5.64  1.723406e+04
131  1qf1   7.32  2.970325e+04
132  5tmn   8.04  2.556880e+04
133  4tmn  10.17  3.117770e+04
134  4ddk   2.29  1.288351e+04
135  4ddh   3.32  1.621076e+04
136  3ivg   4.30  2.988467e+04
137  3coz   5.57  3.262145e+04
138  3coy   6.02  3.573820e+04
139  3pxf   4.43  1.556795e+04
140  4eor   6.30  2.772475e+04
141  2xnb   6.83  2.410465e+04
142  1pxn   7.15  2.356330e+04
143  2fvd   8.52  2.672247e+04
144  4k77   6.63  1.659979e+04
145  4e5w   7.66  2.803453e+04
146  4ivb   8.72  2.201103e+04
147  4ivd   9.52  2.554810e+04
148  4ivc  10.00  2.520452e+04
149  4f09   6.70  1.846092e+04
150  4gfm   7.22  1.474254e+04
151  4hge   7.92  2.255562e+04
152  4e6q   8.36  2.388182e+04
153  4jia   9.22  2.504822e+04
154  2brb   4.86  2.134221e+04
155  2br1   5.14  2.296152e+04
156  3jvr   5.72  1.683077e+04
157  3jvs   6.54  2.538523e+04
158  1nvq   8.25  3.094524e+04
159  3acw   4.76  2.283392e+04
160  4ea2   6.44 -3.324467e+03
161  2zcr   6.87  2.884892e+04
162  2zy1   7.40  2.167854e+04
163  2zcq   8.82  2.450879e+04
164  1bcu   3.28  1.345747e+04
165  3bv9   5.36  3.015865e+04
166  1oyt   7.24  2.763356e+04
167  2zda   8.40  3.011565e+04
168  3utu  10.92  3.971839e+04
169  3u9q   4.38  1.961979e+04
170  2yfe   6.63  2.471909e+04
171  3fur   8.00  3.030365e+04
172  3b1m   8.48  3.317272e+04
173  2p4y   9.00  3.549758e+04
174  3uo4   6.52  2.598348e+04
175  3up2   7.40  2.537054e+04
176  3e5a   8.23 -1.112066e+06
177  2wtv   8.74  2.697793e+04
178  3myg  10.70  2.712320e+04
179  3kgp   2.57  1.202945e+04
180  1c5z   4.01  1.479232e+04
181  1o5b   5.77  1.723680e+04
182  1owh   7.40  2.172269e+04
183  1sqa   9.21  2.940868e+04
184  4jsz   2.30  9.058311e+03
185  3kwa   4.08  8.096414e+03
186  2weg   6.50  1.347442e+04
187  3ryj   7.80  1.550013e+04
188  3dd0   9.00  1.776006e+04
189  2xdl   3.10  1.678642e+04
190  3b27   5.16  1.706269e+04
191  1yc1   6.17  2.522158e+04
192  3rlr   7.52  1.760036e+04
193  2yki   9.46  3.598863e+04
194  1z95   7.12  3.216843e+04
195  3b68   8.40  3.621368e+04
196  3b5r   8.77  3.046595e+04
197  3b65   9.27  3.107559e+04
198  3g0w   9.52  2.549239e+04
199  4u4s   2.92  1.633824e+04
200  1p1q   4.89  1.958216e+04
201  1syi   5.44  2.396192e+04
202  1p1n   6.80  1.767857e+04
203  2al5   8.40  2.071545e+04
204  3g2z   2.36  8.894439e+03
205  3g31   2.89  7.199221e+03
206  4de2   4.12  2.071402e+04
207  4de3   5.52  1.678357e+04
208  4de1   5.96  1.858607e+04
209  1vso   4.72  1.989686e+04
210  4dld   5.82  2.296865e+04
211  3gbb   6.90  2.320670e+04
212  3fv2   8.11  2.667247e+04
213  3fv1   9.30  2.898249e+04
214  4mgd   4.69  1.780006e+04
215  2qe4   7.96  2.551390e+04
216  1qkt   9.04  2.181598e+04
217  2pog   9.54  2.329643e+04
218  2p15  10.30  3.375883e+04
219  2y5h   5.79  2.364333e+04
220  1lpg   7.09  4.004376e+04
221  2xbv   8.43  3.100085e+04
222  1z6e   9.72  3.307608e+04
223  1mq6  11.15  2.984007e+04
224  1nc3   5.00  2.523469e+04
225  1nc1   6.12  2.715925e+04
226  1y6r  10.11  2.994872e+04
227  4f2w  11.30  2.973975e+04
228  4f3c  11.82  3.441976e+04
229  1uto   2.27  1.063348e+04
230  4abg   3.57  1.496397e+04
231  3gy4   5.10  1.577122e+04
232  1k1i   6.58  2.716195e+04
233  1o3f   7.96  1.661310e+04
234  2yge   5.06  2.461060e+04
235  2fxs   6.06  1.794158e+04
236  2iwx   6.68  1.793384e+04
237  2wer   7.05  1.984032e+04
238  2vw5   8.52  2.721910e+04
239  4kzq   6.10  2.018707e+04
240  4kzu   6.50  2.090347e+04
241  4j21   7.41  2.047541e+04
242  4j3l   7.80  2.337578e+04
243  3kr8   8.10  2.403250e+04
244  2ymd   3.16  1.918158e+04
245  2wnc   6.32  2.075480e+04
246  2xys   7.42  1.972350e+04
247  2wn9   8.52  1.889994e+04
248  2x00  11.33  2.826331e+04
249  3ozt   4.13  3.451568e+04
250  3ozs   5.33  3.289991e+04
251  3oe5   6.88  3.702464e+04
252  3oe4   7.47  3.720090e+04
253  3nw9   9.00  4.271953e+04
254  3ao4   2.07  1.968341e+04
255  3zt2   2.84  1.983189e+04
256  3zsx   3.28  2.333443e+04
257  4cig   3.67  2.555718e+04
258  3zso   5.12  2.951192e+04
259  3n7a   3.70  1.647401e+04
260  4ciw   4.82  1.966179e+04
261  3n86   5.64  2.965292e+04
262  3n76   6.85  1.781566e+04
263  2xb8   7.59  2.713308e+04
264  4bkt   3.62  1.460166e+04
265  4w9c   4.65  2.135265e+04
266  4w9l   5.02  3.054712e+04
267  4w9i   5.96  2.460732e+04
268  4w9h   6.73  2.781415e+04
269  3nq9   4.03  1.156645e+04
270  3ueu   5.24  1.922458e+04
271  3uev   5.89  2.229589e+04
272  3uew   6.31  2.317752e+04
273  3uex   6.92  2.674824e+04
274  3lka   2.82  9.294140e+03
275  3ehy   5.85  1.656115e+04
276  3tsk   7.17  3.145501e+04
277  3nx7   8.10  1.936236e+04
278  4gr0   9.55  3.701563e+04
279  3dxg   2.40  9.737960e+03
280  3d6q   3.76  1.060533e+04
281  1w4o   5.22  1.374630e+04
282  1o0h   5.92  1.912181e+04
283  1u1b   7.80  2.703567e+04

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 2.23 * Score
Number of favorable sample (N) = 281
Pearson correlation coefficient (R) = 0.646
Standard deviation in fitting (SD) = 1.66
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,281,2);
for(i in 1:281);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
