     code  logKa         score
1    4llx   2.89  1.942459e+05
2    5c28   5.66  3.118127e+05
3    3uuo   7.96  5.010229e+05
4    3ui7   9.00  6.305634e+05
5    5c2h  11.09  7.287903e+05
6    2v00   3.66  4.732704e+05
7    3wz8   5.82  6.812042e+05
8    3pww   7.32  9.789361e+05
9    3prs   7.82  9.381527e+05
10   3uri   9.00  1.113805e+06
11   4m0z   5.19  7.162510e+05
12   4m0y   6.46  3.631687e+05
13   3qgy   7.80  6.495848e+05
14   4qd6   8.64  8.127302e+05
15   4rfm  10.05  7.540908e+05
16   4cr9   4.10  2.354597e+05
17   4cra   7.22  6.925521e+05
18   4x6p   8.30  8.156533e+05
19   4crc   8.72  8.423202e+05
20   4ty7   9.52  8.755122e+05
21   5aba   2.98  4.350351e+05
22   5a7b   3.57  6.472199e+05
23   4agn   3.97  4.817596e+05
24   4agp   4.69  6.407804e+05
25   4agq   5.01  5.634315e+05
26   3bgz   6.26  1.020206e+06
27   3jya   6.89  4.493852e+05
28   2c3i   7.60  6.696549e+05
29   4k18   8.96  8.746932e+05
30   5dwr  11.22  1.030978e+06
31   3mss   4.66  4.759703e+05
32   3k5v   6.30  7.527591e+05
33   3pyy   6.86  6.532273e+05
34   2v7a   8.30  6.389030e+05
35   4twp  10.00  7.532819e+05
36   3wtj   6.53  4.998837e+05
37   3zdg   7.10  3.148843e+05
38   3u8k   8.66  3.566001e+05
39   4qac   9.40  1.023051e+06
40   3u8n  10.17  4.243830e+05
41   1a30   4.30  9.106640e+05
42   2qnq   6.11  1.139356e+06
43   1g2k   7.96  1.134983e+06
44   1eby   9.70  1.130771e+06
45   3o9i  11.82  9.944072e+05
46   4lzs   4.80  2.912118e+05
47   3u5j   5.61  5.746158e+05
48   4wiv   6.26  7.206927e+05
49   4ogj   6.79  8.148854e+05
50   3p5o   7.30  6.885365e+05
51   1ps3   2.28  5.163301e+05
52   3dx1   3.58  6.426747e+05
53   3d4z   4.89  4.751609e+05
54   3dx2   6.82  6.960849e+05
55   3ejr   8.57  7.715116e+05
56   3l7b   2.40  4.652126e+05
57   4eky   3.52  6.895218e+05
58   3g2n   4.09  4.718134e+05
59   3syr   5.10  4.826097e+05
60   3ebp   5.91  5.850873e+05
61   2w66   4.05  2.238442e+05
62   2w4x   4.85  3.730894e+05
63   2wca   5.60  6.224888e+05
64   2xj7   6.66  2.890594e+05
65   2vvn   7.30  4.496153e+05
66   3aru   3.22  3.265325e+05
67   3arv   5.64  5.888122e+05
68   3ary   6.00  2.722284e+05
69   3arq   6.40  5.119640e+05
70   3arp   7.15  7.278983e+05
71   4ih5   4.11  4.542762e+05
72   4ih7   5.24  4.852923e+05
73   3cj4   6.51  6.290218e+05
74   4eo8   8.15  8.533377e+05
75   3gnw   9.10  9.815381e+05
76   1gpk   5.37  3.443060e+05
77   1h23   8.35  8.592849e+05
78   1h22   9.10  7.362928e+05
79   3f3a   4.19  6.975971e+05
80   3f3c   6.02  8.286982e+05
81   4mme   6.50  5.665085e+05
82   3f3d   7.16  7.618967e+05
83   3f3e   7.70  7.864382e+05
84   2wbg   4.45  7.876843e+05
85   2cbv   5.48  5.279637e+05
86   2j78   6.42  5.827343e+05
87   2j7h   7.19  4.228370e+05
88   2cet   8.02  6.455528e+05
89   3udh   2.85  2.875841e+05
90   3rsx   4.41  3.687085e+05
91   4djv   6.72  8.522230e+05
92   2vkm   8.74  1.138077e+06
93   4gid  10.77  1.162272e+06
94   4jfs   5.27  6.117283e+05
95   4j28   5.70  6.530645e+05
96   2wvt   6.12  6.594877e+05
97   2xii   7.20  9.830015e+05
98   4pcs   7.85  6.930093e+05
99   3rr4   4.55  4.072843e+05
100  1s38   5.15  4.869232e+05
101  1r5y   6.46  4.907844e+05
102  3gc5   7.26  6.262776e+05
103  3ge7   8.70  8.196204e+05
104  4dli   5.62  4.851755e+05
105  2zb1   6.32  7.895357e+05
106  4f9w   6.94  7.378726e+05
107  3e92   8.00  8.732349e+05
108  3e93   8.85  9.322441e+05
109  4owm   2.96  3.125659e+05
110  3twp   3.92  3.484490e+05
111  3r88   4.82  3.858651e+05
112  4gkm   5.17  6.830930e+05
113  3qqs   5.82  6.212681e+05
114  3gv9   2.12  2.901385e+05
115  3gr2   2.52  3.915942e+05
116  4kz6   3.10  3.955660e+05
117  4jxs   4.74  6.431394e+05
118  2r9w   5.10  8.084517e+05
119  2hb1   3.80  7.742400e+05
120  1bzc   4.92  9.240332e+05
121  2qbr   6.33  1.003738e+06
122  2qbq   7.44  1.086030e+06
123  2qbp   8.40  1.173358e+06
124  1q8t   4.76  2.726991e+05
125  1ydr   5.52  5.028482e+05
126  1q8u   5.96  5.206659e+05
127  1ydt   7.32  6.862107e+05
128  3ag9   8.05  1.206028e+06
129  3fcq   2.77  3.590786e+05
130  1z9g   5.64  6.514932e+05
131  1qf1   7.32  9.202453e+05
132  5tmn   8.04  9.404584e+05
133  4tmn  10.17  9.761947e+05
134  4ddk   2.29  4.056330e+05
135  4ddh   3.32  4.373965e+05
136  3ivg   4.30  7.640802e+05
137  3coz   5.57  8.229483e+05
138  3coy   6.02  8.526180e+05
139  3pxf   4.43  6.451414e+05
140  4eor   6.30  7.260993e+05
141  2xnb   6.83  4.380498e+05
142  1pxn   7.15  3.952936e+05
143  2fvd   8.52  7.466350e+05
144  4k77   6.63  2.788960e+05
145  4e5w   7.66  4.986243e+05
146  4ivb   8.72  4.934420e+05
147  4ivd   9.52  5.526745e+05
148  4ivc  10.00  5.195684e+05
149  4f09   6.70  3.738788e+05
150  4gfm   7.22  3.004385e+05
151  4hge   7.92  4.838970e+05
152  4e6q   8.36  5.058414e+05
153  4jia   9.22  8.233782e+05
154  2brb   4.86  5.950424e+05
155  2br1   5.14  6.522984e+05
156  3jvr   5.72  5.789471e+05
157  3jvs   6.54  7.508527e+05
158  1nvq   8.25  7.841604e+05
159  3acw   4.76  6.620256e+05
160  4ea2   6.44  6.302880e+05
161  2zcr   6.87  1.069278e+06
162  2zy1   7.40  6.523378e+05
163  2zcq   8.82  8.332042e+05
164  1bcu   3.28  2.404947e+05
165  3bv9   5.36  1.001830e+06
166  1oyt   7.24  9.811631e+05
167  2zda   8.40  9.344150e+05
168  3utu  10.92  1.346007e+06
169  3u9q   4.38  7.987495e+05
170  2yfe   6.63  8.195850e+05
171  3fur   8.00  9.572915e+05
172  3b1m   8.48  9.340864e+05
173  2p4y   9.00  1.368158e+06
174  3uo4   6.52  8.666121e+05
175  3up2   7.40  9.433299e+05
176  3e5a   8.23  7.557116e+05
177  2wtv   8.74  9.693572e+05
178  3myg  10.70  5.272925e+05
179  3kgp   2.57  3.607544e+05
180  1c5z   4.01  5.274842e+05
181  1o5b   5.77  5.090921e+05
182  1owh   7.40  6.996775e+05
183  1sqa   9.21  9.356752e+05
184  4jsz   2.30  1.504183e+05
185  3kwa   4.08  4.366026e+05
186  2weg   6.50  5.795449e+05
187  3ryj   7.80  5.611686e+05
188  3dd0   9.00  5.692106e+05
189  2xdl   3.10  3.138134e+05
190  3b27   5.16  5.674890e+05
191  1yc1   6.17  8.119148e+05
192  3rlr   7.52  7.193821e+05
193  2yki   9.46  1.017703e+06
194  1z95   7.12  1.039933e+06
195  3b68   8.40  1.018690e+06
196  3b5r   8.77  1.131995e+06
197  3b65   9.27  9.663735e+05
