     code  logKa         score
1    4llx   2.89  1.106000e+06
2    5c28   5.66  1.514349e+06
3    3uuo   7.96  2.193966e+06
4    3ui7   9.00  2.520859e+06
5    5c2h  11.09  3.636990e+06
6    2v00   3.66  1.638019e+06
7    3wz8   5.82  3.106603e+06
8    3pww   7.32  4.687634e+06
9    3prs   7.82  4.782682e+06
10   3uri   9.00  4.831354e+06
11   4m0z   5.19  3.003747e+06
12   4m0y   6.46  1.933042e+06
13   3qgy   7.80  2.661718e+06
14   4qd6   8.64  2.221389e+06
15   4rfm  10.05  3.355778e+06
16   4cr9   4.10  1.619664e+06
17   4cra   7.22  3.447573e+06
18   4x6p   8.30  3.751068e+06
19   4crc   8.72  3.589958e+06
20   4ty7   9.52  3.451904e+06
21   5aba   2.98  1.854556e+06
22   5a7b   3.57  2.765076e+06
23   4agn   3.97  2.279260e+06
24   4agp   4.69  2.722392e+06
25   4agq   5.01  2.765808e+06
26   3bgz   6.26  2.628353e+06
27   3jya   6.89  1.906675e+06
28   2c3i   7.60  2.792797e+06
29   4k18   8.96  2.948395e+06
30   5dwr  11.22  3.212953e+06
31   3mss   4.66  1.977605e+06
32   3k5v   6.30  2.549340e+06
33   3pyy   6.86  2.451601e+06
34   2v7a   8.30  3.381830e+06
35   4twp  10.00  3.170552e+06
36   3wtj   6.53  2.091767e+06
37   3zdg   7.10  2.197151e+06
38   3u8k   8.66  2.409617e+06
39   4qac   9.40  3.069391e+06
40   3u8n  10.17  2.593677e+06
41   1a30   4.30  2.486638e+06
42   2qnq   6.11  4.026681e+06
43   1g2k   7.96  4.916814e+06
44   1eby   9.70  5.368808e+06
45   3o9i  11.82  5.053237e+06
46   4lzs   4.80  1.830486e+06
47   3u5j   5.61  2.236386e+06
48   4wiv   6.26  2.362442e+06
49   4ogj   6.79  2.553038e+06
50   3p5o   7.30  2.700906e+06
51   1ps3   2.28  1.549821e+06
52   3dx1   3.58  1.004076e+06
53   3d4z   4.89  1.417023e+06
54   3dx2   6.82  1.371840e+06
55   3ejr   8.57  2.373476e+06
56   3l7b   2.40  2.267042e+06
57   4eky   3.52  2.852262e+06
58   3g2n   4.09  2.515629e+06
59   3syr   5.10  2.294452e+06
60   3ebp   5.91  2.194532e+06
61   2w66   4.05  2.012945e+06
62   2w4x   4.85  1.836105e+06
63   2wca   5.60  2.141064e+06
64   2xj7   6.66  2.260215e+06
65   2vvn   7.30  2.335786e+06
66   3aru   3.22  1.771317e+06
67   3arv   5.64  1.660340e+06
68   3ary   6.00  1.216328e+06
69   3arq   6.40  2.086820e+06
70   3arp   7.15  3.236350e+06
71   4ih5   4.11  1.708623e+06
72   4ih7   5.24  2.105749e+06
73   3cj4   6.51  2.215103e+06
74   4eo8   8.15  2.845199e+06
75   3gnw   9.10  3.755119e+06
76   1gpk   5.37  2.430865e+06
77   1gpn   6.48  2.543322e+06
78   1h23   8.35  4.498547e+06
79   1h22   9.10  4.226451e+06
