     code  logKa        score
1    4llx   2.89   307.245643
2    5c28   5.66   455.355484
3    3uuo   7.96   605.237124
4    3ui7   9.00   744.135078
5    5c2h  11.09  1114.082930
6    2v00   3.66   507.729236
7    3wz8   5.82   925.845753
8    3pww   7.32  1307.360479
9    3prs   7.82  1305.699486
10   3uri   9.00  1241.921377
11   4m0z   5.19   921.927247
12   4m0y   6.46   582.172679
13   3qgy   7.80   763.572244
14   4qd6   8.64   680.973498
15   4rfm  10.05   968.146784
16   4cr9   4.10   443.275784
17   4cra   7.22   932.122982
18   4x6p   8.30  1123.680460
19   4crc   8.72  1054.363124
20   4ty7   9.52  1008.278027
21   5aba   2.98   621.475450
22   5a7b   3.57   905.026721
23   4agn   3.97   734.636412
24   4agp   4.69   876.287844
25   4agq   5.01   888.001382
26   3bgz   6.26   775.712783
27   3jya   6.89   580.275769
28   2c3i   7.60   829.031989
29   4k18   8.96   855.928468
30   5dwr  11.22  1007.989187
31   3mss   4.66   583.958991
32   3k5v   6.30   729.561546
33   3pyy   6.86   785.197757
34   2v7a   8.30   929.305753
35   4twp  10.00   992.024689
36   3wtj   6.53   675.998950
37   3zdg   7.10   745.902006
38   3u8k   8.66   762.947915
39   4qac   9.40   940.694944
40   3u8n  10.17   902.318464
41   1a30   4.30   654.039598
42   2qnq   6.11  1325.137499
43   1g2k   7.96  1388.176327
44   1eby   9.70  1525.100653
45   3o9i  11.82  1375.739174
46   4lzs   4.80   524.860331
47   3u5j   5.61   672.296884
48   4wiv   6.26   677.999349
49   4ogj   6.79   682.697618
50   3p5o   7.30   813.192684
51   1ps3   2.28   510.314908
52   3dx1   3.58   385.433004
53   3d4z   4.89   514.912120
54   3dx2   6.82   505.553968
55   3ejr   8.57   830.735949
56   3l7b   2.40   597.036239
57   4eky   3.52   881.201268
58   3g2n   4.09   675.778187
59   3syr   5.10   623.746533
60   3ebp   5.91   682.723687
61   2w66   4.05   667.116078
62   2w4x   4.85   506.549736
63   2wca   5.60   675.106633
64   2xj7   6.66   684.898885
65   2vvn   7.30   726.254195
66   3aru   3.22   534.153241
67   3arv   5.64   575.833548
68   3ary   6.00   411.066690
69   3arq   6.40   701.243540
70   3arp   7.15   976.929791
71   4ih5   4.11   473.293254
72   4ih7   5.24   671.665364
73   3cj4   6.51   697.850294
74   4eo8   8.15   807.404374
75   3gnw   9.10  1115.740200
76   1gpk   5.37   713.930162
77   1gpn   6.48   790.400025
78   1h23   8.35  1253.964415
79   1h22   9.10  1188.307423
80   1e66   9.89   948.226376
81   3f3a   4.19   612.281208
82   3f3c   6.02   613.333177
83   4mme   6.50   819.494807
84   3f3d   7.16   501.848184
85   3f3e   7.70   521.245457
86   2wbg   4.45   789.343023
87   2cbv   5.48   480.317959
88   2j78   6.42   483.763612
89   2j7h   7.19   436.312259
90   2cet   8.02   792.362533
91   3udh   2.85   495.536572
92   3rsx   4.41   500.627098
93   4djv   6.72   876.135024
94   2vkm   8.74  1698.378343
95   4gid  10.77  1758.690678
96   4jfs   5.27   567.480055
97   4j28   5.70   509.160058
98   2wvt   6.12   490.500123
99   2xii   7.20   842.412307
100  4pcs   7.85   509.496978
101  3rr4   4.55   652.354843
102  1s38   5.15   519.744899
103  1r5y   6.46   487.342913
104  3gc5   7.26   731.492305
105  3ge7   8.70  1006.921019
106  4dli   5.62   813.524161
107  2zb1   6.32  1013.105133
108  4f9w   6.94   910.527039
109  3e92   8.00  1113.501365
110  3e93   8.85  1387.050715
111  4owm   2.96   329.940524
112  3twp   3.92   311.400489
113  3r88   4.82   456.357688
114  4gkm   5.17   658.231962
115  3qqs   5.82   620.883628
116  3gv9   2.12   316.562051
117  3gr2   2.52   290.139323
118  4kz6   3.10   424.373845
119  4jxs   4.74   543.534135
120  2r9w   5.10   616.983537
121  2hb1   3.80   464.986692
122  1bzc   4.92   761.085020
123  2qbr   6.33   761.358395
124  2qbq   7.44   825.295241
125  2qbp   8.40   950.228672
