     code  logKa       score
1    4llx   2.89  105.610101
2    5c28   5.66  158.489582
3    3uuo   7.96  219.982057
4    3ui7   9.00  265.352415
5    5c2h  11.09  319.094927
6    2v00   3.66  114.016485
7    3wz8   5.82  270.841530
8    3pww   7.32  340.632961
9    3prs   7.82  301.339753
10   3uri   9.00  240.376599
11   4m0z   5.19  268.008351
12   4m0y   6.46  124.394358
13   3qgy   7.80  276.438578
14   4qd6   8.64  282.515268
15   4rfm  10.05  241.851042
16   4cr9   4.10   84.174385
17   4cra   7.22  211.816933
18   4x6p   8.30  229.942542
19   4crc   8.72  223.947908
20   4ty7   9.52  197.823209
21   5aba   2.98  133.868416
22   5a7b   3.57  232.171738
23   4agn   3.97  147.925657
24   4agp   4.69  213.449519
25   4agq   5.01  193.292588
26   3bgz   6.26  402.161641
27   3jya   6.89  194.588987
28   2c3i   7.60  328.330252
29   4k18   8.96  326.311602
30   5dwr  11.22  388.015313
31   3mss   4.66  266.056322
32   3k5v   6.30  319.982624
33   3pyy   6.86  285.926637
34   2v7a   8.30  186.093033
35   4twp  10.00  341.119437
36   3wtj   6.53  200.889598
37   3zdg   7.10  153.501799
38   3u8k   8.66  117.566391
39   4qac   9.40  473.262802
40   3u8n  10.17  147.208325
41   1a30   4.30  115.588903
42   2qnq   6.11  418.042685
43   1g2k   7.96  405.568596
44   1eby   9.70  412.209859
45   3o9i  11.82  325.703319
46   4lzs   4.80  123.419436
47   3u5j   5.61  253.493729
48   4wiv   6.26  315.852121
49   4ogj   6.79  300.594223
50   3p5o   7.30  260.942378
51   1ps3   2.28    4.590737
52   3dx1   3.58   26.621958
53   3d4z   4.89    5.722424
54   3dx2   6.82   84.199001
55   3ejr   8.57  144.083059
56   3l7b   2.40   42.766182
57   4eky   3.52   69.927205
58   3g2n   4.09   68.328282
59   3syr   5.10   31.183034
60   3ebp   5.91  256.751017
61   2w66   4.05   25.653345
62   2w4x   4.85   54.416873
63   2wca   5.60  164.247890
64   2xj7   6.66   69.202328
65   2vvn   7.30   60.584823
66   3aru   3.22   92.224767
67   3arv   5.64  255.741815
68   3ary   6.00   77.497934
69   3arq   6.40  124.766824
70   3arp   7.15  391.273702
71   4ih5   4.11  182.222945
72   4ih7   5.24  213.455156
73   3cj4   6.51  230.536607
74   4eo8   8.15  260.171636
75   3gnw   9.10  326.072953
76   1gpk   5.37  123.589306
77   1h23   8.35  361.473271
78   1h22   9.10  312.396627
79   3f3a   4.19  140.408221
80   3f3c   6.02  159.746680
81   4mme   6.50  258.388919
82   3f3d   7.16  121.557858
83   3f3e   7.70  133.729729
84   2wbg   4.45  169.071752
85   2cbv   5.48   43.354166
86   2j78   6.42   20.230726
87   2j7h   7.19    3.165721
88   2cet   8.02  101.500812
89   3udh   2.85  133.139224
90   3rsx   4.41  139.082436
91   4djv   6.72  304.351910
92   2vkm   8.74  372.233122
93   4gid  10.77  349.402890
94   4jfs   5.27  137.361144
95   4j28   5.70   86.789119
96   2wvt   6.12    2.297316
97   2xii   7.20  133.340144
98   4pcs   7.85  146.153239
99   3rr4   4.55   97.843516
100  1s38   5.15  136.701033
101  1r5y   6.46   91.302947
102  3gc5   7.26  107.862715
103  3ge7   8.70  170.392333
104  4dli   5.62  254.681364
105  2zb1   6.32  346.161296
106  4f9w   6.94  331.836052
107  3e92   8.00  382.138745
108  3e93   8.85  381.140709
109  4owm   2.96   95.648664
110  3twp   3.92   82.846146
111  3r88   4.82   86.368356
112  4gkm   5.17  187.274060
113  3qqs   5.82  173.400315
114  3gv9   2.12   37.131549
115  3gr2   2.52   56.715086
116  4kz6   3.10   84.551941
117  4jxs   4.74  109.715186
118  2r9w   5.10  198.361191
119  2hb1   3.80  113.902381
120  1bzc   4.92  263.119314
121  2qbr   6.33  241.149146
122  2qbq   7.44  231.433361
123  2qbp   8.40  267.336899
124  1q8t   4.76  104.137967
125  1ydr   5.52  210.038172
126  1q8u   5.96  232.207538
127  1ydt   7.32  258.165296
128  3ag9   8.05  139.553949
129  3fcq   2.77  114.924531
130  1z9g   5.64  145.437172
131  1qf1   7.32  230.841187
132  5tmn   8.04  249.273360
133  4tmn  10.17  263.675743
134  4ddk   2.29  113.620984
135  4ddh   3.32   98.989144
136  3ivg   4.30  235.202165
137  3coz   5.57  110.089878
138  3coy   6.02  111.020441
139  3pxf   4.43  285.525577
140  4eor   6.30  239.036939
141  2xnb   6.83  183.889918
142  1pxn   7.15  161.205960
143  2fvd   8.52  262.303409
144  4k77   6.63  105.560599
145  4e5w   7.66  152.069104
146  4ivb   8.72  144.104472
147  4ivd   9.52  165.622268
148  4ivc  10.00  157.589178
149  4f09   6.70  121.762409
150  4gfm   7.22  123.543190
151  4hge   7.92  122.332004
152  4e6q   8.36  165.946634
153  4jia   9.22  304.353454
