     code  logKa      score
1    4llx   2.89  14.771697
2    5c28   5.66  17.941088
3    3uuo   7.96  25.310826
4    3ui7   9.00  28.556931
5    5c2h  11.09  34.685056
6    2v00   3.66  22.781163
7    3wz8   5.82  38.133774
8    3pww   7.32  47.040616
9    3prs   7.82  43.747181
10   3uri   9.00  35.956424
11   4m0z   5.19  29.261563
12   4m0y   6.46  23.594993
13   3qgy   7.80  34.780898
14   4qd6   8.64  40.675942
15   4rfm  10.05  32.009416
16   4cr9   4.10  18.051670
17   4cra   7.22  37.567201
18   4x6p   8.30  39.042923
19   4crc   8.72  37.439423
20   4ty7   9.52  37.007065
21   5aba   2.98  25.632909
22   5a7b   3.57  36.782840
23   4agn   3.97  26.742505
24   4agp   4.69  35.038751
25   4agq   5.01  32.961568
26   3bgz   6.26  40.635506
27   3jya   6.89  23.060852
28   2c3i   7.60  32.116190
29   4k18   8.96  38.647893
30   5dwr  11.22  43.777771
31   3mss   4.66  26.771921
32   3k5v   6.30  34.771319
33   3pyy   6.86  31.982760
34   2v7a   8.30  32.829147
35   4twp  10.00  36.359102
36   3wtj   6.53  21.729975
37   3zdg   7.10  16.646619
38   3u8k   8.66  16.922655
39   4qac   9.40  40.894941
40   3u8n  10.17  18.713929
41   1a30   4.30  21.360231
42   2qnq   6.11  51.679965
43   1g2k   7.96  50.738230
44   1eby   9.70  49.295713
45   3o9i  11.82  42.699936
46   4lzs   4.80  17.168787
47   3u5j   5.61  30.275933
48   4wiv   6.26  36.158369
49   4ogj   6.79  40.122504
50   3p5o   7.30  31.940760
51   1ps3   2.28  14.330593
52   3dx1   3.58  16.878038
53   3d4z   4.89  13.664970
54   3dx2   6.82  20.319534
55   3ejr   8.57  27.699095
56   3l7b   2.40  16.881189
57   4eky   3.52  19.825189
58   3g2n   4.09  19.603548
59   3syr   5.10  15.485405
60   3ebp   5.91  29.525552
61   2w66   4.05  11.378016
62   2w4x   4.85  14.175793
63   2wca   5.60  25.855873
64   2xj7   6.66  14.696436
65   2vvn   7.30  14.690978
66   3aru   3.22  16.519482
67   3arv   5.64  31.947243
68   3ary   6.00  14.835652
69   3arq   6.40  23.680507
70   3arp   7.15  39.936475
71   4ih5   4.11  23.417575
72   4ih7   5.24  26.025923
73   3cj4   6.51  24.650072
74   4eo8   8.15  29.270192
75   3gnw   9.10  43.268681
76   1gpk   5.37  18.485988
77   1h23   8.35  36.901896
78   1h22   9.10  33.377226
79   3f3a   4.19  21.435593
80   3f3c   6.02  24.627714
81   4mme   6.50  28.785198
82   3f3d   7.16  20.371593
83   3f3e   7.70  20.615310
84   2wbg   4.45  26.282230
85   2cbv   5.48  15.978421
86   2j78   6.42  15.181506
87   2j7h   7.19  12.725073
88   2cet   8.02  21.988019
89   3udh   2.85  18.303634
90   3rsx   4.41  22.876371
91   4djv   6.72  41.175320
92   2vkm   8.74  50.989181
93   4gid  10.77  48.577859
94   4jfs   5.27  23.021433
95   4j28   5.70  20.131848
96   2wvt   6.12  15.089769
97   2xii   7.20  32.241361
98   4pcs   7.85  24.742794
99   3rr4   4.55  17.810299
100  1s38   5.15  21.506708
101  1r5y   6.46  19.368002
102  3gc5   7.26  22.494577
103  3ge7   8.70  29.949147
