     code  logKa         score
1    4llx   2.89  1.734080e+06
2    5c28   5.66  2.295382e+06
3    3uuo   7.96  3.393445e+06
4    3ui7   9.00  4.230358e+06
5    5c2h  11.09  5.825071e+06
6    2v00   3.66  2.962696e+06
7    3wz8   5.82  4.967466e+06
8    3pww   7.32  6.675634e+06
9    3prs   7.82  7.041153e+06
10   3uri   9.00  6.670446e+06
11   4m0z   5.19  5.776528e+06
12   4m0y   6.46  3.373051e+06
13   3qgy   7.80  4.497653e+06
14   4qd6   8.64  4.254918e+06
15   4rfm  10.05  5.194934e+06
16   4cr9   4.10  2.337048e+06
17   4cra   7.22  5.013108e+06
18   4x6p   8.30  6.018613e+06
19   4crc   8.72  5.767553e+06
20   4ty7   9.52  5.383528e+06
21   5aba   2.98  2.475357e+06
22   5a7b   3.57  4.483847e+06
23   4agn   3.97  3.168211e+06
24   4agp   4.69  3.850563e+06
25   4agq   5.01  3.820568e+06
26   3bgz   6.26  4.554298e+06
27   3jya   6.89  2.773856e+06
28   2c3i   7.60  4.526223e+06
29   4k18   8.96  4.952142e+06
30   5dwr  11.22  5.418970e+06
31   3mss   4.66  3.249344e+06
32   3k5v   6.30  4.003188e+06
33   3pyy   6.86  4.540968e+06
34   2v7a   8.30  4.592853e+06
35   4twp  10.00  5.077668e+06
36   3wtj   6.53  3.981362e+06
37   3zdg   7.10  3.745862e+06
38   3u8k   8.66  3.811817e+06
39   4qac   9.40  5.857409e+06
40   3u8n  10.17  4.181776e+06
41   1a30   4.30  3.773655e+06
42   2qnq   6.11  6.953108e+06
43   1g2k   7.96  7.626927e+06
44   1eby   9.70  7.982868e+06
45   3o9i  11.82  7.298566e+06
46   4lzs   4.80  2.636738e+06
47   3u5j   5.61  3.458717e+06
48   4wiv   6.26  3.852092e+06
49   4ogj   6.79  4.074541e+06
50   3p5o   7.30  4.247111e+06
51   1ps3   2.28  3.215983e+06
52   3dx1   3.58  2.747226e+06
53   3d4z   4.89  3.084040e+06
54   3dx2   6.82  3.879583e+06
55   3ejr   8.57  4.658105e+06
56   3l7b   2.40  3.076946e+06
57   4eky   3.52  4.094775e+06
58   3g2n   4.09  3.469084e+06
59   3syr   5.10  3.467812e+06
60   3ebp   5.91  3.735757e+06
61   2w66   4.05  3.541631e+06
62   2w4x   4.85  3.032921e+06
63   2wca   5.60  3.953410e+06
64   2xj7   6.66  3.492696e+06
65   2vvn   7.30  4.039181e+06
66   3aru   3.22  2.756978e+06
67   3arv   5.64  3.364897e+06
68   3ary   6.00  2.290688e+06
69   3arq   6.40  3.262751e+06
70   3arp   7.15  5.225020e+06
71   4ih5   4.11  2.987722e+06
72   4ih7   5.24  3.571154e+06
73   3cj4   6.51  3.473171e+06
74   4eo8   8.15  4.084842e+06
75   3gnw   9.10  6.522461e+06
76   1gpk   5.37  3.407505e+06
77   1h23   8.35  6.449973e+06
78   1h22   9.10  6.026425e+06
79   3f3a   4.19  3.859401e+06
80   3f3c   6.02  3.661382e+06
81   4mme   6.50  4.145304e+06
82   3f3d   7.16  3.557348e+06
83   3f3e   7.70  3.244691e+06
84   2wbg   4.45  4.664220e+06
85   2cbv   5.48  3.002438e+06
86   2j78   6.42  3.222383e+06
87   2j7h   7.19  2.484353e+06
88   2cet   8.02  4.355865e+06
89   3udh   2.85  2.657288e+06
90   3rsx   4.41  2.889351e+06
91   4djv   6.72  5.098432e+06
92   2vkm   8.74  8.847517e+06
93   4gid  10.77  9.207664e+06
94   4jfs   5.27  3.263589e+06
95   4j28   5.70  3.175105e+06
96   2wvt   6.12  3.110966e+06
97   2xii   7.20  4.882999e+06
98   4pcs   7.85  3.097366e+06
99   3rr4   4.55  4.156490e+06
100  1s38   5.15  3.469894e+06
101  1r5y   6.46  3.487887e+06
102  3gc5   7.26  4.780258e+06
103  3ge7   8.70  5.986051e+06
104  4dli   5.62  4.139066e+06
105  2zb1   6.32  5.409578e+06
106  4f9w   6.94  4.921499e+06
107  3e92   8.00  6.094933e+06
108  3e93   8.85  7.089025e+06
109  4owm   2.96  1.713752e+06
110  3twp   3.92  1.601813e+06
111  3r88   4.82  2.411622e+06
112  4gkm   5.17  3.684638e+06
113  3qqs   5.82  3.408490e+06
114  3gv9   2.12  1.845066e+06
115  3gr2   2.52  1.860214e+06
116  4kz6   3.10  2.396596e+06
117  4jxs   4.74  3.435260e+06
118  2r9w   5.10  3.539385e+06
119  2hb1   3.80  2.666081e+06
120  1bzc   4.92  4.793922e+06
121  2qbr   6.33  4.148478e+06
122  2qbq   7.44  4.323067e+06
123  2qbp   8.40  5.207830e+06
124  1q8t   4.76  2.872091e+06
125  1ydr   5.52  4.076404e+06
126  1q8u   5.96  4.179082e+06
127  1ydt   7.32  5.014700e+06
128  3ag9   8.05  6.361365e+06
129  3fcq   2.77  2.425937e+06
130  1z9g   5.64  3.216478e+06
131  1qf1   7.32  5.319173e+06
132  5tmn   8.04  4.636841e+06
133  4tmn  10.17  5.569231e+06
134  4ddk   2.29  2.396225e+06
135  4ddh   3.32  2.929102e+06
136  3ivg   4.30  5.531712e+06
137  3coz   5.57  5.713424e+06
138  3coy   6.02  6.166581e+06
139  3pxf   4.43  3.110544e+06
140  4eor   6.30  4.982815e+06
141  2xnb   6.83  4.499436e+06
142  1pxn   7.15  4.350839e+06
143  2fvd   8.52  4.939092e+06
144  4k77   6.63  2.968759e+06
145  4e5w   7.66  4.973997e+06
146  4ivb   8.72  3.925674e+06
147  4ivd   9.52  4.538575e+06
148  4ivc  10.00  4.480887e+06
149  4f09   6.70  3.370661e+06
150  4gfm   7.22  2.638965e+06
