     code  logKa         score
1    4llx   2.89    171.148473
2    5c28   5.66    228.627554
3    3uuo   7.96    322.097724
4    3ui7   9.00    387.118713
5    5c2h  11.09    503.530900
6    2v00   3.66    242.584440
7    3wz8   5.82    445.029539
8    3pww   7.32    573.499514
9    3prs   7.82    563.012196
10   3uri   9.00    472.721625
11   4m0z   5.19    467.152990
12   4m0y   6.46    273.239384
13   3qgy   7.80    419.753393
14   4qd6   8.64    414.350887
15   4rfm  10.05    416.568152
16   4cr9   4.10    198.585380
17   4cra   7.22    417.508457
18   4x6p   8.30    470.618656
19   4crc   8.72    448.239450
20   4ty7   9.52    423.843851
21   5aba   2.98    227.900975
22   5a7b   3.57    391.637889
23   4agn   3.97    271.587361
24   4agp   4.69    349.717467
25   4agq   5.01    338.379449
26   3bgz   6.26    487.265486
27   3jya   6.89    275.749315
28   2c3i   7.60    439.548243
29   4k18   8.96    462.049549
30   5dwr  11.22    523.437160
31   3mss   4.66    343.712796
32   3k5v   6.30    413.766722
33   3pyy   6.86    418.961052
34   2v7a   8.30    365.189265
35   4twp  10.00    427.972788
36   3wtj   6.53    331.472060
37   3zdg   7.10    287.354347
38   3u8k   8.66    275.650784
39   4qac   9.40    588.812337
40   3u8n  10.17    309.415038
41   1a30   4.30    261.109550
42   2qnq   6.11    618.557838
43   1g2k   7.96    653.392498
44   1eby   9.70    666.868697
45   3o9i  11.82    585.135709
46   4lzs   4.80    221.180136
47   3u5j   5.61    346.619923
48   4wiv   6.26    406.583859
49   4ogj   6.79    411.447220
50   3p5o   7.30    387.891242
51   1ps3   2.28    174.684109
52   3dx1   3.58    167.757110
53   3d4z   4.89    163.094005
54   3dx2   6.82    257.600714
55   3ejr   8.57    336.654258
56   3l7b   2.40    199.768030
57   4eky   3.52    225.154922
58   3g2n   4.09    238.056921
59   3syr   5.10    207.363185
60   3ebp   5.91    362.988316
61   2w66   4.05    204.562425
62   2w4x   4.85    195.658816
63   2wca   5.60    311.200556
64   2xj7   6.66    231.699629
65   2vvn   7.30    245.667460
66   3aru   3.22    210.408780
67   3arv   5.64    349.200673
68   3ary   6.00    179.918171
69   3arq   6.40    232.314085
70   3arp   7.15    530.434164
71   4ih5   4.11    267.683324
72   4ih7   5.24    328.072060
73   3cj4   6.51    324.564043
74   4eo8   8.15    372.935538
75   3gnw   9.10    550.896800
76   1gpk   5.37    268.620524
77   1h23   8.35    563.302422
78   1h22   9.10    512.520374
79   3f3a   4.19    288.454505
80   3f3c   6.02    291.741798
81   4mme   6.50    381.288149
82   3f3d   7.16    261.813354
83   3f3e   7.70    254.203255
84   2wbg   4.45    346.031028
85   2cbv   5.48    183.098061
86   2j78   6.42    179.700332
87   2j7h   7.19    130.475593
88   2cet   8.02    287.141075
89   3udh   2.85    233.199284
90   3rsx   4.41    257.326704
91   4djv   6.72    465.963651
92   2vkm   8.74    674.116365
93   4gid  10.77    688.555154
94   4jfs   5.27    262.905064
95   4j28   5.70    226.979650
96   2wvt   6.12    164.228156
97   2xii   7.20    344.058819
98   4pcs   7.85    263.910468
99   3rr4   4.55    285.183102
100  1s38   5.15    279.827905
101  1r5y   6.46    252.999986
102  3gc5   7.26    323.044171
103  3ge7   8.70    419.636020
104  4dli   5.62    386.943106
105  2zb1   6.32    494.080047
106  4f9w   6.94    467.588559
107  3e92   8.00    551.693803
108  3e93   8.85    602.667563
109  4owm   2.96    162.429572
110  3twp   3.92    148.385815
111  3r88   4.82    190.580796
112  4gkm   5.17    309.182581
113  3qqs   5.82    287.443049
114  3gv9   2.12    128.798196
115  3gr2   2.52    130.007282
116  4kz6   3.10    187.280799
117  4jxs   4.74    250.447747
118  2r9w   5.10    315.533847
119  2hb1   3.80    207.561741
120  1bzc   4.92    405.271977
