     code  logKa       score
1    4llx   2.89  136.515361
2    5c28   5.66  193.780033
3    3uuo   7.96  261.802004
4    3ui7   9.00  309.562426
5    5c2h  11.09  365.557097
6    2v00   3.66  153.198114
7    3wz8   5.82  316.379473
8    3pww   7.32  393.851837
9    3prs   7.82  350.296731
10   3uri   9.00  294.711761
11   4m0z   5.19  327.771310
12   4m0y   6.46  160.222819
13   3qgy   7.80  319.453706
14   4qd6   8.64  325.514827
15   4rfm  10.05  279.972606
16   4cr9   4.10  116.414086
17   4cra   7.22  254.605829
18   4x6p   8.30  270.105054
19   4crc   8.72  258.631743
20   4ty7   9.52  251.962427
21   5aba   2.98  162.413317
22   5a7b   3.57  268.140032
23   4agn   3.97  178.384543
24   4agp   4.69  245.361993
25   4agq   5.01  226.441629
26   3bgz   6.26  458.014152
27   3jya   6.89  233.416029
28   2c3i   7.60  374.017166
29   4k18   8.96  370.616579
30   5dwr  11.22  445.978170
31   3mss   4.66  309.283006
32   3k5v   6.30  365.048895
33   3pyy   6.86  329.113008
34   2v7a   8.30  217.997956
35   4twp  10.00  391.930110
36   3wtj   6.53  239.579620
37   3zdg   7.10  184.325989
38   3u8k   8.66  150.140109
39   4qac   9.40  542.724584
40   3u8n  10.17  183.412118
41   1a30   4.30  152.106835
42   2qnq   6.11  471.754169
43   1g2k   7.96  460.280614
44   1eby   9.70  476.632452
45   3o9i  11.82  371.033717
46   4lzs   4.80  155.253476
47   3u5j   5.61  289.650018
48   4wiv   6.26  358.808665
49   4ogj   6.79  345.232209
50   3p5o   7.30  298.992146
51   1ps3   2.28   46.529674
52   3dx1   3.58   79.622855
53   3d4z   4.89   43.954388
54   3dx2   6.82  144.214001
55   3ejr   8.57  190.618643
56   3l7b   2.40   74.969018
57   4eky   3.52  109.555455
58   3g2n   4.09  104.728896
59   3syr   5.10   64.531375
60   3ebp   5.91  298.411368
61   2w66   4.05   57.059633
62   2w4x   4.85   84.743174
63   2wca   5.60  203.422082
64   2xj7   6.66  100.703993
65   2vvn   7.30   93.046200
66   3aru   3.22  115.443336
67   3arv   5.64  293.513223
68   3ary   6.00  105.850923
69   3arq   6.40  155.779693
70   3arp   7.15  443.815527
71   4ih5   4.11  220.140398
72   4ih7   5.24  248.778356
73   3cj4   6.51  270.331007
74   4eo8   8.15  301.390892
75   3gnw   9.10  374.296081
76   1gpk   5.37  161.467680
77   1h23   8.35  417.406492
78   1h22   9.10  363.473894
79   3f3a   4.19  190.704518
80   3f3c   6.02  213.190649
81   4mme   6.50  302.273330
82   3f3d   7.16  171.012813
83   3f3e   7.70  185.665427
84   2wbg   4.45  219.931087
85   2cbv   5.48   87.840268
86   2j78   6.42   64.697778
87   2j7h   7.19   42.778817
88   2cet   8.02  146.069254
89   3udh   2.85  167.512789
90   3rsx   4.41  177.044132
91   4djv   6.72  357.411534
92   2vkm   8.74  429.867981
93   4gid  10.77  408.776116
94   4jfs   5.27  179.392769
95   4j28   5.70  135.920983
96   2wvt   6.12   53.603511
97   2xii   7.20  191.329402
98   4pcs   7.85  197.007228
99   3rr4   4.55  139.375000
100  1s38   5.15  183.727575
101  1r5y   6.46  143.214873
102  3gc5   7.26  169.649597
103  3ge7   8.70  235.345085
104  4dli   5.62  300.038275
105  2zb1   6.32  396.324173
106  4f9w   6.94  377.686673
107  3e92   8.00  436.827829
108  3e93   8.85  438.892227
109  4owm   2.96  123.835198
110  3twp   3.92  108.454740
111  3r88   4.82  115.564935
112  4gkm   5.17  223.484267
113  3qqs   5.82  206.082445
114  3gv9   2.12   62.874877
115  3gr2   2.52   77.489247
116  4kz6   3.10  110.780322
117  4jxs   4.74  142.146512
118  2r9w   5.10  231.507299
119  2hb1   3.80  150.334787
120  1bzc   4.92  315.416203
121  2qbr   6.33  286.072396
122  2qbq   7.44  277.994225
123  2qbp   8.40  313.891197
124  1q8t   4.76  133.087575
125  1ydr   5.52  248.135616
126  1q8u   5.96  268.869599
127  1ydt   7.32  300.060072
128  3ag9   8.05  210.202286
129  3fcq   2.77  139.870053
130  1z9g   5.64  187.981779
131  1qf1   7.32  284.562274
132  5tmn   8.04  297.609345
133  4tmn  10.17  312.622012
134  4ddk   2.29  139.366645
135  4ddh   3.32  128.608724
136  3ivg   4.30  275.771733
137  3coz   5.57  159.672183
138  3coy   6.02  160.156814
139  3pxf   4.43  327.365895
140  4eor   6.30  280.765835
141  2xnb   6.83  218.911483
142  1pxn   7.15  196.391485
143  2fvd   8.52  301.908722
144  4k77   6.63  131.493727
145  4e5w   7.66  180.948649
146  4ivb   8.72  174.329276
147  4ivd   9.52  197.167200
148  4ivc  10.00  189.386461
149  4f09   6.70  150.507524
150  4gfm   7.22  149.545455
151  4hge   7.92  150.364870
152  4e6q   8.36  195.585456
153  4jia   9.22  349.276633
154  2brb   4.86  275.764858
155  2br1   5.14  266.246434
156  3jvr   5.72  239.645060
157  3jvs   6.54  251.251099
158  1nvq   8.25  322.557745
159  3acw   4.76  434.807487
160  4ea2   6.44  378.897901
161  2zcr   6.87  477.756993
162  2zy1   7.40  332.349344
163  2zcq   8.82  344.583868
164  1bcu   3.28  103.376849
165  3bv9   5.36  247.541519
166  1oyt   7.24  274.396492
167  2zda   8.40  270.375629
168  3utu  10.92  335.953893
169  3u9q   4.38  286.879625
170  2yfe   6.63  388.605464
171  3fur   8.00  503.448889
172  3b1m   8.48  483.799249
173  2p4y   9.00  589.622316
174  3uo4   6.52  337.768047
175  3up2   7.40  339.952336
176  3e5a   8.23  335.087276
177  2wtv   8.74  389.715901
178  3myg  10.70  172.319783
179  3kgp   2.57   89.206002
180  1c5z   4.01   97.995676
181  1o5b   5.77  109.551290
182  1owh   7.40  154.275279
183  1sqa   9.21  174.122141
184  4jsz   2.30   26.720985
185  3kwa   4.08  107.998021
186  2weg   6.50  161.346740
187  3ryj   7.80  206.724898
188  3dd0   9.00  137.269871
189  2xdl   3.10  122.695025
190  3b27   5.16  215.814981
191  1yc1   6.17  180.020365
192  3rlr   7.52  287.125698
193  2yki   9.46  501.967231
194  1z95   7.12  541.463605
195  3b68   8.40  490.453364
196  3b5r   8.77  582.115211
197  3b65   9.27  491.726404
198  3g0w   9.52  468.577890
199  4u4s   2.92   73.567111
200  1p1q   4.89  106.135769
201  1syi   5.44  103.680126
202  1p1n   6.80  102.705386
203  2al5   8.40  102.681568
204  3g2z   2.36   54.969016
205  3g31   2.89  119.590361
206  4de2   4.12  104.765595
207  4de3   5.52  100.794833
208  4de1   5.96   91.944859
209  1vso   4.72  145.841101
210  4dld   5.82  181.897636
211  3gbb   6.90  135.084077
212  3fv2   8.11  109.798403
213  3fv1   9.30  109.261110
214  4mgd   4.69  392.807209
215  2qe4   7.96  383.809755
216  1qkt   9.04  376.215382
217  2pog   9.54  426.047450
218  2p15  10.30  731.828709
219  2y5h   5.79  129.497019
220  1lpg   7.09  316.569368
221  2xbv   8.43  326.235969
222  1z6e   9.72  250.766569
223  1mq6  11.15  292.269519
224  1nc3   5.00   69.802187
225  1nc1   6.12  268.724316
226  1y6r  10.11  218.234103
227  4f2w  11.30  268.524444
228  4f3c  11.82  368.892003
229  1uto   2.27   76.707357
230  4abg   3.57   95.108880
231  3gy4   5.10   93.561059
232  1k1i   6.58  171.293694
233  1o3f   7.96  199.847235
234  2yge   5.06  164.173688
235  2fxs   6.06  132.385827
236  2iwx   6.68  159.748601
237  2wer   7.05  175.568750
238  2vw5   8.52  243.601640
239  4kzq   6.10  276.159682
240  4kzu   6.50  323.625256
241  4j21   7.41  290.859078
242  4j3l   7.80  329.683084
243  3kr8   8.10  256.149493
244  2ymd   3.16  177.408075
245  2wnc   6.32  288.773896
246  2xys   7.42  285.628647
247  2wn9   8.52  192.094721
248  2x00  11.33  324.753507
249  3ozt   4.13  215.965607
250  3ozs   5.33  221.189073
251  3oe5   6.88  236.984444
252  3oe4   7.47  179.538677
253  3nw9   9.00  319.756832
254  3ao4   2.07  159.688012
255  3zt2   2.84  243.809062
256  3zsx   3.28  264.477562
257  4cig   3.67  246.475771
258  3zso   5.12  305.979800
259  3n7a   3.70  104.379616
260  4ciw   4.82   90.551531
261  3n86   5.64  187.991214
262  3n76   6.85  246.442678
263  2xb8   7.59  212.250697
264  4bkt   3.62   90.776013
265  4w9c   4.65  191.233953
266  4w9l   5.02  257.616001
267  4w9i   5.96  200.979102
268  4w9h   6.73  229.509454
269  3nq9   4.03  214.970291
270  3ueu   5.24  384.622210
271  3uev   5.89  431.223282
272  3uew   6.31  458.625039
273  3uex   6.92  538.345952
274  3lka   2.82  118.886517
275  3ehy   5.85  129.999531
276  3tsk   7.17  285.121887
277  3nx7   8.10  138.890512
278  4gr0   9.55  352.803624
279  3dxg   2.40   67.485213
280  3d6q   3.76   63.237803
281  1w4o   5.22   74.149612
282  1o0h   5.92   88.165736
283  1u1b   7.80  148.920658

Summary of the scoring power: ===================================
The regression equation: logKa = 0.01 + 4.20 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.537
Standard deviation in fitting (SD) = 1.83
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
