     code  logKa      score
1    4llx   2.89  22.234269
2    5c28   5.66  20.153860
3    3uuo   7.96  22.365828
4    3ui7   9.00  21.181349
5    5c2h  11.09  20.176166
6    2v00   3.66  18.759718
7    3wz8   5.82  20.058463
8    3pww   7.32  20.470075
9    3prs   7.82  22.542110
10   3uri   9.00  19.101466
11   4m0z   5.19  22.833592
12   4m0y   6.46  23.185138
13   3qgy   7.80  19.804796
14   4qd6   8.64  19.969060
15   4rfm  10.05  19.786763
16   4cr9   4.10  21.454293
17   4cra   7.22  20.358002
18   4x6p   8.30  19.910419
19   4crc   8.72  20.704231
20   4ty7   9.52  18.784218
21   5aba   2.98  19.927125
22   5a7b   3.57  19.681022
23   4agn   3.97  19.986525
24   4agp   4.69  19.359799
25   4agq   5.01  19.335726
26   3bgz   6.26  19.493739
27   3jya   6.89  20.174814
28   2c3i   7.60  18.889974
29   4k18   8.96  19.487058
30   5dwr  11.22  18.607471
31   3mss   4.66  19.129393
32   3k5v   6.30  19.782472
33   3pyy   6.86  19.855594
34   2v7a   8.30  19.624017
35   4twp  10.00  20.901608
36   3wtj   6.53  21.620844
37   3zdg   7.10  20.049702
38   3u8k   8.66  20.538863
39   4qac   9.40  19.984775
40   3u8n  10.17  20.519309
41   1a30   4.30  19.839481
42   2qnq   6.11  19.913844
43   1g2k   7.96  21.818267
44   1eby   9.70  21.221539
45   3o9i  11.82  21.094440
46   4lzs   4.80  20.790686
47   3u5j   5.61  20.048745
48   4wiv   6.26  19.392396
49   4ogj   6.79  22.510308
50   3p5o   7.30  19.705949
51   1ps3   2.28  22.740811
52   3dx1   3.58  21.386124
53   3d4z   4.89  21.990924
54   3dx2   6.82  21.859255
55   3ejr   8.57  21.734743
56   3l7b   2.40  22.341587
57   4eky   3.52  22.507598
58   3g2n   4.09  22.059296
59   3syr   5.10  22.777762
60   3ebp   5.91  20.400392
61   2w66   4.05  21.082477
62   2w4x   4.85  22.693576
63   2wca   5.60  21.036798
64   2xj7   6.66  21.732278
65   2vvn   7.30  21.580217
66   3aru   3.22  21.737506
67   3arv   5.64  22.041151
68   3ary   6.00  21.534364
69   3arq   6.40  21.132325
70   3arp   7.15  19.759853
71   4ih5   4.11  19.552313
72   4ih7   5.24  21.004493
73   3cj4   6.51  20.299228
74   4eo8   8.15  19.275159
75   3gnw   9.10  21.330302
76   1gpk   5.37  20.067892
77   1gpn   6.48  20.515112
78   1h23   8.35  19.494805
79   1h22   9.10  19.191715
80   1e66   9.89  19.524250
81   3f3a   4.19  19.185179
82   3f3c   6.02  19.488403
83   4mme   6.50  21.153560
84   3f3d   7.16  19.299223
85   3f3e   7.70  19.068136
86   2wbg   4.45  21.581098
87   2cbv   5.48  21.362825
88   2j78   6.42  21.938487
89   2j7h   7.19  21.070992
90   2cet   8.02  22.165200
91   3udh   2.85  19.179355
92   3rsx   4.41  20.436511
93   4djv   6.72  20.250624
94   2vkm   8.74  19.768677
95   4gid  10.77  19.550253
96   4jfs   5.27  22.207648
97   4j28   5.70  22.167467
98   2wvt   6.12  20.810719
99   2xii   7.20  21.127812
100  4pcs   7.85  21.390335
101  3rr4   4.55  22.924056
102  1s38   5.15  22.887897
103  1r5y   6.46  23.833150
104  3gc5   7.26  21.624089
105  3ge7   8.70  21.256833
106  4dli   5.62  19.850074
107  2zb1   6.32  20.207496
108  4f9w   6.94  20.073072
109  3e92   8.00  21.432650
110  3e93   8.85  19.969887
111  4owm   2.96  20.844041
112  3twp   3.92  20.763115
113  3r88   4.82  20.245957
114  4gkm   5.17  20.333877
115  3qqs   5.82  20.444142
116  3gv9   2.12  20.686594
117  3gr2   2.52  20.530337
118  4kz6   3.10  19.933403
119  4jxs   4.74  20.916255
