     code  logKa         score
1    4llx   2.89  22690.259461
2    5c28   5.66  15165.225769
3    3uuo   7.96   7992.136426
4    3ui7   9.00   3844.399084
5    5c2h  11.09  -6510.991550
6    2v00   3.66  15543.019820
7    3wz8   5.82 -10191.931499
8    3pww   7.32 -26152.967815
9    3prs   7.82 -16937.939030
10   3uri   9.00 -19683.165095
11   4m0z   5.19   2832.955378
12   4m0y   6.46  11107.956288
13   3qgy   7.80  -6934.688291
14   4qd6   8.64 -13601.264388
15   4rfm  10.05    310.054593
16   4cr9   4.10  17945.932411
17   4cra   7.22  -6976.076984
18   4x6p   8.30 -10201.295451
19   4crc   8.72  -6706.573635
20   4ty7   9.52  -6719.498334
21   5aba   2.98   7214.764989
22   5a7b   3.57  -4501.517561
23   4agn   3.97   4354.838017
24   4agp   4.69  -5935.856723
25   4agq   5.01  -4129.013104
26   3bgz   6.26 -24024.151493
27   3jya   6.89   5680.762715
28   2c3i   7.60  -2125.724535
29   4k18   8.96 -11789.221135
30   5dwr  11.22 -19721.466255
31   3mss   4.66   3295.820164
32   3k5v   6.30  -6722.206732
33   3pyy   6.86   -494.455842
34   2v7a   8.30    197.928230
35   4twp  10.00  -6448.960332
36   3wtj   6.53  11200.770336
37   3zdg   7.10  19783.661391
38   3u8k   8.66  20633.932488
39   4qac   9.40 -14519.596550
40   3u8n  10.17  15891.543060
41   1a30   4.30 -10883.730527
42   2qnq   6.11 -30377.196888
43   1g2k   7.96 -22976.235717
44   1eby   9.70 -24853.136903
45   3o9i  11.82 -15154.091710
46   4lzs   4.80  18227.725288
47   3u5j   5.61    769.096784
48   4wiv   6.26  -6599.185156
49   4ogj   6.79 -14216.006217
50   3p5o   7.30  -1357.750170
51   1ps3   2.28  29229.415044
52   3dx1   3.58  26309.643938
53   3d4z   4.89  29268.555179
54   3dx2   6.82  19931.725176
55   3ejr   8.57   8153.209411
56   3l7b   2.40  23895.546292
57   4eky   3.52  10921.261574
58   3g2n   4.09  18701.491395
59   3syr   5.10  25988.975301
60   3ebp   5.91   2226.277218
61   2w66   4.05  27560.214980
62   2w4x   4.85  23300.508410
63   2wca   5.60   4103.346902
64   2xj7   6.66  24719.000456
65   2vvn   7.30  22808.868828
66   3aru   3.22  23530.837563
67   3arv   5.64   3160.490639
68   3ary   6.00  22259.952300
69   3arq   6.40  11598.218626
70   3arp   7.15 -15440.928098
71   4ih5   4.11   7396.824263
72   4ih7   5.24   4323.377138
73   3cj4   6.51   2190.334047
74   4eo8   8.15 -12566.730720
75   3gnw   9.10 -13355.305911
76   1gpk   5.37  18185.919496
77   1h23   8.35 -13369.835630
78   1h22   9.10  -6170.264049
79   3f3a   4.19   8789.893237
80   3f3c   6.02   6780.446468
81   4mme   6.50   1033.354641
82   3f3d   7.16  11525.442072
83   3f3e   7.70   8384.632853
84   2wbg   4.45   7665.115529
85   2cbv   5.48  23995.392426
86   2j78   6.42  22681.787419
87   2j7h   7.19  29768.189236
88   2cet   8.02  16421.040903
89   3udh   2.85  17174.509341
90   3rsx   4.41  12096.399094
91   4djv   6.72 -12232.895410
92   2vkm   8.74 -26932.997581
93   4gid  10.77 -25280.594785
94   4jfs   5.27  14765.428036
95   4j28   5.70  16869.464777
96   2wvt   6.12  26932.478800
97   2xii   7.20   5130.853722
98   4pcs   7.85  11271.586608
99   3rr4   4.55  18507.202410
100  1s38   5.15  16060.421950
101  1r5y   6.46  19059.053475
102  3gc5   7.26  12589.338440
103  3ge7   8.70   2588.210296
104  4dli   5.62   1182.158963
105  2zb1   6.32  -7863.364666
106  4f9w   6.94  -8346.342125
107  3e92   8.00 -11487.153211
108  3e93   8.85 -14590.450137
109  4owm   2.96  15828.961992
110  3twp   3.92  15360.840623
111  3r88   4.82  15643.030856
112  4gkm   5.17  -2424.943076
113  3qqs   5.82   -193.336560
114  3gv9   2.12  22738.406903
115  3gr2   2.52  21058.049638
116  4kz6   3.10  15139.812228
117  4jxs   4.74   3603.793237
118  2r9w   5.10  -9668.390903
119  2hb1   3.80   2544.539668
120  1bzc   4.92  -4487.074040
121  2qbr   6.33 -19242.908258
122  2qbq   7.44 -23061.262122
123  2qbp   8.40 -24119.490107
124  1q8t   4.76  17035.032222
125  1ydr   5.52   9088.550701
126  1q8u   5.96   6173.061385
127  1ydt   7.32  -4558.751360
128  3ag9   8.05 -24618.243789
129  3fcq   2.77  16417.184974
130  1z9g   5.64   8698.056234
131  1qf1   7.32  -5416.340271
132  5tmn   8.04  -7833.667643
133  4tmn  10.17 -11309.546989
134  4ddk   2.29  16137.445241
135  4ddh   3.32  17260.885541
136  3ivg   4.30   -908.721433
137  3coz   5.57  11568.580531
138  3coy   6.02   9589.937469
139  3pxf   4.43  -4095.970142
140  4eor   6.30  -4412.408923
141  2xnb   6.83  11558.855788
142  1pxn   7.15  12308.679804
143  2fvd   8.52  -1538.290545
144  4k77   6.63  18100.157401
145  4e5w   7.66  10307.796105
146  4ivb   8.72  10604.229897
147  4ivd   9.52   6950.528523
148  4ivc  10.00   8930.525000
149  4f09   6.70  14957.784658
150  4gfm   7.22  14844.491517
151  4hge   7.92  10977.787668
152  4e6q   8.36   6261.560604
153  4jia   9.22 -13666.937815
154  2brb   4.86  -1626.173882
155  2br1   5.14  -1599.444296
156  3jvr   5.72   1802.103053
157  3jvs   6.54  -8845.022172
158  1nvq   8.25  -7154.094206
159  3acw   4.76  -8192.133509
160  4ea2   6.44  -6548.621444
161  2zcr   6.87 -17464.424536
162  2zy1   7.40   2627.808882
163  2zcq   8.82  -1188.518980
