     code  logKa        score
1    4llx   2.89    26.923614
2    5c28   5.66    32.592046
3    3uuo   7.96    46.878804
4    3ui7   9.00    56.165769
5    5c2h  11.09    77.793133
6    2v00   3.66    44.874486
7    3wz8   5.82    72.871586
8    3pww   7.32    95.287587
9    3prs   7.82    99.053761
10   3uri   9.00    86.358630
11   4m0z   5.19    73.387913
12   4m0y   6.46    51.728991
13   3qgy   7.80    64.889755
14   4qd6   8.64    65.137761
15   4rfm  10.05    70.341305
16   4cr9   4.10    38.096864
17   4cra   7.22    76.414529
18   4x6p   8.30    88.140302
19   4crc   8.72    83.927963
20   4ty7   9.52    78.600909
21   5aba   2.98    40.510470
22   5a7b   3.57    67.089029
23   4agn   3.97    49.349197
24   4agp   4.69    60.232187
25   4agq   5.01    59.829441
26   3bgz   6.26    61.777310
27   3jya   6.89    39.886907
28   2c3i   7.60    59.495221
29   4k18   8.96    68.511730
30   5dwr  11.22    72.924686
31   3mss   4.66    44.335066
32   3k5v   6.30    55.604704
33   3pyy   6.86    61.954466
34   2v7a   8.30    68.446529
35   4twp  10.00    58.937437
36   3wtj   6.53    52.306998
37   3zdg   7.10    48.551958
38   3u8k   8.66    51.406421
39   4qac   9.40    71.136734
40   3u8n  10.17    55.099431
41   1a30   4.30    53.828006
42   2qnq   6.11    95.999614
43   1g2k   7.96   104.990807
44   1eby   9.70   106.027193
45   3o9i  11.82   100.854677
46   4lzs   4.80    37.620005
47   3u5j   5.61    50.064423
48   4wiv   6.26    54.915302
49   4ogj   6.79    60.479510
50   3p5o   7.30    59.546460
51   1ps3   2.28    44.214819
52   3dx1   3.58    37.619125
53   3d4z   4.89    41.844928
54   3dx2   6.82    50.350850
55   3ejr   8.57    64.664210
56   3l7b   2.40    46.039228
57   4eky   3.52    51.944093
58   3g2n   4.09    51.764327
59   3syr   5.10    49.817578
60   3ebp   5.91    52.019489
61   2w66   4.05    48.514164
62   2w4x   4.85    42.962161
63   2wca   5.60    55.966100
64   2xj7   6.66    48.618377
65   2vvn   7.30    54.207894
66   3aru   3.22    41.248774
67   3arv   5.64    50.544781
68   3ary   6.00    34.453382
69   3arq   6.40    44.761013
70   3arp   7.15    72.312584
71   4ih5   4.11    41.206125
72   4ih7   5.24    51.455705
73   3cj4   6.51    47.034208
74   4eo8   8.15    56.702369
75   3gnw   9.10    91.332952
76   1gpk   5.37    48.344233
77   1h23   8.35    84.846529
78   1h22   9.10    79.887441
79   3f3a   4.19    50.901880
80   3f3c   6.02    49.267470
81   4mme   6.50    56.403343
82   3f3d   7.16    47.587488
83   3f3e   7.70    43.514838
84   2wbg   4.45    62.284485
85   2cbv   5.48    40.508776
86   2j78   6.42    43.879702
87   2j7h   7.19    34.071286
88   2cet   8.02    58.559115
89   3udh   2.85    38.435038
90   3rsx   4.41    44.362921
91   4djv   6.72    72.390548
92   2vkm   8.74   117.510079
93   4gid  10.77   123.070151
94   4jfs   5.27    46.357389
95   4j28   5.70    44.565042
96   2wvt   6.12    41.987197
97   2xii   7.20    69.215468
98   4pcs   7.85    44.547078
99   3rr4   4.55    56.554944
100  1s38   5.15    48.574169
101  1r5y   6.46    48.370412
102  3gc5   7.26    63.276983
103  3ge7   8.70    79.038845
104  4dli   5.62    57.432817
105  2zb1   6.32    71.334447
106  4f9w   6.94    67.464158
107  3e92   8.00    79.409541
108  3e93   8.85    92.480348
109  4owm   2.96    28.048956
110  3twp   3.92    27.643029
111  3r88   4.82    37.111481
112  4gkm   5.17    52.236366
113  3qqs   5.82    48.758585
114  3gv9   2.12    29.164903
115  3gr2   2.52    28.905034
116  4kz6   3.10    37.287901
117  4jxs   4.74    50.602976
118  2r9w   5.10    54.934606
119  2hb1   3.80    38.842319
