     code  logKa      score
1    4llx   2.89  14.985771
2    5c28   5.66  19.292195
3    3uuo   7.96  24.740211
4    3ui7   9.00  28.257240
5    5c2h  11.09  34.391543
6    2v00   3.66  21.974889
7    3wz8   5.82  36.610271
8    3pww   7.32  45.377419
9    3prs   7.82  41.906356
10   3uri   9.00  35.495243
11   4m0z   5.19  29.545146
12   4m0y   6.46  22.168988
13   3qgy   7.80  33.336234
14   4qd6   8.64  37.159981
15   4rfm  10.05  30.384813
16   4cr9   4.10  17.473922
17   4cra   7.22  34.021980
18   4x6p   8.30  35.717113
19   4crc   8.72  34.036504
20   4ty7   9.52  34.590624
21   5aba   2.98  24.632898
22   5a7b   3.57  33.383167
23   4agn   3.97  25.682015
24   4agp   4.69  32.842669
25   4agq   5.01  30.966630
26   3bgz   6.26  43.777410
27   3jya   6.89  25.790504
28   2c3i   7.60  32.558031
29   4k18   8.96  38.809110
30   5dwr  11.22  44.158876
31   3mss   4.66  27.529818
32   3k5v   6.30  34.595640
33   3pyy   6.86  31.681246
34   2v7a   8.30  30.830938
35   4twp  10.00  34.878162
36   3wtj   6.53  22.748880
37   3zdg   7.10  17.658710
38   3u8k   8.66  17.206576
39   4qac   9.40  41.823913
40   3u8n  10.17  19.613600
41   1a30   4.30  27.025654
42   2qnq   6.11  49.525884
43   1g2k   7.96  47.530182
44   1eby   9.70  47.309563
45   3o9i  11.82  40.711081
46   4lzs   4.80  17.759860
47   3u5j   5.61  30.418413
48   4wiv   6.26  35.308961
49   4ogj   6.79  38.848952
50   3p5o   7.30  31.440889
51   1ps3   2.28  14.706820
52   3dx1   3.58  17.514132
53   3d4z   4.89  14.109010
54   3dx2   6.82  20.851356
55   3ejr   8.57  26.076957
56   3l7b   2.40  15.243563
57   4eky   3.52  20.054580
58   3g2n   4.09  18.152362
59   3syr   5.10  14.111593
60   3ebp   5.91  28.651213
61   2w66   4.05  11.226315
62   2w4x   4.85  14.305337
63   2wca   5.60  25.635687
64   2xj7   6.66  14.184652
65   2vvn   7.30  14.550189
66   3aru   3.22  15.629630
67   3arv   5.64  29.241622
68   3ary   6.00  14.654681
69   3arq   6.40  21.751293
70   3arp   7.15  38.489998
71   4ih5   4.11  23.417442
72   4ih7   5.24  26.379659
73   3cj4   6.51  25.391608
74   4eo8   8.15  33.246360
75   3gnw   9.10  39.567680
76   1gpk   5.37  18.686782
77   1h23   8.35  37.490156
78   1h22   9.10  33.318483
79   3f3a   4.19  23.099273
80   3f3c   6.02  26.251733
81   4mme   6.50  28.492201
82   3f3d   7.16  22.947107
83   3f3e   7.70  24.246861
84   2wbg   4.45  25.128608
85   2cbv   5.48  15.735422
86   2j78   6.42  15.482036
87   2j7h   7.19  12.689286
88   2cet   8.02  21.248344
89   3udh   2.85  18.695013
90   3rsx   4.41  21.962036
91   4djv   6.72  39.642964
92   2vkm   8.74  47.884378
93   4gid  10.77  46.296074
94   4jfs   5.27  22.011247
95   4j28   5.70  19.633906
96   2wvt   6.12  14.511756
97   2xii   7.20  29.363568
98   4pcs   7.85  23.731455
99   3rr4   4.55  17.593125
