     code  logKa      score
1    4llx   2.89  15.262801
2    5c28   5.66  19.570424
3    3uuo   7.96  25.483297
4    3ui7   9.00  29.042872
5    5c2h  11.09  35.375592
6    2v00   3.66  22.674161
7    3wz8   5.82  38.011292
8    3pww   7.32  47.007142
9    3prs   7.82  43.414790
10   3uri   9.00  36.107129
11   4m0z   5.19  30.279207
12   4m0y   6.46  22.955340
13   3qgy   7.80  34.505537
14   4qd6   8.64  38.614404
15   4rfm  10.05  31.234552
16   4cr9   4.10  18.039115
17   4cra   7.22  35.556008
18   4x6p   8.30  37.166794
19   4crc   8.72  35.413715
20   4ty7   9.52  35.937123
21   5aba   2.98  25.416568
22   5a7b   3.57  34.794107
23   4agn   3.97  26.407987
24   4agp   4.69  34.000591
25   4agq   5.01  32.045636
26   3bgz   6.26  44.320489
27   3jya   6.89  26.106481
28   2c3i   7.60  33.363382
29   4k18   8.96  39.917437
30   5dwr  11.22  45.416492
31   3mss   4.66  28.232164
32   3k5v   6.30  35.571304
33   3pyy   6.86  32.601732
34   2v7a   8.30  31.995347
35   4twp  10.00  36.032522
36   3wtj   6.53  23.062534
37   3zdg   7.10  17.910539
38   3u8k   8.66  17.560111
39   4qac   9.40  42.829716
40   3u8n  10.17  19.917231
41   1a30   4.30  26.060648
42   2qnq   6.11  51.189905
43   1g2k   7.96  49.395177
44   1eby   9.70  48.910804
45   3o9i  11.82  42.020908
46   4lzs   4.80  18.040899
47   3u5j   5.61  31.269166
48   4wiv   6.26  36.536254
49   4ogj   6.79  40.145803
50   3p5o   7.30  32.363371
51   1ps3   2.28  14.887923
52   3dx1   3.58  17.811643
53   3d4z   4.89  14.251195
54   3dx2   6.82  21.247046
55   3ejr   8.57  26.795512
56   3l7b   2.40  15.668887
57   4eky   3.52  20.036448
58   3g2n   4.09  18.610117
59   3syr   5.10  14.332912
60   3ebp   5.91  29.564340
61   2w66   4.05  11.344483
62   2w4x   4.85  14.377146
63   2wca   5.60  26.150709
64   2xj7   6.66  14.463036
65   2vvn   7.30  14.661077
66   3aru   3.22  15.977247
67   3arv   5.64  30.430951
