     code  logKa        score
1    4llx   2.89   210.484482
2    5c28   5.66   307.174014
3    3uuo   7.96   408.577041
4    3ui7   9.00   485.958100
5    5c2h  11.09   576.813788
6    2v00   3.66   228.506092
7    3wz8   5.82   486.355455
8    3pww   7.32   604.594725
9    3prs   7.82   536.115382
10   3uri   9.00   447.351989
11   4m0z   5.19   518.063580
12   4m0y   6.46   238.547117
13   3qgy   7.80   496.326803
14   4qd6   8.64   491.083232
15   4rfm  10.05   428.846423
16   4cr9   4.10   173.704418
17   4cra   7.22   376.770176
18   4x6p   8.30   402.984928
19   4crc   8.72   384.176446
20   4ty7   9.52   375.222294
21   5aba   2.98   241.554917
22   5a7b   3.57   401.685815
23   4agn   3.97   265.874002
24   4agp   4.69   368.328089
25   4agq   5.01   338.960413
26   3bgz   6.26   732.681356
27   3jya   6.89   374.350187
28   2c3i   7.60   594.840941
29   4k18   8.96   580.737276
30   5dwr  11.22   702.340989
31   3mss   4.66   493.410440
32   3k5v   6.30   575.926520
33   3pyy   6.86   519.298629
34   2v7a   8.30   323.649702
35   4twp  10.00   613.842477
36   3wtj   6.53   379.290809
37   3zdg   7.10   294.103714
38   3u8k   8.66   234.481178
39   4qac   9.40   870.429772
40   3u8n  10.17   290.425338
41   1a30   4.30   236.152269
42   2qnq   6.11   732.166873
43   1g2k   7.96   710.272631
44   1eby   9.70   742.035529
45   3o9i  11.82   569.649855
46   4lzs   4.80   240.141445
47   3u5j   5.61   456.902331
48   4wiv   6.26   561.881907
49   4ogj   6.79   532.399817
50   3p5o   7.30   466.780950
51   1ps3   2.28    59.542459
52   3dx1   3.58   112.896288
53   3d4z   4.89    56.918806
54   3dx2   6.82   217.209889
55   3ejr   8.57   283.027785
56   3l7b   2.40    92.568646
57   4eky   3.52   149.336373
58   3g2n   4.09   142.921656
59   3syr   5.10    76.324942
60   3ebp   5.91   467.165201
61   2w66   4.05    76.529627
62   2w4x   4.85   120.879271
63   2wca   5.60   306.734028
64   2xj7   6.66   145.958571
65   2vvn   7.30   131.637117
66   3aru   3.22   169.659787
67   3arv   5.64   450.886682
68   3ary   6.00   159.473958
69   3arq   6.40   226.841644
70   3arp   7.15   699.165250
71   4ih5   4.11   342.253913
72   4ih7   5.24   387.624214
73   3cj4   6.51   424.628649
74   4eo8   8.15   479.230439
75   3gnw   9.10   569.668161
76   1gpk   5.37   247.830970
77   1h23   8.35   659.731108
78   1h22   9.10   571.535136
79   3f3a   4.19   297.584743
80   3f3c   6.02   330.874970
81   4mme   6.50   475.233011
82   3f3d   7.16   266.137323
83   3f3e   7.70   292.839789
84   2wbg   4.45   328.921226
85   2cbv   5.48   120.788552
86   2j78   6.42    82.491553
87   2j7h   7.19    50.470497
88   2cet   8.02   213.466451
89   3udh   2.85   260.477271
90   3rsx   4.41   269.284284
91   4djv   6.72   552.052034
92   2vkm   8.74   656.648572
93   4gid  10.77   623.241121
94   4jfs   5.27   268.564036
95   4j28   5.70   196.638775
96   2wvt   6.12    59.245047
97   2xii   7.20   270.963690
98   4pcs   7.85   294.370605
99   3rr4   4.55   209.055803
100  1s38   5.15   279.059849
101  1r5y   6.46   213.156209
102  3gc5   7.26   251.392574
103  3ge7   8.70   353.242363
104  4dli   5.62   472.846504
105  2zb1   6.32   622.228531
106  4f9w   6.94   597.579649
107  3e92   8.00   690.597098
108  3e93   8.85   690.205744
109  4owm   2.96   188.133378
110  3twp   3.92   162.902407
111  3r88   4.82   172.496566
112  4gkm   5.17   347.305480
113  3qqs   5.82   321.794216
114  3gv9   2.12    89.736695
115  3gr2   2.52   106.270419
116  4kz6   3.10   161.822398
117  4jxs   4.74   208.376491
118  2r9w   5.10   347.325903
119  2hb1   3.80   233.478166
120  1bzc   4.92   483.165895
121  2qbr   6.33   445.008998
122  2qbq   7.44   429.889602
123  2qbp   8.40   481.299356
124  1q8t   4.76   197.877188
125  1ydr   5.52   389.194472
126  1q8u   5.96   421.298869
127  1ydt   7.32   466.758900
128  3ag9   8.05   304.698628
129  3fcq   2.77   211.169818
130  1z9g   5.64   285.887618
131  1qf1   7.32   439.777038
132  5tmn   8.04   456.178358
133  4tmn  10.17   472.424985
134  4ddk   2.29   213.414781
135  4ddh   3.32   192.219115
136  3ivg   4.30   430.744552
137  3coz   5.57   231.998976
138  3coy   6.02   234.297663
139  3pxf   4.43   517.645951
140  4eor   6.30   430.828712
141  2xnb   6.83   339.985243
142  1pxn   7.15   306.706389
143  2fvd   8.52   462.976849
144  4k77   6.63   195.432717
145  4e5w   7.66   274.969640
146  4ivb   8.72   264.243319
147  4ivd   9.52   298.457702
148  4ivc  10.00   286.509920
149  4f09   6.70   232.298984
150  4gfm   7.22   224.435919
151  4hge   7.92   223.289491
152  4e6q   8.36   296.668449
153  4jia   9.22   543.254130
154  2brb   4.86   427.071759
155  2br1   5.14   408.738400
156  3jvr   5.72   369.404401
157  3jvs   6.54   377.978630
158  1nvq   8.25   502.544789
159  3acw   4.76   695.809431
160  4ea2   6.44   597.964498
161  2zcr   6.87   753.224364
162  2zy1   7.40   523.037680
163  2zcq   8.82   532.871137
164  1bcu   3.28   148.334637
165  3bv9   5.36   374.378133
166  1oyt   7.24   416.068370
167  2zda   8.40   412.998993
168  3utu  10.92   506.774650
169  3u9q   4.38   462.071986
170  2yfe   6.63   616.484587
171  3fur   8.00   807.414252
172  3b1m   8.48   769.839416
173  2p4y   9.00   942.980376
174  3uo4   6.52   524.271124
175  3up2   7.40   530.797027
176  3e5a   8.23   520.544372
177  2wtv   8.74   607.481046
178  3myg  10.70   261.751288
179  3kgp   2.57   129.446544
180  1c5z   4.01   141.287824
181  1o5b   5.77   161.131790
182  1owh   7.40   216.961466
183  1sqa   9.21   246.118721
184  4jsz   2.30    19.142230
185  3kwa   4.08   159.941753
186  2weg   6.50   242.430880
187  3ryj   7.80   316.854793
188  3dd0   9.00   206.013422
189  2xdl   3.10   181.610143
190  3b27   5.16   334.435764
191  1yc1   6.17   267.155431
192  3rlr   7.52   447.459918
193  2yki   9.46   801.881954
194  1z95   7.12   868.713119
195  3b68   8.40   785.402229
196  3b5r   8.77   934.669177
197  3b65   9.27   792.507371
198  3g0w   9.52   750.777180
199  4u4s   2.92   105.993114
200  1p1q   4.89   156.702898
201  1syi   5.44   149.294361
202  1p1n   6.80   151.880424
203  2al5   8.40   146.191108
204  3g2z   2.36    72.281597
205  3g31   2.89   182.363413
206  4de2   4.12   137.706073
207  4de3   5.52   133.041151
208  4de1   5.96   119.304992
209  1vso   4.72   214.953154
210  4dld   5.82   277.783993
211  3gbb   6.90   202.602481
