     code  logKa     score
1    4llx   2.89     11.60
2    5c28   5.66     11.60
3    3uuo   7.96     11.60
4    3ui7   9.00     11.60
5    5c2h  11.09     11.60
6    2v00   3.66  16000.00
7    3wz8   5.82   2600.00
8    3pww   7.32   2600.00
9    3prs   7.82  16000.00
10   3uri   9.00   2600.00
11   4m0z   5.19   2600.00
12   4m0y   6.46  16000.00
13   3qgy   7.80     11.60
14   4qd6   8.64     11.60
15   4rfm  10.05     11.60
16   4cr9   4.10    547.00
17   4cra   7.22  16000.00
18   4x6p   8.30      0.50
19   4crc   8.72     11.60
20   4ty7   9.52  16000.00
21   5aba   2.98     11.60
22   5a7b   3.57     11.60
23   4agn   3.97     11.60
24   4agp   4.69     11.60
25   4agq   5.01     11.60
26   3bgz   6.26     11.60
27   3jya   6.89     30.00
28   2c3i   7.60     11.60
29   4k18   8.96     11.60
30   5dwr  11.22      7.00
31   3mss   4.66     11.60
32   3k5v   6.30     11.60
33   3pyy   6.86     11.60
34   2v7a   8.30     11.60
35   4twp  10.00     11.60
36   3wtj   6.53     11.60
37   3zdg   7.10     11.60
38   3u8k   8.66     11.60
39   4qac   9.40     11.60
40   3u8n  10.17     11.60
41   1a30   4.30    250.00
42   2qnq   6.11    120.00
43   1g2k   7.96     11.60
44   1eby   9.70  16000.00
45   3o9i  11.82     11.60
46   4lzs   4.80     11.60
47   3u5j   5.61     11.60
48   4wiv   6.26     11.60
49   4ogj   6.79     11.60
50   3p5o   7.30     11.60
51   1ps3   2.28    730.00
52   3dx1   3.58  16000.00
53   3d4z   4.89   1000.00
54   3dx2   6.82  16000.00
55   3ejr   8.57  16000.00
56   3l7b   2.40  16000.00
57   4eky   3.52  16000.00
58   3g2n   4.09  16000.00
59   3syr   5.10  16000.00
60   3ebp   5.91     11.60
61   2w66   4.05  16000.00
62   2w4x   4.85  16000.00
63   2wca   5.60  16000.00
64   2xj7   6.66  16000.00
65   2vvn   7.30  16000.00
66   3aru   3.22     11.60
67   3arv   5.64     11.60
68   3ary   6.00     11.60
69   3arq   6.40   2600.00
70   3arp   7.15     11.60
71   4ih5   4.11     11.60
72   4ih7   5.24      0.80
73   3cj4   6.51     11.60
74   4eo8   8.15     11.60
75   3gnw   9.10     11.60
76   1gpk   5.37  16000.00
77   1h23   8.35     11.60
78   1h22   9.10     11.60
79   3f3a   4.19     11.60
80   3f3c   6.02     11.60
81   4mme   6.50      7.00
82   3f3d   7.16     11.60
83   3f3e   7.70     11.60
84   2wbg   4.45  16000.00
85   2cbv   5.48  16000.00
86   2j78   6.42  16000.00
87   2j7h   7.19    730.00
88   2cet   8.02   2600.00
89   3udh   2.85      7.00
90   3rsx   4.41      0.55
91   4djv   6.72   2600.00
92   2vkm   8.74   2600.00
93   4gid  10.77   2600.00
94   4jfs   5.27    120.00
95   4j28   5.70   2600.00
96   2wvt   6.12     43.00
97   2xii   7.20  16000.00
98   4pcs   7.85   2600.00
99   3rr4   4.55   2600.00
100  1s38   5.15   2600.00
101  1r5y   6.46   2600.00
102  3gc5   7.26   2600.00
103  3ge7   8.70   2600.00
104  4dli   5.62     11.60
105  2zb1   6.32     11.60
106  4f9w   6.94     11.60
107  3e92   8.00     11.60
108  3e93   8.85     11.60
109  4owm   2.96     11.60
110  3twp   3.92     11.60
111  3r88   4.82     11.60
112  4gkm   5.17   2900.00
113  3qqs   5.82     76.00
114  3gv9   2.12     11.60
115  3gr2   2.52     11.60
116  4kz6   3.10     11.60
117  4jxs   4.74     11.60
118  2r9w   5.10     11.60
119  2hb1   3.80   2900.00
120  1bzc   4.92     11.60
121  2qbr   6.33     76.00
122  2qbq   7.44     76.00
123  2qbp   8.40     76.00
124  1q8t   4.76     11.60
125  1ydr   5.52      7.00
126  1q8u   5.96    120.00
127  1ydt   7.32  24300.00
128  3ag9   8.05  16000.00
129  3fcq   2.77   2900.00
130  1z9g   5.64     11.60
131  1qf1   7.32  16000.00
132  5tmn   8.04     11.60
133  4tmn  10.17   2600.00
134  4ddk   2.29     11.60
135  4ddh   3.32   2900.00
136  3ivg   4.30     11.60
137  3coz   5.57  16000.00
138  3coy   6.02  16000.00
139  3pxf   4.43     11.60
140  4eor   6.30  16000.00
141  2xnb   6.83    120.00
142  1pxn   7.15     11.60
143  2fvd   8.52  16000.00
144  4k77   6.63     11.60
145  4e5w   7.66     11.60
146  4ivb   8.72     11.60
147  4ivd   9.52     11.60
148  4ivc  10.00     11.60
149  4f09   6.70  24300.00
150  4gfm   7.22     11.60
151  4hge   7.92     11.60
152  4e6q   8.36  24300.00
153  4jia   9.22     11.60
154  2brb   4.86     11.60
155  2br1   5.14     11.60
156  3jvr   5.72     11.60
157  3jvs   6.54   2600.00
158  1nvq   8.25  16000.00
159  3acw   4.76     11.60
160  4ea2   6.44     11.60
161  2zcr   6.87     11.60
162  2zy1   7.40     11.60
163  2zcq   8.82     11.60
164  1bcu   3.28     33.00
165  3bv9   5.36     22.00
166  1oyt   7.24  16000.00
167  2zda   8.40   2600.00
168  3utu  10.92   2600.00
169  3u9q   4.38     11.60
170  2yfe   6.63     11.60
171  3fur   8.00     11.60
172  3b1m   8.48     11.60
173  2p4y   9.00     11.60
174  3uo4   6.52     11.60
175  3up2   7.40     11.60
176  3e5a   8.23     11.60
177  2wtv   8.74     11.60
178  3myg  10.70     11.60
179  3kgp   2.57  24300.00
180  1c5z   4.01  16000.00
181  1o5b   5.77  16000.00
182  1owh   7.40  16000.00
183  1sqa   9.21  16000.00
184  4jsz   2.30    880.00
185  3kwa   4.08  16000.00
186  2weg   6.50     11.60
187  3ryj   7.80     11.60
188  3dd0   9.00     11.60
189  2xdl   3.10     11.60
190  3b27   5.16     11.60
191  1yc1   6.17     11.60
192  3rlr   7.52     11.60
193  2yki   9.46   2600.00
194  1z95   7.12     11.60
195  3b68   8.40     11.60
196  3b5r   8.77     11.60
197  3b65   9.27     11.60
198  3g0w   9.52     11.60
199  4u4s   2.92     11.60
200  1p1q   4.89     24.00
201  1syi   5.44     14.00
202  1p1n   6.80     24.00
203  2al5   8.40     14.00
204  3g2z   2.36     11.60
205  3g31   2.89     11.60
206  4de2   4.12      7.00
207  4de3   5.52     11.60
208  4de1   5.96      0.50
209  1vso   4.72      7.00
210  4dld   5.82      7.00
211  3gbb   6.90     24.00
212  3fv2   8.11      1.60
213  3fv1   9.30      1.60
214  4mgd   4.69     11.60
215  2qe4   7.96     11.60
216  1qkt   9.04     11.60
217  2pog   9.54     11.60
218  2p15  10.30     11.60
219  2y5h   5.79     11.60
220  1lpg   7.09   2600.00
221  2xbv   8.43     11.60
222  1z6e   9.72   2600.00
223  1mq6  11.15     11.60
224  1nc3   5.00  16000.00
225  1nc1   6.12  16000.00
226  1y6r  10.11  16000.00
227  4f2w  11.30   2600.00
228  4f3c  11.82  16000.00
229  1uto   2.27    547.00
230  4abg   3.57  24300.00
231  3gy4   5.10  16000.00
232  1k1i   6.58  16000.00
233  1o3f   7.96  16000.00
234  2yge   5.06  16000.00
235  2fxs   6.06     11.60
236  2iwx   6.68     11.60
237  2wer   7.05     11.60
238  2vw5   8.52  16000.00
239  4kzq   6.10     11.60
240  4kzu   6.50     11.60
241  4j21   7.41      3.80
242  4j3l   7.80     11.60
243  3kr8   8.10     11.60
244  2ymd   3.16   2600.00
245  2wnc   6.32     11.60
246  2xys   7.42     11.60
247  2wn9   8.52     11.60
248  2x00  11.33     11.60
249  3ozt   4.13   2600.00
250  3ozs   5.33   2600.00
251  3oe5   6.88   2600.00
252  3oe4   7.47   2600.00
253  3nw9   9.00   2600.00
254  3ao4   2.07     11.60
255  3zt2   2.84     11.60
256  3zsx   3.28     11.60
257  4cig   3.67     11.60
258  3zso   5.12     11.60
259  3n7a   3.70  16000.00
260  4ciw   4.82  16000.00
261  3n86   5.64  16000.00
262  3n76   6.85  16000.00
263  2xb8   7.59   2600.00
264  4bkt   3.62     11.60
265  4w9c   4.65     11.60
266  4w9l   5.02   2600.00
267  4w9i   5.96     11.60
268  4w9h   6.73     11.60
269  3nq9   4.03     11.60
270  3ueu   5.24     11.60
271  3uev   5.89     11.60
272  3uew   6.31     11.60
273  3uex   6.92     11.60
274  3lka   2.82     11.60
275  3ehy   5.85   2900.00
276  3tsk   7.17   2600.00
277  3nx7   8.10   2900.00
278  4gr0   9.55     11.60
279  3dxg   2.40  16000.00
280  3d6q   3.76  16000.00
281  1w4o   5.22     11.60
282  1o0h   5.92     11.60
283  1u1b   7.80  16000.00

Summary of the scoring power: ===================================
The regression equation: logKa = -0.00 + 6.55 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = -0.061
Standard deviation in fitting (SD) = 2.17
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
