     code  logKa         score
1    4llx   2.89  16396.360834
2    5c28   5.66  10261.083944
3    3uuo   7.96  14322.589334
4    3ui7   9.00  16693.258307
5    5c2h  11.09  92115.852300
6    2v00   3.66  32513.614197
7    3wz8   5.82  83597.894384
8    3pww   7.32  11536.812551
9    3prs   7.82  92938.609850
10   3uri   9.00  14261.326797
11   4m0z   5.19  14316.169950
12   4m0y   6.46  20472.562250
13   3qgy   7.80  82866.890397
14   4qd6   8.64  94762.511884
15   4rfm  10.05  13202.032504
16   4cr9   4.10  34481.590290
17   4cra   7.22  92925.875784
18   4x6p   8.30  93371.902650
19   4crc   8.72  90294.354907
20   4ty7   9.52  88845.929884
21   5aba   2.98  38638.764920
22   5a7b   3.57  37861.632817
23   4agn   3.97  38250.379367
24   4agp   4.69  36590.610987
25   4agq   5.01  38027.147700
26   3bgz   6.26  83994.649684
27   3jya   6.89  15952.911317
28   2c3i   7.60  23018.479957
29   4k18   8.96  25149.108257
30   5dwr  11.22  11426.735384
31   3mss   4.66  38099.467194
32   3k5v   6.30  23081.816093
33   3pyy   6.86  38034.039417
34   2v7a   8.30  22123.168770
35   4twp  10.00  86857.423547
36   3wtj   6.53  10770.350204
37   3zdg   7.10  45992.651027
38   3u8k   8.66  33041.290950
39   4qac   9.40  39917.682683
40   3u8n  10.17  26257.028130
41   1a30   4.30  25245.041150
42   2qnq   6.11  86182.723450
43   1g2k   7.96  94757.002650
44   1eby   9.70  93604.790184
45   3o9i  11.82  24774.266637
46   4lzs   4.80  14093.772607
47   3u5j   5.61  38459.164287
48   4wiv   6.26  17581.505231
49   4ogj   6.79  13607.791830
50   3p5o   7.30  18315.310704
51   1ps3   2.28  28821.735597
52   3dx1   3.58  31905.693007
53   3d4z   4.89  44384.952417
54   3dx2   6.82  42384.170677
55   3ejr   8.57  25408.337431
56   3l7b   2.40  33009.125721
57   4eky   3.52  26228.798334
58   3g2n   4.09  28838.931000
59   3syr   5.10  34988.047514
60   3ebp   5.91  26625.740533
61   2w66   4.05  17564.271478
62   2w4x   4.85  22731.083984
63   2wca   5.60  23443.348897
64   2xj7   6.66  28140.201355
65   2vvn   7.30  28735.438464
66   3aru   3.22  10790.282624
67   3arv   5.64  23879.903953
68   3ary   6.00  28398.985560
69   3arq   6.40  22857.152310
70   3arp   7.15  26409.550747
71   4ih5   4.11  11944.308830
72   4ih7   5.24   8290.552557
73   3cj4   6.51  13778.280464
74   4eo8   8.15  21142.810704
75   3gnw   9.10  98608.518110
76   1gpk   5.37  23472.755397
77   1h23   8.35  24804.135427
78   1h22   9.10  25108.533727
79   3f3a   4.19  23698.644284
80   3f3c   6.02  21758.861790
81   4mme   6.50  10977.501641
82   3f3d   7.16  20096.400041
83   3f3e   7.70  19917.785741
84   2wbg   4.45  23111.508067
85   2cbv   5.48  25873.003734
86   2j78   6.42  18658.304948
87   2j7h   7.19  38148.672820
88   2cet   8.02  29961.012744
89   3udh   2.85  32275.280924
90   3rsx   4.41  32151.028917
91   4djv   6.72  39693.394714
92   2vkm   8.74  94494.408300
93   4gid  10.77  17878.802790
94   4jfs   5.27  17798.707667
95   4j28   5.70  21920.211114
96   2wvt   6.12  35208.692643
97   2xii   7.20  24495.903114
98   4pcs   7.85  15810.842247
99   3rr4   4.55  25007.234851
100  1s38   5.15  16017.200614
101  1r5y   6.46  19014.739014
102  3gc5   7.26  28322.834780
103  3ge7   8.70  24916.454214
104  4dli   5.62  32438.507243
105  2zb1   6.32  12583.854797
106  4f9w   6.94  97574.845967
107  3e92   8.00  24230.678324
108  3e93   8.85  96036.986164
109  4owm   2.96  10002.399854
110  3twp   3.92  20652.964004
111  3r88   4.82  12658.442424
112  4gkm   5.17  22833.627186
113  3qqs   5.82  21406.464886
114  3gv9   2.12  20691.135071
115  3gr2   2.52  18759.896667
116  4kz6   3.10  20918.413758
117  4jxs   4.74  18448.341487
118  2r9w   5.10  15099.371407
119  2hb1   3.80  17021.370390
120  1bzc   4.92  28155.370964
121  2qbr   6.33  14417.303156
122  2qbq   7.44  15772.355490
123  2qbp   8.40  15957.507656
124  1q8t   4.76  18938.148427
125  1ydr   5.52   9142.788474
126  1q8u   5.96  14434.703421
127  1ydt   7.32  15681.216057
128  3ag9   8.05  25308.368110
129  3fcq   2.77  18993.895457
130  1z9g   5.64  23630.908107
131  1qf1   7.32  21780.936300
132  5tmn   8.04  19923.401180
133  4tmn  10.17  16755.027847
134  4ddk   2.29  21619.394774
135  4ddh   3.32  19343.163067
136  3ivg   4.30  90664.098200
137  3coz   5.57  30226.226734
138  3coy   6.02  25062.985747
139  3pxf   4.43  23235.423407
140  4eor   6.30  22796.358797
141  2xnb   6.83  18302.809154
142  1pxn   7.15  26653.545947
143  2fvd   8.52  22739.073130
144  4k77   6.63  18969.947984
145  4e5w   7.66  19998.675187
146  4ivb   8.72  21731.781637
147  4ivd   9.52  22259.408970
148  4ivc  10.00  15201.199057
149  4f09   6.70  18691.974871
150  4gfm   7.22  16943.308651
151  4hge   7.92  19764.981204
152  4e6q   8.36  93654.254151
153  4jia   9.22  20098.245020
154  2brb   4.86  93641.081951
155  2br1   5.14  93558.910017
156  3jvr   5.72  22036.276323
157  3jvs   6.54  22313.916377
158  1nvq   8.25  86743.178284
159  3acw   4.76  11782.747460
160  4ea2   6.44  38969.708050
161  2zcr   6.87  14514.716390
162  2zy1   7.40  25776.387871
163  2zcq   8.82  20519.635890
164  1bcu   3.28  34715.776343
165  3bv9   5.36  25027.961364
166  1oyt   7.24  16407.447947
167  2zda   8.40  13264.864114
168  3utu  10.92  17185.534184
169  3u9q   4.38  21906.584324
170  2yfe   6.63  17061.706504
171  3fur   8.00  84066.602107
172  3b1m   8.48  37452.150994
173  2p4y   9.00  95719.746851
174  3uo4   6.52  86798.731967
175  3up2   7.40  21877.482170
176  3e5a   8.23  14381.132484
177  2wtv   8.74  80321.043617
178  3myg  10.70  21025.974784
179  3kgp   2.57  28332.062524
180  1c5z   4.01  27811.013650
181  1o5b   5.77  27952.141150
182  1owh   7.40  19788.515497
183  1sqa   9.21  84859.640564
184  4jsz   2.30  16567.088334
185  3kwa   4.08  26004.880021
186  2weg   6.50  24487.619641
187  3ryj   7.80  20470.207564
188  3dd0   9.00  23181.091057
189  2xdl   3.10  17336.863085
190  3b27   5.16  20245.750670
191  1yc1   6.17  23565.059864
192  3rlr   7.52  21166.019304
193  2yki   9.46  99017.298184
194  1z95   7.12  26326.146737
195  3b68   8.40  26653.718350
196  3b5r   8.77  12168.279964
197  3b65   9.27  24192.910357
198  3g0w   9.52  36815.623317
199  4u4s   2.92  44297.198660
200  1p1q   4.89  16789.514470
201  1syi   5.44  18514.310484
202  1p1n   6.80  20955.585777
203  2al5   8.40  17591.877817
204  3g2z   2.36  36676.611018
205  3g31   2.89  39974.600153
206  4de2   4.12  21223.932122
207  4de3   5.52  24531.268700
208  4de1   5.96  91163.444767
209  1vso   4.72  16544.518074
210  4dld   5.82  22075.828557
211  3gbb   6.90  22546.448110
212  3fv2   8.11  23235.461537
213  3fv1   9.30  21779.132893
214  4mgd   4.69  24489.094664
215  2qe4   7.96  13557.954124
216  1qkt   9.04  10732.319254
217  2pog   9.54  13268.672090
218  2p15  10.30  13935.513457
219  2y5h   5.79  25451.554484
220  1lpg   7.09  88908.306217
221  2xbv   8.43  22431.217290
222  1z6e   9.72  94083.083650
223  1mq6  11.15  27136.275757
224  1nc3   5.00  25648.259080
225  1nc1   6.12  21804.594877
226  1y6r  10.11  22866.026317
227  4f2w  11.30  20464.908257
228  4f3c  11.82  16715.986524
229  1uto   2.27  30631.941490
230  4abg   3.57  31172.719624
231  3gy4   5.10  27739.338664
232  1k1i   6.58  18656.822150
233  1o3f   7.96  87718.422587
234  2yge   5.06  22634.230067
235  2fxs   6.06  21070.749918
236  2iwx   6.68  21063.115038
237  2wer   7.05  21452.775038
238  2vw5   8.52  22939.087817
239  4kzq   6.10  15785.829220
240  4kzu   6.50  14698.096324
241  4j21   7.41  20162.284657
242  4j3l   7.80  21225.320530
243  3kr8   8.10  20126.408154
244  2ymd   3.16  15284.464717
245  2wnc   6.32  24666.108083
246  2xys   7.42  40979.526267
247  2wn9   8.52  33713.454683
248  2x00  11.33  36510.325650
249  3ozt   4.13  17021.886680
250  3ozs   5.33  24484.856017
251  3oe5   6.88  26625.096430
252  3oe4   7.47  29913.915114
253  3nw9   9.00  98174.552280
254  3ao4   2.07  34607.827397
255  3zt2   2.84  18606.530687
256  3zsx   3.28  24822.196154
257  4cig   3.67  86957.198284
258  3zso   5.12  90081.903134
259  3n7a   3.70  25346.225034
260  4ciw   4.82  25637.377400
261  3n86   5.64  24960.077447
262  3n76   6.85  24935.126114
263  2xb8   7.59  16447.319614
264  4bkt   3.62  31100.681317
265  4w9c   4.65  21950.755657
266  4w9l   5.02  14043.880897
267  4w9i   5.96  22202.988350
268  4w9h   6.73  11779.567350
269  3nq9   4.03  39438.703003
270  3ueu   5.24  38309.946867
271  3uev   5.89  39446.584003
272  3uew   6.31  18143.000154
273  3uex   6.92  12613.468924
274  3lka   2.82  23848.697241
275  3ehy   5.85  16106.269457
276  3tsk   7.17  14687.257284
277  3nx7   8.10  19423.889981
278  4gr0   9.55  93493.186117
279  3dxg   2.40  32890.838371
280  3d6q   3.76  19865.272331
281  1w4o   5.22  37634.871567
282  1o0h   5.92  33500.086151
283  1u1b   7.80  25914.458080

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 5.96 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.177
Standard deviation in fitting (SD) = 2.14
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
