     code  logKa      score
1    4llx   2.89  10.240414
2    5c28   5.66  12.405840
3    3uuo   7.96  18.833518
4    3ui7   9.00  23.322280
5    5c2h  11.09  33.837431
6    2v00   3.66  18.690652
7    3wz8   5.82  30.312912
8    3pww   7.32  40.775889
9    3prs   7.82  44.450827
10   3uri   9.00  46.237557
11   4m0z   5.19  33.809560
12   4m0y   6.46  22.862936
13   3qgy   7.80  26.305379
14   4qd6   8.64  24.805114
15   4rfm  10.05  30.827020
16   4cr9   4.10  15.542634
17   4cra   7.22  32.543275
18   4x6p   8.30  39.367379
19   4crc   8.72  37.352981
20   4ty7   9.52  34.029693
21   5aba   2.98  15.147561
22   5a7b   3.57  28.068824
23   4agn   3.97  20.041214
24   4agp   4.69  23.470542
25   4agq   5.01  24.025936
26   3bgz   6.26  21.351270
27   3jya   6.89  15.043163
28   2c3i   7.60  23.988018
29   4k18   8.96  27.257536
30   5dwr  11.22  28.542558
31   3mss   4.66  16.674638
32   3k5v   6.30  19.802604
33   3pyy   6.86  25.293981
34   2v7a   8.30  30.586767
35   4twp  10.00  37.886560
36   3wtj   6.53  23.746785
37   3zdg   7.10  24.401459
38   3u8k   8.66  24.974894
39   4qac   9.40  27.384215
40   3u8n  10.17  26.983653
41   1a30   4.30  25.070188
42   2qnq   6.11  42.684451
43   1g2k   7.96  45.456116
44   1eby   9.70  49.014700
45   3o9i  11.82  45.249036
46   4lzs   4.80  17.109281
47   3u5j   5.61  18.249369
48   4wiv   6.26  19.239728
49   4ogj   6.79  21.511160
50   3p5o   7.30  23.896416
51   1ps3   2.28  22.657110
52   3dx1   3.58  17.365113
53   3d4z   4.89  22.769744
54   3dx2   6.82  24.829426
55   3ejr   8.57  30.075347
56   3l7b   2.40  21.703612
57   4eky   3.52  35.232898
58   3g2n   4.09  24.112035
59   3syr   5.10  24.917487
60   3ebp   5.91  20.036139
61   2w66   4.05  27.546866
62   2w4x   4.85  21.711192
63   2wca   5.60  26.407936
64   2xj7   6.66  25.171573
65   2vvn   7.30  29.177316
66   3aru   3.22  17.968860
67   3arv   5.64  18.032044
68   3ary   6.00  15.249670
69   3arq   6.40  26.476946
70   3arp   7.15  27.644099
71   4ih5   4.11  19.792354
72   4ih7   5.24  21.336103
73   3cj4   6.51  19.447631
74   4eo8   8.15  22.291103
75   3gnw   9.10  38.762696
76   1gpk   5.37  21.949920
77   1h23   8.35  37.380356
78   1h22   9.10  36.072429
79   3f3a   4.19  23.834039
80   3f3c   6.02  20.996286
81   4mme   6.50  24.342596
82   3f3d   7.16  20.977365
83   3f3e   7.70  18.012699
84   2wbg   4.45  30.459036
85   2cbv   5.48  22.059589
86   2j78   6.42  23.966379
87   2j7h   7.19  19.688956
88   2cet   8.02  30.239219
89   3udh   2.85  16.704362
90   3rsx   4.41  17.908141
91   4djv   6.72  29.536059
92   2vkm   8.74  60.407511
93   4gid  10.77  60.979531
94   4jfs   5.27  20.052509
95   4j28   5.70  20.390484
96   2wvt   6.12  22.715847
97   2xii   7.20  32.755917
98   4pcs   7.85  18.059899
99   3rr4   4.55  28.264457
100  1s38   5.15  21.200863
101  1r5y   6.46  22.575518
102  3gc5   7.26  32.764976
103  3ge7   8.70  40.456595
104  4dli   5.62  23.566056
105  2zb1   6.32  31.102278
106  4f9w   6.94  27.122060
107  3e92   8.00  33.892282
108  3e93   8.85  41.922696
109  4owm   2.96  10.577179
110  3twp   3.92  10.220134
111  3r88   4.82  15.896501
112  4gkm   5.17  22.839336
113  3qqs   5.82  21.067116
114  3gv9   2.12  13.230637
115  3gr2   2.52  14.854246
116  4kz6   3.10  16.032904
117  4jxs   4.74  23.189856
118  2r9w   5.10  21.938710
119  2hb1   3.80  15.472006
120  1bzc   4.92  28.089288
121  2qbr   6.33  23.312968
122  2qbq   7.44  24.703325
123  2qbp   8.40  30.115351
124  1q8t   4.76  20.437427
125  1ydr   5.52  25.574977
126  1q8u   5.96  24.846365
127  1ydt   7.32  30.867790
128  3ag9   8.05  41.006590
129  3fcq   2.77  15.857440
130  1z9g   5.64  22.322778
131  1qf1   7.32  31.774603
132  5tmn   8.04  26.211904
133  4tmn  10.17  34.602515
134  4ddk   2.29  14.834971
135  4ddh   3.32  19.334335
136  3ivg   4.30  36.177312
137  3coz   5.57  39.263131
138  3coy   6.02  41.448955
139  3pxf   4.43  14.962590
140  4eor   6.30  31.462737
141  2xnb   6.83  29.228851
142  1pxn   7.15  28.880681
143  2fvd   8.52  29.310759
144  4k77   6.63  19.914616
145  4e5w   7.66  34.279593
146  4ivb   8.72  25.755312
147  4ivd   9.52  30.353421
148  4ivc  10.00  29.520272
149  4f09   6.70  22.660712
