     code  logKa       score
1    4llx   2.89  129.653584
2    5c28   5.66  167.638037
3    3uuo   7.96  235.229617
4    3ui7   9.00  265.158523
5    5c2h  11.09  372.793793
6    2v00   3.66  177.835608
7    3wz8   5.82  321.224033
8    3pww   7.32  469.793541
9    3prs   7.82  478.952020
10   3uri   9.00  479.234192
11   4m0z   5.19  309.506689
12   4m0y   6.46  209.326275
13   3qgy   7.80  282.165944
14   4qd6   8.64  240.929869
15   4rfm  10.05  344.484602
16   4cr9   4.10  178.140652
17   4cra   7.22  354.291131
18   4x6p   8.30  376.633289
19   4crc   8.72  362.322041
20   4ty7   9.52  354.190641
21   5aba   2.98  200.571166
22   5a7b   3.57  291.924924
23   4agn   3.97  241.569376
24   4agp   4.69  286.730528
25   4agq   5.01  291.312484
26   3bgz   6.26  280.150127
27   3jya   6.89  207.644284
28   2c3i   7.60  294.301945
29   4k18   8.96  310.650620
30   5dwr  11.22  337.256327
31   3mss   4.66  218.072146
32   3k5v   6.30  272.851133
33   3pyy   6.86  260.476939
34   2v7a   8.30  347.388403
35   4twp  10.00  327.037379
36   3wtj   6.53  220.035900
37   3zdg   7.10  230.537179
38   3u8k   8.66  249.696904
39   4qac   9.40  321.062090
40   3u8n  10.17  263.993315
41   1a30   4.30  255.613037
42   2qnq   6.11  412.956214
43   1g2k   7.96  494.802045
44   1eby   9.70  532.989683
45   3o9i  11.82  506.507842
46   4lzs   4.80  198.278502
47   3u5j   5.61  240.020270
48   4wiv   6.26  254.856880
49   4ogj   6.79  273.101148
50   3p5o   7.30  283.703215
51   1ps3   2.28  159.378173
52   3dx1   3.58  113.514292
53   3d4z   4.89  148.210216
54   3dx2   6.82  147.750989
55   3ejr   8.57  246.026367
56   3l7b   2.40  233.128987
57   4eky   3.52  287.180340
58   3g2n   4.09  257.826992
59   3syr   5.10  233.758246
60   3ebp   5.91  234.837959
61   2w66   4.05  207.731321
62   2w4x   4.85  191.682592
63   2wca   5.60  225.441868
64   2xj7   6.66  232.670673
65   2vvn   7.30  241.517895
66   3aru   3.22  193.278641
67   3arv   5.64  186.290061
68   3ary   6.00  141.071117
69   3arq   6.40  222.669888
70   3arp   7.15  340.802484
71   4ih5   4.11  187.298621
72   4ih7   5.24  226.489606
73   3cj4   6.51  234.423557
74   4eo8   8.15  299.041560
75   3gnw   9.10  385.065070
76   1gpk   5.37  255.690184
77   1gpn   6.48  265.522044
78   1h23   8.35  454.872553
79   1h22   9.10  427.408516
80   1e66   9.89  311.085217
81   3f3a   4.19  191.291564
82   3f3c   6.02  189.780222
83   4mme   6.50  247.903303
84   3f3d   7.16  177.500178
85   3f3e   7.70  184.856378
86   2wbg   4.45  253.691124
87   2cbv   5.48  160.782510
88   2j78   6.42  163.824731
89   2j7h   7.19  154.630683
90   2cet   8.02  262.694256
91   3udh   2.85  170.370884
92   3rsx   4.41  177.934968
93   4djv   6.72  283.264370
94   2vkm   8.74  533.320624
95   4gid  10.77  578.309445
96   4jfs   5.27  197.170027
97   4j28   5.70  172.872817
98   2wvt   6.12  168.897131
99   2xii   7.20  272.979114
100  4pcs   7.85  181.612196
101  3rr4   4.55  205.368470
102  1s38   5.15  182.187774
103  1r5y   6.46  159.437903
104  3gc5   7.26  237.182077
105  3ge7   8.70  317.414880
106  4dli   5.62  289.497987
107  2zb1   6.32  355.232998
108  4f9w   6.94  310.150955
109  3e92   8.00  382.431200
110  3e93   8.85  469.875924
111  4owm   2.96  123.591211
112  3twp   3.92  117.817073
113  3r88   4.82  165.838490
114  4gkm   5.17  216.156815
115  3qqs   5.82  213.194959
116  3gv9   2.12  117.090130
117  3gr2   2.52  121.615219
118  4kz6   3.10  168.958198
119  4jxs   4.74  202.103029
120  2r9w   5.10  209.514720
121  2hb1   3.80  158.504839
122  1bzc   4.92  254.506639
123  2qbr   6.33  257.417303
124  2qbq   7.44  279.183129
125  2qbp   8.40  323.605216
126  1q8t   4.76  240.704013
127  1ydr   5.52  252.245113
128  1q8u   5.96  278.550196
129  1ydt   7.32  342.510265
130  3ag9   8.05  427.258045
131  3fcq   2.77  159.864410
132  1z9g   5.64  195.079788
133  1qf1   7.32  301.665534
134  5tmn   8.04  339.549098
135  4tmn  10.17  374.553576
136  4ddk   2.29  166.066143
137  4ddh   3.32  199.782770
138  3ivg   4.30  332.675254
139  3coz   5.57  346.365330
140  3coy   6.02  375.531697
141  3pxf   4.43  197.640490
142  4eor   6.30  328.618816
143  2xnb   6.83  319.560546
144  1pxn   7.15  277.180894
145  2fvd   8.52  317.090538
146  4k77   6.63  238.803653
147  4e5w   7.66  355.097327
148  4ivb   8.72  290.695153
149  4ivd   9.52  309.585519
150  4ivc  10.00  310.445971
151  4f09   6.70  245.407946
152  4gfm   7.22  207.265865
153  4hge   7.92  280.063873
154  4e6q   8.36  314.260093
155  4jia   9.22  302.651238
156  2brb   4.86  265.274300
157  2br1   5.14  284.591559
158  3jvr   5.72  210.577279
159  3jvs   6.54  248.192855
160  1nvq   8.25  367.083120
161  3acw   4.76  316.661314
162  4ea2   6.44  369.008758
163  2zcr   6.87  358.449900
164  2zy1   7.40  305.490995
165  2zcq   8.82  258.947657
166  1bcu   3.28  183.014541
167  3bv9   5.36  381.236182
168  1oyt   7.24  319.741142
169  2zda   8.40  330.114340
170  3utu  10.92  428.609103
171  3u9q   4.38  235.930348
172  2yfe   6.63  330.305490
173  3fur   8.00  363.486779
174  3b1m   8.48  411.162612
175  2p4y   9.00  430.341822
176  3uo4   6.52  298.930844
177  3up2   7.40  288.954497
178  3e5a   8.23  356.152960
179  2wtv   8.74  334.953849
180  3myg  10.70  301.989472
181  3kgp   2.57  142.541692
182  1c5z   4.01  147.103464
183  1o5b   5.77  168.922082
184  1owh   7.40  227.731476
185  1sqa   9.21  270.327641
186  4jsz   2.30  123.702250
187  3kwa   4.08  185.065119
188  2weg   6.50  145.243142
189  3ryj   7.80  184.154868
190  3dd0   9.00  182.384263
191  2xdl   3.10  229.909606
192  3b27   5.16  194.105823
193  1yc1   6.17  277.872298
194  3rlr   7.52  262.333956
195  2yki   9.46  413.989987
196  1z95   7.12  367.834817
197  3b68   8.40  411.974769
198  3b5r   8.77  353.097437
199  3b65   9.27  352.336182
200  3g0w   9.52  327.986115
201  4u4s   2.92  191.949045
202  1p1q   4.89  143.415492
203  1syi   5.44  228.989630
204  1p1n   6.80  194.372867
205  2al5   8.40  187.720382
206  3g2z   2.36   99.242718
207  3g31   2.89  121.060546
208  4de2   4.12  226.686548
209  4de3   5.52  199.095281
210  4de1   5.96  201.084979
211  1vso   4.72  192.243419
212  4dld   5.82  212.230422
213  3gbb   6.90  234.777114
214  3fv2   8.11  243.319668
215  3fv1   9.30  272.866404
