     code  logKa        score
1    4llx   2.89   396.657805
2    5c28   5.66   579.203611
3    3uuo   7.96   776.646926
4    3ui7   9.00   945.666809
5    5c2h  11.09  1414.817775
6    2v00   3.66   644.356690
7    3wz8   5.82  1172.902484
8    3pww   7.32  1674.605469
9    3prs   7.82  1682.049524
10   3uri   9.00  1630.753075
11   4m0z   5.19  1176.663644
12   4m0y   6.46   747.782195
13   3qgy   7.80   979.747359
14   4qd6   8.64   864.176036
15   4rfm  10.05  1236.198436
16   4cr9   4.10   572.292395
17   4cra   7.22  1203.299965
18   4x6p   8.30  1432.033640
19   4crc   8.72  1348.188305
20   4ty7   9.52  1291.580880
21   5aba   2.98   776.609674
22   5a7b   3.57  1131.614645
23   4agn   3.97   922.385955
24   4agp   4.69  1096.332353
25   4agq   5.01  1112.092710
26   3bgz   6.26   977.470396
27   3jya   6.89   739.218368
28   2c3i   7.60  1053.237071
29   4k18   8.96  1094.207417
30   5dwr  11.22  1271.377669
31   3mss   4.66   744.694256
32   3k5v   6.30   933.304499
33   3pyy   6.86   989.944385
34   2v7a   8.30  1190.278947
35   4twp  10.00  1254.773333
36   3wtj   6.53   856.580250
37   3zdg   7.10   934.689498
38   3u8k   8.66   963.028720
39   4qac   9.40  1186.780776
40   3u8n  10.17  1126.330022
41   1a30   4.30   855.758993
42   2qnq   6.11  1660.336097
43   1g2k   7.96  1774.926616
44   1eby   9.70  1948.028866
45   3o9i  11.82  1771.809174
46   4lzs   4.80   672.771218
47   3u5j   5.61   848.368824
48   4wiv   6.26   861.978042
49   4ogj   6.79   876.292176
50   3p5o   7.30  1031.151079
51   1ps3   2.28   653.533944
52   3dx1   3.58   488.485827
53   3d4z   4.89   650.515869
54   3dx2   6.82   649.491595
55   3ejr   8.57  1040.586417
56   3l7b   2.40   779.667572
57   4eky   3.52  1123.597084
58   3g2n   4.09   877.560998
59   3syr   5.10   811.114702
60   3ebp   5.91   866.500279
61   2w66   4.05   853.401853
62   2w4x   4.85   665.636094
63   2wca   5.60   864.592660
64   2xj7   6.66   877.226347
65   2vvn   7.30   933.550319
66   3aru   3.22   682.755334
67   3arv   5.64   716.364479
68   3ary   6.00   524.096809
69   3arq   6.40   895.158706
70   3arp   7.15  1235.678451
71   4ih5   4.11   608.334021
72   4ih7   5.24   842.472719
73   3cj4   6.51   881.796626
74   4eo8   8.15  1029.884897
75   3gnw   9.10  1415.770628
76   1gpk   5.37   910.732498
77   1gpn   6.48  1000.597692
78   1h23   8.35  1603.466726
79   1h22   9.10  1519.038362
80   1e66   9.89  1193.506049
81   3f3a   4.19   771.050926
82   3f3c   6.02   767.320480
83   4mme   6.50  1021.029984
84   3f3d   7.16   642.970459
85   3f3e   7.70   663.038826
86   2wbg   4.45  1001.296327
87   2cbv   5.48   613.644826
88   2j78   6.42   623.814120
89   2j7h   7.19   560.937085
90   2cet   8.02  1007.666275
91   3udh   2.85   623.848504
92   3rsx   4.41   636.148752
93   4djv   6.72  1092.641332
94   2vkm   8.74  2144.747085
95   4gid  10.77  2236.428196
96   4jfs   5.27   717.900217
97   4j28   5.70   646.958734
98   2wvt   6.12   633.525489
99   2xii   7.20  1067.907677
100  4pcs   7.85   644.751724
101  3rr4   4.55   824.933529
102  1s38   5.15   660.765858
103  1r5y   6.46   619.697539
104  3gc5   7.26   929.836918
105  3ge7   8.70  1271.633769
106  4dli   5.62  1035.046587
107  2zb1   6.32  1287.243215
108  4f9w   6.94  1145.196785
109  3e92   8.00  1410.662415
110  3e93   8.85  1758.783522
111  4owm   2.96   420.136865
112  3twp   3.92   395.741783
113  3r88   4.82   584.504087
114  4gkm   5.17   831.200994
115  3qqs   5.82   788.054079
116  3gv9   2.12   408.215548
117  3gr2   2.52   377.304336
118  4kz6   3.10   549.946473
119  4jxs   4.74   703.235986
120  2r9w   5.10   777.365641
121  2hb1   3.80   591.652019
122  1bzc   4.92   977.775204
123  2qbr   6.33   963.822127
124  2qbq   7.44  1043.922168
125  2qbp   8.40  1210.347569
126  1q8t   4.76   824.970709
127  1ydr   5.52   948.425225
128  1q8u   5.96  1003.874535
129  1ydt   7.32  1273.379819
130  3ag9   8.05  1349.201562
131  3fcq   2.77   588.503388
132  1z9g   5.64   726.119330
133  1qf1   7.32  1126.711133
134  5tmn   8.04  1099.552332
135  4tmn  10.17  1332.431786
136  4ddk   2.29   583.590740
137  4ddh   3.32   730.590582
138  3ivg   4.30  1298.585144
139  3coz   5.57  1232.481419
140  3coy   6.02  1342.496282
141  3pxf   4.43   640.861638
142  4eor   6.30  1148.825812
143  2xnb   6.83  1135.452747
144  1pxn   7.15  1037.856095
145  2fvd   8.52  1126.168848
146  4k77   6.63   810.270253
147  4e5w   7.66  1321.315142
148  4ivb   8.72  1013.668103
149  4ivd   9.52  1141.345336
150  4ivc  10.00  1133.212772
151  4f09   6.70   877.027560
152  4gfm   7.22   792.490455
153  4hge   7.92  1064.002146
154  4e6q   8.36  1122.490609
155  4jia   9.22  1051.268699
156  2brb   4.86   933.789258
157  2br1   5.14   988.158388
158  3jvr   5.72   809.171125
159  3jvs   6.54   973.452208
160  1nvq   8.25  1366.663978
161  3acw   4.76  1125.298778
162  4ea2   6.44  1364.505491
163  2zcr   6.87  1227.249040
164  2zy1   7.40  1003.162835
165  2zcq   8.82   960.353404
166  1bcu   3.28   573.790028
167  3bv9   5.36  1237.122704
168  1oyt   7.24  1142.453579
169  2zda   8.40  1190.885925
170  3utu  10.92  1576.066378
171  3u9q   4.38   851.984509
172  2yfe   6.63  1127.868494
173  3fur   8.00  1372.097758
174  3b1m   8.48  1448.703906
175  2p4y   9.00  1596.616970
176  3uo4   6.52  1150.246260
177  3up2   7.40  1053.827495
178  3e5a   8.23  1309.021077
179  2wtv   8.74  1221.665768
180  3myg  10.70  1132.373244
181  3kgp   2.57   487.276301
182  1c5z   4.01   515.722882
183  1o5b   5.77   669.441565
184  1owh   7.40   791.635363
185  1sqa   9.21   974.419384
186  4jsz   2.30   379.227160
187  3kwa   4.08   861.451944
188  2weg   6.50   486.282901
189  3ryj   7.80   615.334166
190  3dd0   9.00   610.542080
191  2xdl   3.10   812.473626
192  3b27   5.16   651.210486
193  1yc1   6.17   977.998418
194  3rlr   7.52   952.793517
195  2yki   9.46  1525.532952
196  1z95   7.12  1324.771244
197  3b68   8.40  1507.596601
