     code  logKa         score
1    4llx   2.89   3337.127637
2    5c28   5.66   3302.412317
3    3uuo   7.96   4588.170377
4    3ui7   9.00  20851.644537
5    5c2h  11.09  62249.956987
6    2v00   3.66   5750.879160
7    3wz8   5.82  64509.071280
8    3pww   7.32  18942.490827
9    3prs   7.82  67961.081350
10   3uri   9.00  25249.220103
11   4m0z   5.19  10454.048743
12   4m0y   6.46   5807.449080
13   3qgy   7.80  55782.223077
14   4qd6   8.64  73123.188980
15   4rfm  10.05  19083.870333
16   4cr9   4.10   5080.374837
17   4cra   7.22  61217.384467
18   4x6p   8.30  74478.061113
19   4crc   8.72  78511.446896
20   4ty7   9.52  70221.050427
21   5aba   2.98   4185.177123
22   5a7b   3.57   3043.949027
23   4agn   3.97   2924.341093
24   4agp   4.69   3974.373987
25   4agq   5.01   2791.989087
26   3bgz   6.26  77638.691140
27   3jya   6.89   3190.829180
28   2c3i   7.60   4844.629827
29   4k18   8.96  23758.928367
30   5dwr  11.22  19413.440493
31   3mss   4.66   3647.364620
32   3k5v   6.30  16290.716840
33   3pyy   6.86   4691.198210
34   2v7a   8.30  18686.337330
35   4twp  10.00  61703.608457
36   3wtj   6.53   4714.423693
37   3zdg   7.10   5924.263400
38   3u8k   8.66   5826.397657
39   4qac   9.40  12224.387267
40   3u8n  10.17   4404.808150
41   1a30   4.30  50563.731497
42   2qnq   6.11  62460.726773
43   1g2k   7.96  74164.248050
44   1eby   9.70  71781.152883
45   3o9i  11.82  22853.717130
46   4lzs   4.80   3172.725620
47   3u5j   5.61   3939.975980
48   4wiv   6.26  13635.744600
49   4ogj   6.79  13072.469983
50   3p5o   7.30  20659.587330
51   1ps3   2.28  20593.091993
52   3dx1   3.58   9180.000927
53   3d4z   4.89  19991.875443
54   3dx2   6.82  11329.678007
55   3ejr   8.57   8805.474197
56   3l7b   2.40  24557.616063
57   4eky   3.52  21162.706497
58   3g2n   4.09  19030.621960
59   3syr   5.10  23413.323520
60   3ebp   5.91  15145.982007
61   2w66   4.05  17077.222130
62   2w4x   4.85  21671.870860
63   2wca   5.60  20482.356413
64   2xj7   6.66  12024.890413
65   2vvn   7.30  30059.781553
66   3aru   3.22  11737.677037
67   3arv   5.64   8113.438377
68   3ary   6.00   4550.319190
69   3arq   6.40  18809.770430
70   3arp   7.15   3949.195070
71   4ih5   4.11   5326.355030
72   4ih7   5.24   3995.540180
73   3cj4   6.51  40419.219363
74   4eo8   8.15  12748.062777
75   3gnw   9.10  75229.135843
76   1gpk   5.37   5764.917303
77   1h23   8.35  11346.282360
78   1h22   9.10  13689.239640
79   3f3a   4.19   6835.720167
80   3f3c   6.02  12376.014663
81   4mme   6.50   3686.232393
82   3f3d   7.16  11178.886250
83   3f3e   7.70  11215.394217
84   2wbg   4.45  22541.796710
85   2cbv   5.48  16656.474520
86   2j78   6.42  24158.283423
87   2j7h   7.19  13970.861543
88   2cet   8.02  18740.131143
89   3udh   2.85   5832.310567
90   3rsx   4.41   6423.325263
91   4djv   6.72   6961.391960
92   2vkm   8.74  73421.350740
93   4gid  10.77  23112.627177
94   4jfs   5.27  11896.230227
95   4j28   5.70  15572.777137
96   2wvt   6.12  27955.356133
97   2xii   7.20  22178.264327
98   4pcs   7.85  13556.020620
99   3rr4   4.55  12564.255593
100  1s38   5.15  13238.215527
101  1r5y   6.46  12406.362627
102  3gc5   7.26  16929.149987
103  3ge7   8.70  16783.455827
104  4dli   5.62   3482.563470
105  2zb1   6.32  26246.077256
106  4f9w   6.94  60668.155357
107  3e92   8.00  10210.150810
108  3e93   8.85  65097.483077
109  4owm   2.96  34228.031047
110  3twp   3.92  11167.647823
111  3r88   4.82  36439.890487
112  4gkm   5.17   7703.624619
113  3qqs   5.82   7692.008190
114  3gv9   2.12  12364.875173
115  3gr2   2.52  21709.680996
116  4kz6   3.10  13678.341017
117  4jxs   4.74  22578.371930
118  2r9w   5.10  23565.343363
119  2hb1   3.80   9283.801686
120  1bzc   4.92  26175.988193
121  2qbr   6.33  10639.124745
122  2qbq   7.44  10753.263946
123  2qbp   8.40  22497.246226
124  1q8t   4.76   2331.883950
125  1ydr   5.52   2786.038340
126  1q8u   5.96   2782.400550
127  1ydt   7.32   4602.293207
128  3ag9   8.05  25924.891780
129  3fcq   2.77  36273.050407
130  1z9g   5.64  34582.287746
131  1qf1   7.32  35508.598993
132  5tmn   8.04  44993.448493
133  4tmn  10.17  45336.154540
134  4ddk   2.29  38155.629763
135  4ddh   3.32  41707.749617
136  3ivg   4.30  85619.265816
137  3coz   5.57  23315.972930
138  3coy   6.02  21888.536110
139  3pxf   4.43   4588.309553
140  4eor   6.30  20489.855230
141  2xnb   6.83   9573.502133
142  1pxn   7.15   6885.577270
143  2fvd   8.52  23116.699830
144  4k77   6.63   2502.508890
145  4e5w   7.66  13063.480883
146  4ivb   8.72  16789.913200
147  4ivd   9.52  19939.322133
148  4ivc  10.00  17554.746067
149  4f09   6.70   4171.416977
150  4gfm   7.22   3242.310243
151  4hge   7.92  13159.250927
152  4e6q   8.36  57884.117343
153  4jia   9.22   4268.328787
154  2brb   4.86  58875.009663
155  2br1   5.14  67616.610193
156  3jvr   5.72   6721.704787
157  3jvs   6.54   6312.009683
158  1nvq   8.25  69818.251760
159  3acw   4.76   3664.138473
160  4ea2   6.44   3166.333373
161  2zcr   6.87  21345.590040
162  2zy1   7.40  11475.528626
163  2zcq   8.82  22765.314620
164  1bcu   3.28   5542.701533
165  3bv9   5.36  20671.112723
166  1oyt   7.24  15917.768373
167  2zda   8.40   7612.097707
168  3utu  10.92  19400.015607
169  3u9q   4.38  38495.617043
170  2yfe   6.63   3798.391190
171  3fur   8.00  85581.309973
172  3b1m   8.48  15986.893167
173  2p4y   9.00  70584.335630
174  3uo4   6.52  72366.396343
175  3up2   7.40  48403.914043
176  3e5a   8.23  19268.217910
177  2wtv   8.74  76971.309607
178  3myg  10.70  15400.925980
179  3kgp   2.57   5635.901977
180  1c5z   4.01   5817.160727
181  1o5b   5.77   5968.980013
182  1owh   7.40   6816.550087
183  1sqa   9.21  64506.371473
184  4jsz   2.30  13498.641840
185  3kwa   4.08   8220.329380
186  2weg   6.50  11287.221747
187  3ryj   7.80  15522.846917
188  3dd0   9.00   5539.581683
189  2xdl   3.10  12456.517880
190  3b27   5.16   4836.499387
191  1yc1   6.17  48554.445250
192  3rlr   7.52   9386.497133
193  2yki   9.46  70549.349830
194  1z95   7.12  16365.268070
195  3b68   8.40  17176.039867
196  3b5r   8.77  18572.395483
197  3b65   9.27   4977.751917
198  3g0w   9.52  15931.452737
199  4u4s   2.92   2772.494828
200  1p1q   4.89  39789.604413
201  1syi   5.44  39918.562976
202  1p1n   6.80  43359.114073
203  2al5   8.40  48148.717393
204  3g2z   2.36  12146.586863
205  3g31   2.89  28594.442457
206  4de2   4.12  44517.982410
207  4de3   5.52  37426.094033
208  4de1   5.96  84005.417377
209  1vso   4.72  48255.648297
210  4dld   5.82  48500.163743
211  3gbb   6.90  50996.850880
212  3fv2   8.11  50824.466473
213  3fv1   9.30  49583.069807
214  4mgd   4.69  49594.227907
215  2qe4   7.96  11604.974827
216  1qkt   9.04   5731.802777
217  2pog   9.54  10107.300783
218  2p15  10.30  12660.818613
219  2y5h   5.79   5087.826973
220  1lpg   7.09  61042.837950
221  2xbv   8.43  18523.265203
222  1z6e   9.72  72221.354303
223  1mq6  11.15  47330.674650
224  1nc3   5.00  23051.862223
225  1nc1   6.12  20920.745997
226  1y6r  10.11  22195.988690
227  4f2w  11.30  15485.290913
228  4f3c  11.82  15192.853047
229  1uto   2.27   5077.570693
230  4abg   3.57   5120.953093
231  3gy4   5.10   5744.621673
232  1k1i   6.58  46986.062660
233  1o3f   7.96  62557.392927
234  2yge   5.06  23495.197610
235  2fxs   6.06  22500.223330
236  2iwx   6.68   9417.290113
237  2wer   7.05  11135.719430
238  2vw5   8.52  10739.150963
239  4kzq   6.10   5428.449457
240  4kzu   6.50   4554.958640
241  4j21   7.41   4830.255710
242  4j3l   7.80   5164.875823
243  3kr8   8.10  13332.618427
244  2ymd   3.16   7013.690980
245  2wnc   6.32   4117.465097
246  2xys   7.42   3068.415723
247  2wn9   8.52   5601.431490
248  2x00  11.33   4267.038423
249  3ozt   4.13  22883.906883
250  3ozs   5.33  23638.877767
251  3oe5   6.88  23778.154123
252  3oe4   7.47  23206.776150
253  3nw9   9.00  73922.340887
254  3ao4   2.07   5031.920317
255  3zt2   2.84  39917.848817
256  3zsx   3.28  47672.459317
257  4cig   3.67  82594.640417
258  3zso   5.12  85275.086400
259  3n7a   3.70  37507.240706
260  4ciw   4.82  43634.987590
261  3n86   5.64  45383.588947
262  3n76   6.85  45354.689463
263  2xb8   7.59  48712.794927
264  4bkt   3.62   9194.175480
265  4w9c   4.65   6760.394117
266  4w9l   5.02  15412.733483
267  4w9i   5.96  15533.869417
268  4w9h   6.73   7305.914983
269  3nq9   4.03  27938.308157
270  3ueu   5.24   3789.087833
271  3uev   5.89  27964.874267
272  3uew   6.31  29244.471907
273  3uex   6.92  27473.995077
274  3lka   2.82   3639.523400
275  3ehy   5.85  38455.547830
276  3tsk   7.17  19784.279590
277  3nx7   8.10  43644.338247
278  4gr0   9.55  73202.062597
279  3dxg   2.40  19915.775017
280  3d6q   3.76  19698.486913
281  1w4o   5.22  23825.136577
282  1o0h   5.92  23279.729793
283  1u1b   7.80  24091.495610

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 5.99 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.201
Standard deviation in fitting (SD) = 2.13
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
