     code  logKa        score
1    4llx   2.89   212.637754
2    5c28   5.66   310.480694
3    3uuo   7.96   413.011830
4    3ui7   9.00   491.300495
5    5c2h  11.09   583.207430
6    2v00   3.66   230.775009
7    3wz8   5.82   491.657516
8    3pww   7.32   610.995044
9    3prs   7.82   541.915586
10   3uri   9.00   451.634025
11   4m0z   5.19   523.834403
12   4m0y   6.46   240.947427
13   3qgy   7.80   501.759878
14   4qd6   8.64   496.213513
15   4rfm  10.05   433.141699
16   4cr9   4.10   175.425664
17   4cra   7.22   380.681359
18   4x6p   8.30   407.160735
19   4crc   8.72   388.204198
20   4ty7   9.52   379.177749
21   5aba   2.98   243.658217
22   5a7b   3.57   405.593879
23   4agn   3.97   268.178397
24   4agp   4.69   371.802162
25   4agq   5.01   342.090332
26   3bgz   6.26   740.619475
27   3jya   6.89   378.414590
28   2c3i   7.60   601.461978
29   4k18   8.96   587.157188
30   5dwr  11.22   710.101688
31   3mss   4.66   498.874516
32   3k5v   6.30   582.274426
33   3pyy   6.86   525.025780
34   2v7a   8.30   326.982969
35   4twp  10.00   620.719610
36   3wtj   6.53   383.361170
37   3zdg   7.10   297.274479
38   3u8k   8.66   236.970067
39   4qac   9.40   880.007299
40   3u8n  10.17   293.524583
41   1a30   4.30   237.737741
42   2qnq   6.11   740.052704
43   1g2k   7.96   718.196687
44   1eby   9.70   750.214008
45   3o9i  11.82   575.822428
46   4lzs   4.80   242.601288
47   3u5j   5.61   461.863817
48   4wiv   6.26   568.099734
49   4ogj   6.79   537.926096
50   3p5o   7.30   471.868752
51   1ps3   2.28    59.990854
52   3dx1   3.58   113.916772
53   3d4z   4.89    57.346135
54   3dx2   6.82   219.380460
55   3ejr   8.57   285.707181
56   3l7b   2.40    93.338076
57   4eky   3.52   150.423121
58   3g2n   4.09   144.133424
59   3syr   5.10    76.827081
60   3ebp   5.91   472.144215
61   2w66   4.05    77.029513
62   2w4x   4.85   121.899887
63   2wca   5.60   309.852364
64   2xj7   6.66   147.345493
65   2vvn   7.30   132.742192
66   3aru   3.22   171.224490
67   3arv   5.64   455.652581
68   3ary   6.00   160.989286
69   3arq   6.40   228.946804
70   3arp   7.15   706.853945
71   4ih5   4.11   345.854727
72   4ih7   5.24   391.722142
73   3cj4   6.51   429.041729
74   4eo8   8.15   484.103355
75   3gnw   9.10   575.826579
76   1gpk   5.37   250.399024
77   1h23   8.35   666.988310
78   1h22   9.10   577.816283
79   3f3a   4.19   300.542269
80   3f3c   6.02   334.233668
81   4mme   6.50   480.418084
82   3f3d   7.16   268.733233
83   3f3e   7.70   295.717165
84   2wbg   4.45   332.008921
85   2cbv   5.48   121.718777
86   2j78   6.42    82.869730
87   2j7h   7.19    50.694744
88   2cet   8.02   215.584512
89   3udh   2.85   263.068941
90   3rsx   4.41   272.096256
91   4djv   6.72   557.869718
92   2vkm   8.74   663.700435
93   4gid  10.77   629.893105
94   4jfs   5.27   271.185329
95   4j28   5.70   198.328962
96   2wvt   6.12    59.295944
97   2xii   7.20   273.372370
98   4pcs   7.85   297.180871
99   3rr4   4.55   211.130980
100  1s38   5.15   281.835698
101  1r5y   6.46   215.181010
102  3gc5   7.26   253.674737
103  3ge7   8.70   356.680934
104  4dli   5.62   477.929812
105  2zb1   6.32   629.207653
106  4f9w   6.94   604.208871
107  3e92   8.00   698.230637
108  3e93   8.85   697.954856
109  4owm   2.96   189.777940
110  3twp   3.92   164.322986
111  3r88   4.82   173.999024
112  4gkm   5.17   350.637065
113  3qqs   5.82   324.853032
114  3gv9   2.12    90.250258
115  3gr2   2.52   107.118455
116  4kz6   3.10   163.022353
117  4jxs   4.74   209.901236
118  2r9w   5.10   350.527902
119  2hb1   3.80   235.267001
120  1bzc   4.92   487.790468
121  2qbr   6.33   449.215110
122  2qbq   7.44   433.594335
123  2qbp   8.40   485.790773
124  1q8t   4.76   199.826715
125  1ydr   5.52   393.431108
126  1q8u   5.96   425.892662
127  1ydt   7.32   471.833175
128  3ag9   8.05   306.515830
129  3fcq   2.77   213.485729
130  1z9g   5.64   288.633724
131  1qf1   7.32   444.172497
132  5tmn   8.04   460.720978
133  4tmn  10.17   477.162285
134  4ddk   2.29   215.591221
135  4ddh   3.32   194.137830
136  3ivg   4.30   435.316677
137  3coz   5.57   234.276148
138  3coy   6.02   236.624914
139  3pxf   4.43   523.378290
140  4eor   6.30   435.329443
141  2xnb   6.83   343.682866
142  1pxn   7.15   310.004525
143  2fvd   8.52   467.963522
144  4k77   6.63   197.352865
145  4e5w   7.66   277.768797
146  4ivb   8.72   266.930241
147  4ivd   9.52   301.525378
148  4ivc  10.00   289.464301
149  4f09   6.70   234.728216
150  4gfm   7.22   226.722318
151  4hge   7.92   225.505437
152  4e6q   8.36   299.792218
153  4jia   9.22   549.043287
154  2brb   4.86   431.704935
155  2br1   5.14   413.142627
156  3jvr   5.72   373.306475
157  3jvs   6.54   381.800139
158  1nvq   8.25   508.012944
159  3acw   4.76   703.621355
160  4ea2   6.44   604.462849
161  2zcr   6.87   761.472319
162  2zy1   7.40   528.761843
163  2zcq   8.82   538.515612
164  1bcu   3.28   149.720666
165  3bv9   5.36   377.791662
166  1oyt   7.24   420.404446
167  2zda   8.40   417.260410
168  3utu  10.92   512.075650
169  3u9q   4.38   466.860974
170  2yfe   6.63   623.120164
171  3fur   8.00   816.373546
172  3b1m   8.48   778.407148
173  2p4y   9.00   953.363911
174  3uo4   6.52   529.756312
175  3up2   7.40   536.436449
176  3e5a   8.23   526.209668
177  2wtv   8.74   613.908133
178  3myg  10.70   264.371196
179  3kgp   2.57   130.476971
180  1c5z   4.01   142.493667
181  1o5b   5.77   162.467747
182  1owh   7.40   218.904749
183  1sqa   9.21   248.425188
184  4jsz   2.30    18.411337
185  3kwa   4.08   161.503668
186  2weg   6.50   245.053973
187  3ryj   7.80   320.219049
188  3dd0   9.00   208.183297
189  2xdl   3.10   183.409885
190  3b27   5.16   337.957007
191  1yc1   6.17   269.506106
192  3rlr   7.52   452.291952
193  2yki   9.46   810.736558
194  1z95   7.12   878.385535
195  3b68   8.40   794.062364
196  3b5r   8.77   945.049259
197  3b65   9.27   801.262754
198  3g0w   9.52   759.157908
199  4u4s   2.92   106.891735
200  1p1q   4.89   157.856802
201  1syi   5.44   150.386917
202  1p1n   6.80   152.713313
203  2al5   8.40   147.226227
204  3g2z   2.36    72.843377
205  3g31   2.89   183.870446
206  4de2   4.12   138.701824
207  4de3   5.52   133.938714
208  4de1   5.96   120.019590
209  1vso   4.72   216.785702
210  4dld   5.82   280.183126
211  3gbb   6.90   204.088646
212  3fv2   8.11   160.603122
213  3fv1   9.30   157.662015
214  4mgd   4.69   637.855859
215  2qe4   7.96   613.854437
216  1qkt   9.04   602.847631
217  2pog   9.54   687.620062
218  2p15  10.30  1187.907551
219  2y5h   5.79   196.400638
220  1lpg   7.09   483.767991
221  2xbv   8.43   507.640049
222  1z6e   9.72   378.270173
223  1mq6  11.15   455.384371
224  1nc3   5.00    96.972357
225  1nc1   6.12   428.628636
226  1y6r  10.11   344.573059
227  4f2w  11.30   428.757562
228  4f3c  11.82   595.491474
229  1uto   2.27   107.610394
230  4abg   3.57   136.060459
231  3gy4   5.10   135.702095
232  1k1i   6.58   235.844242
233  1o3f   7.96   290.757176
234  2yge   5.06   231.548017
235  2fxs   6.06   193.477615
236  2iwx   6.68   236.302748
237  2wer   7.05   261.330506
238  2vw5   8.52   360.081624
239  4kzq   6.10   436.319544
240  4kzu   6.50   515.732195
241  4j21   7.41   463.146300
242  4j3l   7.80   525.132993
243  3kr8   8.10   401.334530
244  2ymd   3.16   280.416651
245  2wnc   6.32   462.775290
246  2xys   7.42   455.382423
247  2wn9   8.52   294.434571
248  2x00  11.33   512.395478
249  3ozt   4.13   325.988504
250  3ozs   5.33   335.156364
251  3oe5   6.88   361.376313
252  3oe4   7.47   265.082803
253  3nw9   9.00   490.480051
254  3ao4   2.07   245.378221
255  3zt2   2.84   377.166087
256  3zsx   3.28   395.772676
257  4cig   3.67   362.472848
258  3zso   5.12   453.166718
259  3n7a   3.70   150.676979
260  4ciw   4.82   128.227870
261  3n86   5.64   285.077796
262  3n76   6.85   379.669108
263  2xb8   7.59   325.045289
264  4bkt   3.62   132.894661
265  4w9c   4.65   294.040359
266  4w9l   5.02   396.796673
267  4w9i   5.96   307.562960
268  4w9h   6.73   354.798824
269  3nq9   4.03   351.033493
270  3ueu   5.24   635.383409
271  3uev   5.89   712.221626
272  3uew   6.31   755.903557
273  3uex   6.92   888.348427
274  3lka   2.82   178.053000
275  3ehy   5.85   198.198407
276  3tsk   7.17   443.117189
277  3nx7   8.10   208.938287
278  4gr0   9.55   547.440045
279  3dxg   2.40    90.288999
280  3d6q   3.76    76.874356
281  1w4o   5.22    95.835240
282  1o0h   5.92   111.741938
283  1u1b   7.80   200.193255

Summary of the scoring power: ===================================
The regression equation: logKa = 0.01 + 4.37 * Score
Number of favorable sample (N) = 283
Pearson correlation coefficient (R) = 0.527
Standard deviation in fitting (SD) = 1.85
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,283,2);
for(i in 1:283);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
