     code  logKa       score
1    4llx   2.89   19.141519
2    5c28   5.66   24.593795
3    3uuo   7.96   46.399983
4    3ui7   9.00   54.340690
5    5c2h  11.09   68.359465
6    2v00   3.66   34.615842
7    3wz8   5.82   79.893402
8    3pww   7.32  100.509473
9    3prs   7.82   91.649749
10   3uri   9.00   58.654890
11   4m0z   5.19   43.965592
12   4m0y   6.46   42.041953
13   3qgy   7.80   71.441220
14   4qd6   8.64   89.411091
15   4rfm  10.05   63.659965
16   4cr9   4.10   26.713480
17   4cra   7.22   81.650928
18   4x6p   8.30   85.020831
19   4crc   8.72   84.249452
20   4ty7   9.52   68.582268
21   5aba   2.98   51.146575
22   5a7b   3.57   83.506494
23   4agn   3.97   51.932762
24   4agp   4.69   76.479776
25   4agq   5.01   69.666224
26   3bgz   6.26   68.020572
27   3jya   6.89   32.511809
28   2c3i   7.60   62.037573
29   4k18   8.96   80.076408
30   5dwr  11.22   86.275037
31   3mss   4.66   49.295134
32   3k5v   6.30   69.596770
33   3pyy   6.86   62.005584
34   2v7a   8.30   71.451896
35   4twp  10.00   74.398487
36   3wtj   6.53   32.607177
37   3zdg   7.10   23.398931
38   3u8k   8.66   22.433147
39   4qac   9.40   72.665197
40   3u8n  10.17   23.769348
41   1a30   4.30    4.508573
42   2qnq   6.11  110.699454
43   1g2k   7.96  113.134314
44   1eby   9.70  100.497259
45   3o9i  11.82   90.082859
46   4lzs   4.80   23.687311
47   3u5j   5.61   59.658443
48   4wiv   6.26   78.922897
49   4ogj   6.79   85.393661
50   3p5o   7.30   64.914883
51   1ps3   2.28    2.057509
52   3dx1   3.58    1.394783
53   3d4z   4.89    2.387601
54   3dx2   6.82    9.301739
55   3ejr   8.57   40.356420
56   3l7b   2.40   24.989712
57   4eky   3.52   18.510024
58   3g2n   4.09   27.675094
59   3syr   5.10   17.863595
60   3ebp   5.91   59.053404
61   2w66   4.05    7.418540
62   2w4x   4.85   13.153399
63   2wca   5.60   42.541850
64   2xj7   6.66   18.088099
65   2vvn   7.30   14.203866
66   3aru   3.22   27.385220
67   3arv   5.64   68.322521
68   3ary   6.00   20.186763
69   3arq   6.40   45.104238
70   3arp   7.15   84.769093
