     code  logKa      score
1    4llx   2.89   7.483823
2    5c28   5.66   7.483823
3    3uuo   7.96   7.483823
4    3ui7   9.00   7.483823
5    5c2h  11.09   7.483823
6    2v00   3.66  10.657730
7    3wz8   5.82  -0.198355
8    3pww   7.32   9.037592
9    3prs   7.82  -0.198355
10   3uri   9.00   8.871254
11   4m0z   5.19  -0.198355
12   4m0y   6.46  -0.198355
13   3qgy   7.80   7.483823
14   4qd6   8.64   7.483823
15   4rfm  10.05  -0.198355
16   4cr9   4.10   7.483823
17   4cra   7.22  -0.198355
18   4x6p   8.30   7.483823
19   4crc   8.72  -0.198355
20   4ty7   9.52   7.483823
21   5aba   2.98   7.483823
22   5a7b   3.57   7.483823
23   4agn   3.97   7.483823
24   4agp   4.69   7.483823
25   4agq   5.01   7.483823
26   3bgz   6.26   7.483823
27   3jya   6.89   7.483823
28   2c3i   7.60   7.483823
29   4k18   8.96   7.483823
30   5dwr  11.22   9.037592
31   3mss   4.66   7.483823
32   3k5v   6.30   7.483823
33   3pyy   6.86  -0.198355
34   2v7a   8.30  -0.198355
35   4twp  10.00  -0.198355
36   3wtj   6.53   7.483823
37   3zdg   7.10   7.483823
38   3u8k   8.66   7.483823
39   4qac   9.40   7.483823
40   3u8n  10.17   7.483823
41   1a30   4.30  -0.198355
42   2qnq   6.11   9.037592
43   1g2k   7.96   7.483823
44   1eby   9.70  -0.198355
45   3o9i  11.82   7.483823
46   4lzs   4.80  -0.198355
47   3u5j   5.61   7.483823
48   4wiv   6.26   7.483823
49   4ogj   6.79   7.483823
50   3p5o   7.30   7.483823
51   1ps3   2.28  29.672723
52   3dx1   3.58  29.672723
53   3d4z   4.89  29.672723
54   3dx2   6.82  29.672723
55   3ejr   8.57  16.592275
56   3l7b   2.40  29.672723
57   4eky   3.52  -0.198355
58   3g2n   4.09  29.672723
59   3syr   5.10   6.442879
60   3ebp   5.91   7.483823
61   2w66   4.05  29.672723
62   2w4x   4.85  29.672723
63   2wca   5.60  -0.198355
64   2xj7   6.66  29.672723
65   2vvn   7.30  29.672723
66   3aru   3.22   7.483823
67   3arv   5.64   7.483823
68   3ary   6.00   7.483823
69   3arq   6.40  29.672723
70   3arp   7.15   7.483823
71   4ih5   4.11   7.483823
72   4ih7   5.24   7.483823
73   3cj4   6.51   9.037592
74   4eo8   8.15   7.483823
75   3gnw   9.10   7.483823
76   1gpk   5.37  -0.198355
77   1gpn   6.48  -0.198355
78   1h23   8.35   9.037592
79   1h22   9.10   9.037592
80   1e66   9.89   7.483823
81   3f3a   4.19   9.037592
82   3f3c   6.02   9.037592
83   4mme   6.50   7.483823
84   3f3d   7.16   9.037592
85   3f3e   7.70   9.037592
86   2wbg   4.45   8.640293
87   2cbv   5.48  22.070374
88   2j78   6.42  22.070374
89   2j7h   7.19  22.070374
90   2cet   8.02  22.070374
91   3udh   2.85  10.657730
92   3rsx   4.41   7.483823
93   4djv   6.72   9.037592
94   2vkm   8.74   9.037592
95   4gid  10.77   9.037592
96   4jfs   5.27   7.483823
97   4j28   5.70   7.483823
98   2wvt   6.12  22.070374
99   2xii   7.20  -0.198355
100  4pcs   7.85   7.483823
101  3rr4   4.55  10.657730
102  1s38   5.15  10.657730
103  1r5y   6.46  25.054750
104  3gc5   7.26  10.657730
105  3ge7   8.70   8.871254
106  4dli   5.62   7.483823
107  2zb1   6.32   7.483823
108  4f9w   6.94   7.483823
109  3e92   8.00  -0.198355
110  3e93   8.85  -0.198355
111  4owm   2.96   7.483823
112  3twp   3.92   7.483823
113  3r88   4.82   7.483823
114  4gkm   5.17   8.871254
115  3qqs   5.82   8.871254
116  3gv9   2.12  -0.198355
117  3gr2   2.52   7.483823
118  4kz6   3.10   7.483823
119  4jxs   4.74   9.037592
120  2r9w   5.10   9.037592
121  2hb1   3.80   8.871254
122  1bzc   4.92   9.037592
123  2qbr   6.33   8.871254
124  2qbq   7.44   8.871254
125  2qbp   8.40   8.871254
126  1q8t   4.76   7.483823
127  1ydr   5.52   7.483823
128  1q8u   5.96   7.483823
129  1ydt   7.32   7.483823
130  3ag9   8.05   8.871254
131  3fcq   2.77   8.871254
132  1z9g   5.64   9.037592
133  1qf1   7.32   8.871254
134  5tmn   8.04   8.871254
135  4tmn  10.17   9.037592
136  4ddk   2.29   7.483823
137  4ddh   3.32   9.037592
138  3ivg   4.30   9.037592
139  3coz   5.57  27.112776
140  3coy   6.02  27.112776
141  3pxf   4.43   7.483823
142  4eor   6.30   7.483823
143  2xnb   6.83   7.483823
144  1pxn   7.15   7.483823
145  2fvd   8.52   7.483823
146  4k77   6.63  -0.198355
147  4e5w   7.66   7.483823
148  4ivb   8.72   7.483823
149  4ivd   9.52   7.483823
150  4ivc  10.00   7.483823
151  4f09   6.70   7.483823
152  4gfm   7.22   7.483823
153  4hge   7.92   7.483823
154  4e6q   8.36   7.483823
155  4jia   9.22   7.483823
156  2brb   4.86   7.483823
157  2br1   5.14   7.483823
158  3jvr   5.72   7.483823
159  3jvs   6.54   7.483823
160  1nvq   8.25   9.037592
161  3acw   4.76   7.483823
162  4ea2   6.44   7.483823
163  2zcr   6.87   8.871254
164  2zy1   7.40  -0.198355
165  2zcq   8.82   8.871254
166  1bcu   3.28   7.483823
167  3bv9   5.36   9.037592
168  1oyt   7.24   9.037592
169  2zda   8.40   9.037592
170  3utu  10.92   9.037592
171  3u9q   4.38   7.483823
172  2yfe   6.63   7.483823
173  3fur   8.00   7.483823
174  3b1m   8.48   7.483823
175  2p4y   9.00   7.483823
176  3uo4   6.52   9.037592
177  3up2   7.40   9.037592
178  3e5a   8.23  16.592275
179  2wtv   8.74   7.483823
180  3myg  10.70   7.483823
181  3kgp   2.57   7.483823
182  1c5z   4.01   9.037592
183  1o5b   5.77   9.037592
184  1owh   7.40   9.037592
185  1sqa   9.21   9.037592
186  4jsz   2.30   7.483823
187  3kwa   4.08  16.592275
188  2weg   6.50   7.483823
189  3ryj   7.80   8.871254
190  3dd0   9.00  16.592275
191  2xdl   3.10   7.483823
192  3b27   5.16   7.483823
193  1yc1   6.17   7.483823
194  3rlr   7.52   7.483823
195  2yki   9.46   7.483823
196  1z95   7.12  -0.198355
197  3b68   8.40  -0.198355
198  3b5r   8.77  -0.198355
199  3b65   9.27  -0.198355
200  3g0w   9.52   7.483823
201  4u4s   2.92   7.483823
202  1p1q   4.89   9.037592
203  1syi   5.44   9.037592
204  1p1n   6.80   9.037592
205  2al5   8.40   9.037592
206  3g2z   2.36   7.483823
207  3g31   2.89   7.483823
208  4de2   4.12  -0.198355
209  4de3   5.52   7.483823
210  4de1   5.96  -0.198355
211  1vso   4.72   9.037592
212  4dld   5.82   9.037592
213  3gbb   6.90   9.037592
214  3fv2   8.11   8.871254
215  3fv1   9.30   8.871254
216  4mgd   4.69   7.483823
217  2qe4   7.96   7.483823
218  1qkt   9.04   7.483823
219  2pog   9.54   7.483823
220  2p15  10.30   7.483823
221  2y5h   5.79   7.483823
222  1lpg   7.09   9.037592
223  2xbv   8.43  -0.198355
224  1z6e   9.72  -0.198355
225  1mq6  11.15  -0.198355
226  1nc3   5.00  27.112776
227  1nc1   6.12   7.483823
228  1y6r  10.11  27.112776
229  4f2w  11.30  26.973426
230  4f3c  11.82   9.037592
231  1uto   2.27   7.483823
232  4abg   3.57   7.483823
233  3gy4   5.10   9.037592
234  1k1i   6.58   9.037592
235  1o3f   7.96   9.037592
236  2yge   5.06  -0.198355
237  2fxs   6.06   7.483823
238  2iwx   6.68   7.483823
239  2wer   7.05   7.483823
240  2vw5   8.52  -0.198355
241  4kzq   6.10   7.483823
242  4kzu   6.50   7.483823
243  4j21   7.41  -0.198355
244  4j3l   7.80  -0.198355
245  3kr8   8.10  -0.198355
246  2ymd   3.16   7.483823
247  2wnc   6.32   7.483823
248  2xys   7.42   7.483823
249  2wn9   8.52   7.483823
250  2x00  11.33   7.483823
251  3ozt   4.13  16.592275
252  3ozs   5.33  16.592275
253  3oe5   6.88  16.592275
254  3oe4   7.47  29.672723
255  3nw9   9.00  16.592275
256  3ao4   2.07   7.483823
257  3zt2   2.84   7.483823
258  3zsx   3.28   9.037592
259  4cig   3.67   9.037592
260  3zso   5.12   9.037592
261  3n7a   3.70   9.037592
262  4ciw   4.82  22.070374
263  3n86   5.64   9.037592
264  3n76   6.85   9.037592
265  2xb8   7.59   9.037592
266  4bkt   3.62  29.672723
267  4w9c   4.65  -0.198355
268  4w9l   5.02  -0.198355
269  4w9i   5.96  -0.198355
270  4w9h   6.73  -0.198355
271  3nq9   4.03   7.483823
272  3ueu   5.24   7.483823
273  3uev   5.89   7.483823
274  3uew   6.31   7.483823
275  3uex   6.92   7.483823
276  3lka   2.82   7.483823
277  3ehy   5.85   8.871254
278  3tsk   7.17  -0.198355
279  3nx7   8.10  27.112776
280  4gr0   9.55   8.871254
281  3dxg   2.40  29.672723
282  3d6q   3.76  29.672723
283  1w4o   5.22  22.070374
284  1o0h   5.92  27.112776
285  1u1b   7.80  27.112776

Summary of the scoring power: ===================================
The regression equation: logKa = -0.03 + 6.75 * Score
Number of favorable sample (N) = 243
Pearson correlation coefficient (R) = -0.101
Confidence interval of 90% Pearson R = [-0.205 ~ 0.005] 
Standard deviation in fitting (SD) = 2.19
=================================================================

Template command for running the bootstrap in R program==========

rm(list=ls());
require(boot);
data_all<-read.table("X-Score_processed_score",header=TRUE);
aa<-c(1:nrow(data_all));

mycore<-function(x,indices)
{
data_1<-matrix(NA,243,2);
for(i in 1:243);
    {
        data_1[i,1]=data_all[x[indices][i],2];
        data_1[i,2]=data_all[x[indices][i],3];
    }
        data_2<-data.frame(data_1);
        names(data_2)<-c("a","b");
        cor(data_2$a,data_2$b);
};

data.boot<-boot(aa,mycore,R=10000,stype="i",sim="ordinary");
sink("X-Score-ci.results");
a<-boot.ci(data.boot,conf=0.9,type=c("bca"));
print(a);
sink();

=================================================================
