     code  logKa       score
1    4llx   2.89   29.276712
2    5c28   5.66   42.784802
3    3uuo   7.96   64.139453
4    3ui7   9.00   76.082552
5    5c2h  11.09   94.268525
6    2v00   3.66   39.285446
7    3wz8   5.82   88.931529
8    3pww   7.32  113.492029
9    3prs   7.82  101.469006
10   3uri   9.00   82.866098
11   4m0z   5.19   72.798470
12   4m0y   6.46   44.570571
13   3qgy   7.80   89.068201
14   4qd6   8.64   97.623283
15   4rfm  10.05   71.880411
16   4cr9   4.10   31.114219
17   4cra   7.22   81.422436
18   4x6p   8.30   87.488296
19   4crc   8.72   85.957590
20   4ty7   9.52   74.512116
21   5aba   2.98   44.917433
22   5a7b   3.57   79.247339
23   4agn   3.97   49.553616
24   4agp   4.69   73.807139
25   4agq   5.01   66.867310
26   3bgz   6.26  113.776681
27   3jya   6.89   53.246854
28   2c3i   7.60   93.058542
29   4k18   8.96  100.416630
30   5dwr  11.22  114.583279
31   3mss   4.66   75.953658
32   3k5v   6.30   96.008483
33   3pyy   6.86   85.083042
34   2v7a   8.30   68.050502
35   4twp  10.00  101.535112
36   3wtj   6.53   55.347394
37   3zdg   7.10   41.211526
38   3u8k   8.66   34.204765
39   4qac   9.40  125.081033
40   3u8n  10.17   41.011505
41   1a30   4.30   36.375924
42   2qnq   6.11  136.311263
43   1g2k   7.96  133.104486
44   1eby   9.70  128.742828
45   3o9i  11.82  107.902806
46   4lzs   4.80   35.100541
47   3u5j   5.61   76.312124
48   4wiv   6.26   97.706189
49   4ogj   6.79   94.012554
50   3p5o   7.30   81.493157
51   1ps3   2.28    4.043844
52   3dx1   3.58    8.795182
53   3d4z   4.89    4.397817
54   3dx2   6.82   23.523235
55   3ejr   8.57   50.376750
56   3l7b   2.40   22.924566
57   4eky   3.52   29.024821
58   3g2n   4.09   28.961763
59   3syr   5.10   17.214659
60   3ebp   5.91   77.060236
61   2w66   4.05   10.471940
62   2w4x   4.85   18.999148
63   2wca   5.60   55.804998
64   2xj7   6.66   22.975021
65   2vvn   7.30   21.182890
66   3aru   3.22   31.807101
67   3arv   5.64   81.625513
68   3ary   6.00   26.078500
69   3arq   6.40   47.475620
70   3arp   7.15  118.467818
71   4ih5   4.11   55.564450
72   4ih7   5.24   64.286878
73   3cj4   6.51   67.856089
74   4eo8   8.15   74.484038
75   3gnw   9.10  108.176646
76   1gpk   5.37   36.938159
77   1h23   8.35  106.183478
78   1h22   9.10   93.464891
79   3f3a   4.19   39.767104
80   3f3c   6.02   46.627095
81   4mme   6.50   75.558391
82   3f3d   7.16   33.950881
83   3f3e   7.70   35.044347
84   2wbg   4.45   55.704842
85   2cbv   5.48   15.964786
86   2j78   6.42   10.081581
87   2j7h   7.19    4.025920
88   2cet   8.02   35.278906
89   3udh   2.85   38.363401
90   3rsx   4.41   44.814474
91   4djv   6.72   95.822276
92   2vkm   8.74  123.953954
93   4gid  10.77  116.461175
94   4jfs   5.27   45.554128
95   4j28   5.70   29.539660
96   2wvt   6.12    5.549584
97   2xii   7.20   54.416476
98   4pcs   7.85   47.272912
99   3rr4   4.55   29.876765
100  1s38   5.15   40.982174
101  1r5y   6.46   27.465611
102  3gc5   7.26   32.754707
103  3ge7   8.70   54.419167
104  4dli   5.62   73.131780
105  2zb1   6.32  101.877945
106  4f9w   6.94   98.154967
107  3e92   8.00  109.159662
108  3e93   8.85  112.733755
109  4owm   2.96   31.672771
110  3twp   3.92   28.252465
111  3r88   4.82   28.808187
112  4gkm   5.17   60.148053
113  3qqs   5.82   55.463302
114  3gv9   2.12   14.007504
115  3gr2   2.52   25.491315
116  4kz6   3.10   31.428405
117  4jxs   4.74   41.020655
118  2r9w   5.10   73.199089
119  2hb1   3.80   31.656780
120  1bzc   4.92   81.915106
121  2qbr   6.33   75.380660
122  2qbq   7.44   73.657407
123  2qbp   8.40   88.170280
124  1q8t   4.76   37.535112
125  1ydr   5.52   60.393122
126  1q8u   5.96   69.091995
127  1ydt   7.32   82.048863
128  3ag9   8.05   50.066700
129  3fcq   2.77   40.685764
130  1z9g   5.64   46.547823
131  1qf1   7.32   71.596500
132  5tmn   8.04   81.958777
133  4tmn  10.17   90.576179
134  4ddk   2.29   37.160211
135  4ddh   3.32   34.652430
136  3ivg   4.30   73.468151
137  3coz   5.57   40.218841
138  3coy   6.02   40.061220
139  3pxf   4.43   83.986509
140  4eor   6.30   78.089936
141  2xnb   6.83   56.402372
142  1pxn   7.15   48.830303
143  2fvd   8.52   85.236898
144  4k77   6.63   37.938149
145  4e5w   7.66   52.914420
146  4ivb   8.72   49.051918
147  4ivd   9.52   57.063228
148  4ivc  10.00   53.371272
149  4f09   6.70   38.529117
150  4gfm   7.22   44.533294
151  4hge   7.92   46.842028
152  4e6q   8.36   58.645581
153  4jia   9.22   94.425879
154  2brb   4.86   79.345485
155  2br1   5.14   79.313873
156  3jvr   5.72   65.253491
157  3jvs   6.54   76.896211
158  1nvq   8.25   87.607073
159  3acw   4.76  105.476106
160  4ea2   6.44   97.247434
161  2zcr   6.87  122.345589
162  2zy1   7.40   82.355156
163  2zcq   8.82   90.202589
164  1bcu   3.28   30.449401
165  3bv9   5.36   64.766129
166  1oyt   7.24   76.889838
167  2zda   8.40   67.794379
168  3utu  10.92   97.482580
169  3u9q   4.38   62.697519
170  2yfe   6.63  100.960696
171  3fur   8.00  124.792150
172  3b1m   8.48  124.835845
173  2p4y   9.00  152.764293
174  3uo4   6.52   94.830104
175  3up2   7.40   92.988148
176  3e5a   8.23   89.151156
177  2wtv   8.74  112.843793
178  3myg  10.70   48.721492
179  3kgp   2.57   24.523061
180  1c5z   4.01   22.441587
181  1o5b   5.77   27.816663
182  1owh   7.40   49.475692
183  1sqa   9.21   54.452149
184  4jsz   2.30    0.872267
185  3kwa   4.08   22.120798
186  2weg   6.50   39.245320
