     code  logKa       score
1    4llx   2.89   35.730322
2    5c28   5.66   50.052608
3    3uuo   7.96   67.454539
4    3ui7   9.00   79.492001
5    5c2h  11.09   93.411009
6    2v00   3.66   39.725432
7    3wz8   5.82   80.770843
8    3pww   7.32  100.297259
9    3prs   7.82   89.303607
10   3uri   9.00   75.463607
11   4m0z   5.19   83.737339
12   4m0y   6.46   41.597653
13   3qgy   7.80   81.682308
14   4qd6   8.64   83.336659
15   4rfm  10.05   72.489843
16   4cr9   4.10   30.415891
17   4cra   7.22   65.149936
18   4x6p   8.30   69.268693
19   4crc   8.72   66.467700
20   4ty7   9.52   64.258801
21   5aba   2.98   42.669036
22   5a7b   3.57   69.224952
23   4agn   3.97   46.600985
24   4agp   4.69   63.437723
25   4agq   5.01   58.639244
26   3bgz   6.26  116.493917
27   3jya   6.89   60.062032
28   2c3i   7.60   95.449401
29   4k18   8.96   94.534698
30   5dwr  11.22  113.541120
31   3mss   4.66   79.112247
32   3k5v   6.30   93.313190
33   3pyy   6.86   84.243782
34   2v7a   8.30   56.216864
35   4twp  10.00   99.886148
36   3wtj   6.53   61.727773
37   3zdg   7.10   47.747835
38   3u8k   8.66   39.119784
39   4qac   9.40  138.476665
40   3u8n  10.17   47.498688
41   1a30   4.30   39.374026
42   2qnq   6.11  119.823860
43   1g2k   7.96  116.919111
44   1eby   9.70  121.123202
45   3o9i  11.82   94.515698
46   4lzs   4.80   40.427290
47   3u5j   5.61   74.346684
48   4wiv   6.26   91.596747
49   4ogj   6.79   88.522029
50   3p5o   7.30   76.558562
51   1ps3   2.28   12.774378
52   3dx1   3.58   20.883114
53   3d4z   4.89   12.212442
54   3dx2   6.82   37.219892
55   3ejr   8.57   49.168615
56   3l7b   2.40   19.862857
57   4eky   3.52   28.347748
58   3g2n   4.09   27.456810
59   3syr   5.10   17.324101
60   3ebp   5.91   76.733655
61   2w66   4.05   15.651925
62   2w4x   4.85   22.716965
63   2wca   5.60   52.218756
64   2xj7   6.66   26.598341
65   2vvn   7.30   24.672315
66   3aru   3.22   30.593871
67   3arv   5.64   75.661921
68   3ary   6.00   28.195470
69   3arq   6.40   40.739098
70   3arp   7.15  112.830713
71   4ih5   4.11   56.697515
72   4ih7   5.24   63.801733
73   3cj4   6.51   69.143795
74   4eo8   8.15   76.877144
75   3gnw   9.10   95.510859
76   1gpk   5.37   41.792900
77   1h23   8.35  106.099619
78   1h22   9.10   92.571454
79   3f3a   4.19   49.321327
80   3f3c   6.02   54.642163
81   4mme   6.50   77.432193
