     code  logKa       score
1    4llx   2.89   47.947789
2    5c28   5.66   69.111143
3    3uuo   7.96   91.592119
4    3ui7   9.00  108.378295
5    5c2h  11.09  128.318798
6    2v00   3.66   51.907102
7    3wz8   5.82  109.032349
8    3pww   7.32  135.458838
9    3prs   7.82  119.755094
10   3uri   9.00  100.891820
11   4m0z   5.19  114.703678
12   4m0y   6.46   54.369790
13   3qgy   7.80  111.143554
14   4qd6   8.64  111.024770
15   4rfm  10.05   96.979429
16   4cr9   4.10   40.192875
17   4cra   7.22   85.264144
18   4x6p   8.30   90.739608
19   4crc   8.72   86.523077
20   4ty7   9.52   84.278689
21   5aba   2.98   56.625766
22   5a7b   3.57   92.129569
23   4agn   3.97   61.943236
24   4agp   4.69   84.710945
25   4agq   5.01   78.291240
26   3bgz   6.26  162.330235
27   3jya   6.89   83.719220
28   2c3i   7.60  132.072282
29   4k18   8.96  129.169626
30   5dwr  11.22  155.822515
31   3mss   4.66  110.107414
32   3k5v   6.30  128.292138
33   3pyy   6.86  115.633487
34   2v7a   8.30   73.467486
35   4twp  10.00  136.369577
36   3wtj   6.53   84.692429
37   3zdg   7.10   65.817361
38   3u8k   8.66   52.717064
39   4qac   9.40  192.542535
40   3u8n  10.17   64.948492
41   1a30   4.30   53.585300
42   2qnq   6.11  163.065461
43   1g2k   7.96  157.893380
44   1eby   9.70  164.640257
45   3o9i  11.82  127.050743
46   4lzs   4.80   54.434592
47   3u5j   5.61  101.997646
48   4wiv   6.26  125.342066
49   4ogj   6.79  119.932040
50   3p5o   7.30  104.128184
51   1ps3   2.28   13.887822
52   3dx1   3.58   25.417854
53   3d4z   4.89   13.358155
54   3dx2   6.82   48.417394
55   3ejr   8.57   64.148553
56   3l7b   2.40   21.965277
57   4eky   3.52   34.323222
58   3g2n   4.09   33.004635
59   3syr   5.10   18.095763
60   3ebp   5.91  104.952868
61   2w66   4.05   18.546543
62   2w4x   4.85   27.987908
63   2wca   5.60   69.280384
64   2xj7   6.66   33.704018
65   2vvn   7.30   30.228531
66   3aru   3.22   39.118011
67   3arv   5.64  101.499430
68   3ary   6.00   36.905574
69   3arq   6.40   52.254343
70   3arp   7.15  155.969002
71   4ih5   4.11   76.984006
72   4ih7   5.24   87.149581
73   3cj4   6.51   94.974807
74   4eo8   8.15  106.803728
75   3gnw   9.10  127.602734
76   1gpk   5.37   56.090432
77   1h23   8.35  146.642240
78   1h22   9.10  127.320387
79   3f3a   4.19   66.721846
80   3f3c   6.02   73.567664
81   4mme   6.50  106.137403
82   3f3d   7.16   59.183528
83   3f3e   7.70   65.006066
84   2wbg   4.45   73.820395
85   2cbv   5.48   27.661775
86   2j78   6.42   19.305687
87   2j7h   7.19   12.133017
88   2cet   8.02   47.953337
89   3udh   2.85   59.006755
90   3rsx   4.41   61.148516
91   4djv   6.72  123.609178
92   2vkm   8.74  146.707618
93   4gid  10.77  139.125650
94   4jfs   5.27   60.406934
95   4j28   5.70   44.295569
96   2wvt   6.12   13.821844
97   2xii   7.20   60.804256
98   4pcs   7.85   66.103319
99   3rr4   4.55   47.541397
100  1s38   5.15   62.858817
101  1r5y   6.46   48.193711
102  3gc5   7.26   56.707932
103  3ge7   8.70   79.239944
104  4dli   5.62  105.960881
105  2zb1   6.32  138.253337
106  4f9w   6.94  132.690241
107  3e92   8.00  153.017393
108  3e93   8.85  153.108261
109  4owm   2.96   43.375191
110  3twp   3.92   37.530111
111  3r88   4.82   39.713121
112  4gkm   5.17   78.168585
113  3qqs   5.82   72.517723
114  3gv9   2.12   21.248885
115  3gr2   2.52   25.091890
116  4kz6   3.10   37.459766
117  4jxs   4.74   47.575654
118  2r9w   5.10   78.475699
119  2hb1   3.80   52.594441
120  1bzc   4.92  107.776744
121  2qbr   6.33   99.687600
122  2qbq   7.44   96.604586
123  2qbp   8.40  107.783082
124  1q8t   4.76   45.582413
125  1ydr   5.52   87.057687
126  1q8u   5.96   94.208097
127  1ydt   7.32  104.418976
128  3ag9   8.05   71.841721
129  3fcq   2.77   48.303040
130  1z9g   5.64   64.094610
131  1qf1   7.32   97.908518
132  5tmn   8.04  102.002114
133  4tmn  10.17  105.860826
134  4ddk   2.29   48.540398
135  4ddh   3.32   43.772246
136  3ivg   4.30   95.937622
137  3coz   5.57   51.859474
138  3coy   6.02   52.374891
139  3pxf   4.43  115.275100
140  4eor   6.30   96.567604
141  2xnb   6.83   76.323765
142  1pxn   7.15   68.920059
143  2fvd   8.52  103.529586
144  4k77   6.63   44.998332
145  4e5w   7.66   62.199172
146  4ivb   8.72   59.745094
147  4ivd   9.52   67.362112
148  4ivc  10.00   64.743542
149  4f09   6.70   52.638697
150  4gfm   7.22   51.422840
151  4hge   7.92   51.015521
152  4e6q   8.36   67.038827
153  4jia   9.22  121.733806
154  2brb   4.86   95.841153
155  2br1   5.14   91.842631
156  3jvr   5.72   83.080658
157  3jvs   6.54   85.523627
158  1nvq   8.25  111.987190
159  3acw   4.76  154.437751
