     code  logKa       score
1    4llx   2.89   42.465754
2    5c28   5.66   55.115674
3    3uuo   7.96   77.524651
4    3ui7   9.00   87.476749
5    5c2h  11.09  123.601592
6    2v00   3.66   60.396246
7    3wz8   5.82  107.709595
8    3pww   7.32  157.847083
9    3prs   7.82  160.787737
10   3uri   9.00  162.460812
11   4m0z   5.19  103.438135
12   4m0y   6.46   68.956269
13   3qgy   7.80   92.447924
14   4qd6   8.64   78.519819
15   4rfm  10.05  115.248056
16   4cr9   4.10   59.133286
17   4cra   7.22  117.277731
18   4x6p   8.30  125.827126
19   4crc   8.72  120.830635
20   4ty7   9.52  117.277567
21   5aba   2.98   66.570854
22   5a7b   3.57   96.314314
23   4agn   3.97   80.214940
24   4agp   4.69   94.717578
25   4agq   5.01   96.105313
26   3bgz   6.26   90.929294
27   3jya   6.89   68.664773
28   2c3i   7.60   96.598947
29   4k18   8.96  101.139644
30   5dwr  11.22  110.636217
31   3mss   4.66   71.217111
32   3k5v   6.30   89.415354
33   3pyy   6.86   86.415102
34   2v7a   8.30  115.721773
35   4twp  10.00  108.480029
36   3wtj   6.53   73.794352
37   3zdg   7.10   77.685340
38   3u8k   8.66   84.495738
39   4qac   9.40  106.468674
40   3u8n  10.17   89.808680
41   1a30   4.30   86.901134
42   2qnq   6.11  136.446786
43   1g2k   7.96  163.359390
44   1eby   9.70  178.195784
45   3o9i  11.82  168.608067
46   4lzs   4.80   65.800058
47   3u5j   5.61   79.187194
48   4wiv   6.26   82.325956
49   4ogj   6.79   88.962697
50   3p5o   7.30   93.280916
51   1ps3   2.28   56.521191
52   3dx1   3.58   39.124008
53   3d4z   4.89   52.226058
54   3dx2   6.82   50.444884
55   3ejr   8.57   82.603122
56   3l7b   2.40   78.304344
57   4eky   3.52   96.072384
58   3g2n   4.09   86.004674
59   3syr   5.10   78.687545
60   3ebp   5.91   77.230046
61   2w66   4.05   70.728592
62   2w4x   4.85   64.742713
63   2wca   5.60   74.351665
64   2xj7   6.66   78.839370
65   2vvn   7.30   81.652448
66   3aru   3.22   64.129171
67   3arv   5.64   60.650342
68   3ary   6.00   46.571706
69   3arq   6.40   73.959954
70   3arp   7.15  110.659727
71   4ih5   4.11   61.964154
72   4ih7   5.24   74.868931
73   3cj4   6.51   77.346665
74   4eo8   8.15   98.008859
75   3gnw   9.10  127.132478
76   1gpk   5.37   85.883913
77   1gpn   6.48   89.046646
78   1h23   8.35  150.312849
79   1h22   9.10  141.668448
80   1e66   9.89  102.876027
81   3f3a   4.19   65.077114
82   3f3c   6.02   65.226750
83   4mme   6.50   82.723641
84   3f3d   7.16   60.924609
85   3f3e   7.70   63.274816
86   2wbg   4.45   84.341983
87   2cbv   5.48   54.262893
88   2j78   6.42   55.784244
89   2j7h   7.19   52.498996
90   2cet   8.02   88.498302
