     code  logKa        score
1    4llx   2.89    31.702833
2    5c28   5.66    39.334954
3    3uuo   7.96    53.949544
4    3ui7   9.00    64.848006
5    5c2h  11.09    90.435316
6    2v00   3.66    50.688268
7    3wz8   5.82    82.612203
8    3pww   7.32   109.339892
9    3prs   7.82   112.701693
10   3uri   9.00    85.029517
11   4m0z   5.19    85.498619
12   4m0y   6.46    58.510809
13   3qgy   7.80    73.432406
14   4qd6   8.64    69.055018
15   4rfm  10.05    78.679894
16   4cr9   4.10    44.869880
17   4cra   7.22    85.115196
18   4x6p   8.30    98.879922
19   4crc   8.72    93.167949
20   4ty7   9.52    89.024401
21   5aba   2.98    45.110251
22   5a7b   3.57    71.513391
23   4agn   3.97    55.665615
24   4agp   4.69    66.935259
25   4agq   5.01    67.088579
26   3bgz   6.26    73.875894
27   3jya   6.89    49.569148
28   2c3i   7.60    68.024820
29   4k18   8.96    78.602600
30   5dwr  11.22    83.124646
31   3mss   4.66    51.992389
32   3k5v   6.30    64.597246
33   3pyy   6.86    71.191723
34   2v7a   8.30    75.502439
35   4twp  10.00    30.313722
36   3wtj   6.53    61.131644
37   3zdg   7.10    54.789833
38   3u8k   8.66    60.193803
39   4qac   9.40    81.547796
40   3u8n  10.17    63.965923
41   1a30   4.30    66.553494
42   2qnq   6.11    99.791364
43   1g2k   7.96   116.559181
44   1eby   9.70   114.347539
45   3o9i  11.82   114.891019
46   4lzs   4.80    42.000249
47   3u5j   5.61    58.802491
48   4wiv   6.26    62.840542
49   4ogj   6.79    68.764623
50   3p5o   7.30    68.523754
51   1ps3   2.28    48.192452
52   3dx1   3.58    41.249846
53   3d4z   4.89    42.608287
54   3dx2   6.82    54.371897
55   3ejr   8.57    69.112363
56   3l7b   2.40    51.918481
57   4eky   3.52    34.686534
58   3g2n   4.09    58.328289
59   3syr   5.10    55.338099
60   3ebp   5.91    59.493527
61   2w66   4.05    52.493768
62   2w4x   4.85    47.903160
63   2wca   5.60    59.273063
64   2xj7   6.66    54.269524
65   2vvn   7.30    59.992818
66   3aru   3.22    47.431803
67   3arv   5.64    54.629363
68   3ary   6.00    39.751472
69   3arq   6.40    31.173183
70   3arp   7.15    83.338911
71   4ih5   4.11    38.768957
72   4ih7   5.24    58.699713
73   3cj4   6.51    52.550260
74   4eo8   8.15    69.801780
75   3gnw   9.10   102.075463
76   1gpk   5.37    57.393630
77   1h23   8.35   100.201737
78   1h22   9.10    93.313026
79   3f3a   4.19    57.273224
80   3f3c   6.02    55.715194
81   4mme   6.50    62.714652
82   3f3d   7.16    56.296375
83   3f3e   7.70    53.118871
84   2wbg   4.45    64.035910
85   2cbv   5.48    38.481397
86   2j78   6.42    44.203443
87   2j7h   7.19    29.808563
88   2cet   8.02    59.991499
89   3udh   2.85    44.270000
90   3rsx   4.41    50.601329
91   4djv   6.72    80.058908
92   2vkm   8.74   116.395570
93   4gid  10.77   132.722967
94   4jfs   5.27    49.964230
95   4j28   5.70    47.920953
96   2wvt   6.12    40.500354
97   2xii   7.20    69.061669
98   4pcs   7.85    47.571386
99   3rr4   4.55    64.653710
100  1s38   5.15    55.394222
101  1r5y   6.46    54.311911
102  3gc5   7.26    68.024246
103  3ge7   8.70    83.397270
104  4dli   5.62    67.435405
105  2zb1   6.32    77.672148
106  4f9w   6.94    77.954168
107  3e92   8.00    91.132808
108  3e93   8.85   105.116512
109  4owm   2.96    32.460057
110  3twp   3.92    32.663270
111  3r88   4.82    43.616805
112  4gkm   5.17    58.978794
113  3qqs   5.82    56.419886
114  3gv9   2.12    33.448321
115  3gr2   2.52    24.709304
116  4kz6   3.10    42.434464
117  4jxs   4.74    56.640900
118  2r9w   5.10    59.459393
119  2hb1   3.80    49.030972
120  1bzc   4.92    65.682116
121  2qbr   6.33    73.682561
122  2qbq   7.44    77.102938
123  2qbp   8.40    90.471266
124  1q8t   4.76    47.910664
125  1ydr   5.52    58.735804
126  1q8u   5.96    66.680076
127  1ydt   7.32    79.519241
128  3ag9   8.05    99.028065
129  3fcq   2.77    42.223334
130  1z9g   5.64    36.228678
131  1qf1   7.32    82.164064
132  5tmn   8.04    75.865040
133  4tmn  10.17    84.953278
134  4ddk   2.29    42.934799
135  4ddh   3.32    49.288582
136  3ivg   4.30    76.833072
