     code  logKa   score
1    4llx   2.89  7.1177
2    5c28   5.66  7.0083
3    3uuo   7.96  7.5677
4    3ui7   9.00  7.2475
5    5c2h  11.09  7.0135
6    2v00   3.66  6.9763
7    3wz8   5.82  6.9728
8    3pww   7.32  7.0194
9    3prs   7.82  7.2340
10   3uri   9.00  6.9622
11   4m0z   5.19  7.2654
12   4m0y   6.46  7.3044
13   3qgy   7.80  7.0688
14   4qd6   8.64  7.1479
15   4rfm  10.05  7.1384
16   4cr9   4.10  7.4131
17   4cra   7.22  7.2953
18   4x6p   8.30  7.2045
19   4crc   8.72  7.0468
20   4ty7   9.52  6.7685
21   5aba   2.98  6.9432
22   5a7b   3.57  6.7946
23   4agn   3.97  6.9120
24   4agp   4.69  6.7757
25   4agq   5.01  6.8547
26   3bgz   6.26  6.7934
27   3jya   6.89  7.1011
28   2c3i   7.60  6.9267
29   4k18   8.96  7.0227
30   5dwr  11.22  6.7231
31   3mss   4.66  6.8039
32   3k5v   6.30  7.0508
33   3pyy   6.86  7.2118
34   2v7a   8.30  6.8094
35   4twp  10.00  7.0623
36   3wtj   6.53  7.1035
37   3zdg   7.10  6.8855
38   3u8k   8.66  6.8968
39   4qac   9.40  7.2739
40   3u8n  10.17  7.0145
41   1a30   4.30  7.1999
42   2qnq   6.11  6.8279
43   1g2k   7.96  7.1641
44   1eby   9.70  7.3317
45   3o9i  11.82  7.5159
46   4lzs   4.80  7.0599
47   3u5j   5.61  7.2001
48   4wiv   6.26  6.8424
49   4ogj   6.79  7.1136
50   3p5o   7.30  6.8936
51   1ps3   2.28  7.0279
52   3dx1   3.58  7.3142
53   3d4z   4.89  7.0784
54   3dx2   6.82  7.2805
55   3ejr   8.57  7.5163
56   3l7b   2.40  7.0699
57   4eky   3.52  7.6076
58   3g2n   4.09  7.4330
59   3syr   5.10  7.0089
60   3ebp   5.91  7.2826
61   2w66   4.05  6.8281
62   2w4x   4.85  7.1390
63   2wca   5.60  7.2819
64   2xj7   6.66  6.7575
65   2vvn   7.30  7.0512
66   3aru   3.22  6.8221
67   3arv   5.64  7.4714
68   3ary   6.00  7.0368
69   3arq   6.40  7.0576
70   3arp   7.15  6.8498
71   4ih5   4.11  7.0582
72   4ih7   5.24  7.2128
73   3cj4   6.51  6.8897
