     code  logKa     score
1    4llx   2.89  6.634438
2    5c28   5.66  6.619808
3    3uuo   7.96  6.619797
4    3ui7   9.00  6.619797
5    5c2h  11.09  6.619797
6    2v00   3.66  6.619797
7    3wz8   5.82  6.619797
8    3pww   7.32  6.619797
9    3prs   7.82  6.619797
10   3uri   9.00  6.619797
11   4m0z   5.19  6.619797
12   4m0y   6.46  6.619797
13   3qgy   7.80  6.619797
14   4qd6   8.64  6.619797
15   4rfm  10.05  6.619797
16   4cr9   4.10  6.619798
17   4cra   7.22  6.619797
18   4x6p   8.30  6.619797
19   4crc   8.72  6.619797
20   4ty7   9.52  6.619797
21   5aba   2.98  6.619797
22   5a7b   3.57  6.619797
23   4agn   3.97  6.619797
24   4agp   4.69  6.619797
25   4agq   5.01  6.619797
26   3bgz   6.26  6.619797
27   3jya   6.89  6.619797
28   2c3i   7.60  6.619797
29   4k18   8.96  6.619797
30   5dwr  11.22  6.619797
31   3mss   4.66  6.619797
32   3k5v   6.30  6.619797
33   3pyy   6.86  6.619797
34   2v7a   8.30  6.619797
35   4twp  10.00  6.619797
36   3wtj   6.53  6.619797
37   3zdg   7.10  6.619797
38   3u8k   8.66  6.619797
39   4qac   9.40  6.619797
40   3u8n  10.17  6.619797
41   1a30   4.30  6.619797
42   2qnq   6.11  6.619797
43   1g2k   7.96  6.619797
44   1eby   9.70  6.619797
45   3o9i  11.82  6.619797
46   4lzs   4.80  6.619797
47   3u5j   5.61  6.619797
48   4wiv   6.26  6.619797
49   4ogj   6.79  6.619797
50   3p5o   7.30  6.619797
51   1ps3   2.28  6.619797
52   3dx1   3.58  6.627109
53   3d4z   4.89  6.619791
54   3dx2   6.82  6.619795
55   3ejr   8.57  6.619797
56   3l7b   2.40  6.619797
57   4eky   3.52  6.619797
58   3g2n   4.09  6.619797
59   3syr   5.10  6.619797
60   3ebp   5.91  6.619797
61   2w66   4.05  6.619797
62   2w4x   4.85  6.619797
63   2wca   5.60  6.619797
64   2xj7   6.66  6.619797
65   2vvn   7.30  6.619797
66   3aru   3.22  6.619798
67   3arv   5.64  6.619797
68   3ary   6.00  6.622040
69   3arq   6.40  6.619797
70   3arp   7.15  6.619797
71   4ih5   4.11  6.619797
72   4ih7   5.24  6.619797
73   3cj4   6.51  6.619797
74   4eo8   8.15  6.619797
75   3gnw   9.10  6.619797
76   1gpk   5.37  6.619797
77   1gpn   6.48  6.619797
78   1h23   8.35  6.619797
79   1h22   9.10  6.619797
80   1e66   9.89  6.619797
81   3f3a   4.19  6.619797
82   3f3c   6.02  6.619797
83   4mme   6.50  6.619797
84   3f3d   7.16  6.619797
85   3f3e   7.70  6.619797
86   2wbg   4.45  6.619797
87   2cbv   5.48  6.619799
88   2j78   6.42  6.619796
89   2j7h   7.19  6.619817
90   2cet   8.02  6.619797
91   3udh   2.85  6.619795
92   3rsx   4.41  6.619798
93   4djv   6.72  6.619797
94   2vkm   8.74  6.619797
95   4gid  10.77  6.619797
96   4jfs   5.27  6.619797
97   4j28   5.70  6.619799
98   2wvt   6.12  6.619798
99   2xii   7.20  6.619797
100  4pcs   7.85  6.619797
101  3rr4   4.55  6.619797
102  1s38   5.15  6.619797
103  1r5y   6.46  6.619790
104  3gc5   7.26  6.619797
105  3ge7   8.70  6.619797
106  4dli   5.62  6.619797
107  2zb1   6.32  6.619797
108  4f9w   6.94  6.619797
109  3e92   8.00  6.619797
110  3e93   8.85  6.619797
111  4owm   2.96  6.632138
112  3twp   3.92  6.644597
113  3r88   4.82  6.619814
114  4gkm   5.17  6.619797
115  3qqs   5.82  6.619797
116  3gv9   2.12  6.637815
117  3gr2   2.52  6.667427
118  4kz6   3.10  6.619806
119  4jxs   4.74  6.619797
120  2r9w   5.10  6.619797
121  2hb1   3.80  6.619797
122  1bzc   4.92  6.619797
123  2qbr   6.33  6.619797
124  2qbq   7.44  6.619797
125  2qbp   8.40  6.619797
126  1q8t   4.76  6.619797
127  1ydr   5.52  6.619797
128  1q8u   5.96  6.619797
129  1ydt   7.32  6.619797
130  3ag9   8.05  6.619797
131  3fcq   2.77  6.619793
132  1z9g   5.64  6.619797
133  1qf1   7.32  6.619797
134  5tmn   8.04  6.619797
135  4tmn  10.17  6.619797
136  4ddk   2.29  6.619802
137  4ddh   3.32  6.619797
138  3ivg   4.30  6.619797
139  3coz   5.57  6.619797
140  3coy   6.02  6.619797
141  3pxf   4.43  6.619797
142  4eor   6.30  6.619797
143  2xnb   6.83  6.619797
144  1pxn   7.15  6.619797
145  2fvd   8.52  6.619797
146  4k77   6.63  6.619797
147  4e5w   7.66  6.619797
148  4ivb   8.72  6.619797
149  4ivd   9.52  6.619797
150  4ivc  10.00  6.619797
151  4f09   6.70  6.619797
152  4gfm   7.22  6.619797
153  4hge   7.92  6.619797
154  4e6q   8.36  6.619797
155  4jia   9.22  6.619797
156  2brb   4.86  6.619797
157  2br1   5.14  6.619797
158  3jvr   5.72  6.619797
159  3jvs   6.54  6.619797
160  1nvq   8.25  6.619797
161  3acw   4.76  6.619797
162  4ea2   6.44  6.619797
163  2zcr   6.87  6.619797
164  2zy1   7.40  6.619797
165  2zcq   8.82  6.619797
166  1bcu   3.28  6.619798
167  3bv9   5.36  6.619797
168  1oyt   7.24  6.619797
169  2zda   8.40  6.619797
170  3utu  10.92  6.619797
171  3u9q   4.38  6.619797
172  2yfe   6.63  6.619797
173  3fur   8.00  6.619797
174  3b1m   8.48  6.619797
175  2p4y   9.00  6.619797
176  3uo4   6.52  6.619797
177  3up2   7.40  6.619797
178  3e5a   8.23  6.619797
179  2wtv   8.74  6.619797
180  3myg  10.70  6.619797
181  3kgp   2.57  6.620173
182  1c5z   4.01  6.619875
183  1o5b   5.77  6.619796
184  1owh   7.40  6.619797
185  1sqa   9.21  6.619797
186  4jsz   2.30  6.641413
187  3kwa   4.08  6.619797
188  2weg   6.50  6.620662
189  3ryj   7.80  6.619797
190  3dd0   9.00  6.619798
191  2xdl   3.10  6.619797
192  3b27   5.16  6.619797
193  1yc1   6.17  6.619797
194  3rlr   7.52  6.619797
195  2yki   9.46  6.619797
196  1z95   7.12  6.619797
197  3b68   8.40  6.619797
198  3b5r   8.77  6.619797
199  3b65   9.27  6.619797
200  3g0w   9.52  6.619797
201  4u4s   2.92  6.619797
202  1p1q   4.89  6.619720
203  1syi   5.44  6.619797
204  1p1n   6.80  6.619797
205  2al5   8.40  6.619797
206  3g2z   2.36  6.927115
207  3g31   2.89  6.637119
208  4de2   4.12  6.619797
209  4de3   5.52  6.619797
210  4de1   5.96  6.619797
211  1vso   4.72  6.619797
212  4dld   5.82  6.619797
213  3gbb   6.90  6.619797
214  3fv2   8.11  6.619797
215  3fv1   9.30  6.619797
216  4mgd   4.69  6.619797
217  2qe4   7.96  6.619797
218  1qkt   9.04  6.619797
219  2pog   9.54  6.619797
220  2p15  10.30  6.619797
221  2y5h   5.79  6.619797
222  1lpg   7.09  6.619797
223  2xbv   8.43  6.619797
