     code  logKa         score
1    4llx   2.89  28785.367590
2    5c28   5.66  22615.635978
3    3uuo   7.96  13780.420144
4    3ui7   9.00   9744.381180
5    5c2h  11.09    625.824799
6    2v00   3.66  20495.164848
7    3wz8   5.82  -4296.554691
8    3pww   7.32 -21267.440973
9    3prs   7.82 -12748.202392
10   3uri   9.00 -19140.727390
11   4m0z   5.19   5728.899263
12   4m0y   6.46  14937.864970
13   3qgy   7.80   -281.326296
14   4qd6   8.64  -8691.745839
15   4rfm  10.05   5217.776544
16   4cr9   4.10  24186.100899
17   4cra   7.22  -3609.626073
18   4x6p   8.30  -7095.787772
19   4crc   8.72  -3038.155751
20   4ty7   9.52  -5203.969312
21   5aba   2.98  14919.880705
22   5a7b   3.57   2520.335734
23   4agn   3.97  11656.232620
24   4agp   4.69   2150.900533
25   4agq   5.01   3563.142396
26   3bgz   6.26 -16439.160663
27   3jya   6.89  14118.976824
28   2c3i   7.60   5459.012077
29   4k18   8.96  -5322.923606
30   5dwr  11.22 -13888.950047
31   3mss   4.66  11546.458036
32   3k5v   6.30    685.034741
33   3pyy   6.86   6787.363363
34   2v7a   8.30   5211.770241
35   4twp  10.00  -1653.103024
36   3wtj   6.53  17642.440079
37   3zdg   7.10  27633.578388
38   3u8k   8.66  26988.962972
39   4qac   9.40  -7989.131866
40   3u8n  10.17  22590.096781
41   1a30   4.30  -8016.136301
42   2qnq   6.11 -23741.517526
43   1g2k   7.96 -18842.130091
44   1eby   9.70 -22338.998431
45   3o9i  11.82 -10444.115349
46   4lzs   4.80  24400.591835
47   3u5j   5.61   9280.703846
48   4wiv   6.26    484.781831
49   4ogj   6.79  -7890.008391
50   3p5o   7.30   5227.742958
51   1ps3   2.28  30900.872368
52   3dx1   3.58  27497.567323
53   3d4z   4.89  31790.268653
54   3dx2   6.82  20349.348683
55   3ejr   8.57  11623.108739
56   3l7b   2.40  24192.262087
57   4eky   3.52  10585.003481
58   3g2n   4.09  19521.051327
59   3syr   5.10  25034.923944
60   3ebp   5.91   9024.352324
61   2w66   4.05  30164.403044
62   2w4x   4.85  25383.155327
63   2wca   5.60   7625.666170
64   2xj7   6.66  27986.999777
65   2vvn   7.30  24202.128961
66   3aru   3.22  29634.276444
67   3arv   5.64   9747.570861
68   3ary   6.00  27995.446528
69   3arq   6.40  15579.456023
70   3arp   7.15  -7159.515918
71   4ih5   4.11  13265.411089
72   4ih7   5.24  12458.954246
73   3cj4   6.51   7582.489394
74   4eo8   8.15  -4620.826684
75   3gnw   9.10  -9621.601092
76   1gpk   5.37  23235.520247
77   1h23   8.35  -7513.516268
78   1h22   9.10   -683.284990
79   3f3a   4.19  12564.060264
80   3f3c   6.02  10561.944710
81   4mme   6.50   7431.640622
82   3f3d   7.16  15471.897063
83   3f3e   7.70  12895.118346
84   2wbg   4.45   9084.320300
85   2cbv   5.48  24401.250857
86   2j78   6.42  22198.632386
87   2j7h   7.19  30725.458191
88   2cet   8.02  17503.041012
89   3udh   2.85  24023.257446
90   3rsx   4.41  18389.475115
91   4djv   6.72  -6539.534685
92   2vkm   8.74 -23327.184992
93   4gid  10.77 -22910.568479
94   4jfs   5.27  18248.669919
95   4j28   5.70  17308.518239
96   2wvt   6.12  24126.795326
97   2xii   7.20   3359.928410
98   4pcs   7.85  13714.922563
99   3rr4   4.55  22153.041590
100  1s38   5.15  19979.009853
101  1r5y   6.46  21204.294433
102  3gc5   7.26  12397.862336
103  3ge7   8.70   3029.799078
104  4dli   5.62   8291.928518
105  2zb1   6.32  -2078.401743
106  4f9w   6.94   -977.870745
107  3e92   8.00  -5588.014816
108  3e93   8.85  -9391.539877
109  4owm   2.96  21836.574902
110  3twp   3.92  21420.435730
111  3r88   4.82  20067.542773
112  4gkm   5.17   1969.273038
113  3qqs   5.82   4885.146410
114  3gv9   2.12  27835.770026
115  3gr2   2.52  25930.823728
116  4kz6   3.10  20780.622938
117  4jxs   4.74   7053.428055
118  2r9w   5.10  -4530.651900
119  2hb1   3.80   6114.238806
120  1bzc   4.92  -2964.974776
121  2qbr   6.33 -14392.289402
122  2qbq   7.44 -18402.833953
123  2qbp   8.40 -20439.768463
124  1q8t   4.76  22897.965123
125  1ydr   5.52  15696.533824
126  1q8u   5.96  13108.335987
127  1ydt   7.32   2026.499858
128  3ag9   8.05 -28997.377408
129  3fcq   2.77  21282.638109
130  1z9g   5.64  11253.101975
131  1qf1   7.32  -3357.776742
132  5tmn   8.04  -4947.527555
133  4tmn  10.17  -9499.516758
134  4ddk   2.29  21302.707851
135  4ddh   3.32  20182.121996
136  3ivg   4.30   2437.693058
137  3coz   5.57   9420.427684
138  3coy   6.02   7916.819888
139  3pxf   4.43   3804.511508
140  4eor   6.30   -211.690056
141  2xnb   6.83  17506.003317
142  1pxn   7.15  18086.669558
143  2fvd   8.52   2888.045590
144  4k77   6.63  24482.486647
145  4e5w   7.66  16452.854221
146  4ivb   8.72  15898.421623
147  4ivd   9.52  12145.030047
148  4ivc  10.00  14133.916897
149  4f09   6.70  21329.492986
150  4gfm   7.22  22174.837974
151  4hge   7.92  16937.202094
152  4e6q   8.36  12534.623811
153  4jia   9.22  -6744.644222
154  2brb   4.86   5630.781667
155  2br1   5.14   5161.071130
156  3jvr   5.72   8489.461242
157  3jvs   6.54  -2679.947314
158  1nvq   8.25  -2107.067147
159  3acw   4.76    917.748742
160  4ea2   6.44   1336.845458
161  2zcr   6.87 -11219.714248
162  2zy1   7.40   8261.452795
163  2zcq   8.82   2938.035204
164  1bcu   3.28  22507.162941
165  3bv9   5.36 -14229.926456
166  1oyt   7.24  -4444.530274
167  2zda   8.40  -6536.838767
168  3utu  10.92 -22059.811909
169  3u9q   4.38   -505.291327
170  2yfe   6.63  -6137.721039
171  3fur   8.00 -15287.900860
172  3b1m   8.48  -9954.249710
173  2p4y   9.00 -27347.029941
174  3uo4   6.52 -13238.561735
175  3up2   7.40 -10297.566467
176  3e5a   8.23   -387.992805
177  2wtv   8.74 -13931.252648
178  3myg  10.70  14320.458124
179  3kgp   2.57  22971.264087
180  1c5z   4.01  18535.183201
181  1o5b   5.77  14063.929068
182  1owh   7.40      1.772005
183  1sqa   9.21  -6082.136251
184  4jsz   2.30  31540.369323
185  3kwa   4.08  22408.699081
186  2weg   6.50  20137.912382
187  3ryj   7.80  14977.575231
188  3dd0   9.00  21128.588720
189  2xdl   3.10  25208.991175
190  3b27   5.16  12180.004967
191  1yc1   6.17  -1206.000520
192  3rlr   7.52   2859.749200
193  2yki   9.46 -14694.725303
194  1z95   7.12  -9818.456015
195  3b68   8.40 -10637.185798
196  3b5r   8.77 -17026.208320
197  3b65   9.27 -11585.873283
198  3g0w   9.52  -2321.474770
199  4u4s   2.92  33120.862349
200  1p1q   4.89  18139.137272
201  1syi   5.44  17142.676449
202  1p1n   6.80  12704.654095
203  2al5   8.40  17517.558253
204  3g2z   2.36  32499.656746
205  3g31   2.89  21418.402333
206  4de2   4.12  16043.062099
207  4de3   5.52  16022.696278
208  4de1   5.96  17107.887912
209  1vso   4.72   7862.820428
210  4dld   5.82  -1719.192038
211  3gbb   6.90   5323.941660
212  3fv2   8.11   4501.618306
213  3fv1   9.30   3134.858576
214  4mgd   4.69   1451.388698
215  2qe4   7.96     97.236167
216  1qkt   9.04   2059.767132
217  2pog   9.54  -1812.093202
218  2p15  10.30 -29714.424058
219  2y5h   5.79  22037.344904
220  1lpg   7.09 -18579.158854
221  2xbv   8.43   4333.139098
222  1z6e   9.72    663.617108
223  1mq6  11.15   -759.153269
224  1nc3   5.00  24958.685326
225  1nc1   6.12  10227.180246
226  1y6r  10.11  12328.726492
227  4f2w  11.30  13078.295643
228  4f3c  11.82   4126.336658
229  1uto   2.27  29160.646598
230  4abg   3.57  27151.701484
231  3gy4   5.10  17470.089178
232  1k1i   6.58 -11492.950172
233  1o3f   7.96  -4873.173619
234  2yge   5.06  11991.076605
235  2fxs   6.06  18779.360854
236  2iwx   6.68  13075.047217
237  2wer   7.05  13934.423909
238  2vw5   8.52   -367.671619
239  4kzq   6.10  14695.632255
240  4kzu   6.50   9655.737984
241  4j21   7.41  10527.305972
242  4j3l   7.80   6874.860108
243  3kr8   8.10  14320.857440
244  2ymd   3.16  20366.522863
245  2wnc   6.32  13792.363311
246  2xys   7.42  15557.104260
247  2wn9   8.52  19100.113643
248  2x00  11.33   8202.160103
249  3ozt   4.13   7433.944261
250  3ozs   5.33   3218.070726
251  3oe5   6.88   2549.894012
252  3oe4   7.47   4919.425174
253  3nw9   9.00  -8050.933273
254  3ao4   2.07  21877.841428
255  3zt2   2.84   5768.962787
256  3zsx   3.28  -8360.290436
257  4cig   3.67  -9386.112442
258  3zso   5.12 -18586.451987
259  3n7a   3.70  15613.860766
260  4ciw   4.82  16684.454213
261  3n86   5.64   5771.225415
262  3n76   6.85   1182.173087
263  2xb8   7.59   5083.339906
264  4bkt   3.62  30113.087114
265  4w9c   4.65  14186.658859
266  4w9l   5.02   4437.112822
