     code  logKa         score
1    4llx   2.89   1827.669254
2    5c28   5.66   2954.864087
3    3uuo   7.96   4977.124585
4    3ui7   9.00   6078.547007
5    5c2h  11.09   8210.966486
6    2v00   3.66   4694.620372
7    3wz8   5.82   9523.081950
8    3pww   7.32  12470.027186
9    3prs   7.82  11635.466301
10   3uri   9.00  10467.994393
11   4m0z   5.19   7626.158085
12   4m0y   6.46   4926.746022
13   3qgy   7.80   8182.980373
14   4qd6   8.64  10210.993252
15   4rfm  10.05   7294.241368
16   4cr9   4.10   2998.862295
17   4cra   7.22   9277.422292
18   4x6p   8.30   9648.792618
19   4crc   8.72   8602.407112
20   4ty7   9.52  10113.594053
21   5aba   2.98   4842.802222
22   5a7b   3.57   8239.837517
23   4agn   3.97   5617.958620
24   4agp   4.69   7982.880989
25   4agq   5.01   7554.397028
26   3bgz   6.26  11460.594026
27   3jya   6.89   4946.454720
28   2c3i   7.60   7267.281088
29   4k18   8.96   9365.170351
30   5dwr  11.22  11464.846456
31   3mss   4.66   5312.905829
32   3k5v   6.30   7818.621673
33   3pyy   6.86   7054.692649
34   2v7a   8.30   7293.921399
35   4twp  10.00   9061.735346
36   3wtj   6.53   4185.195267
37   3zdg   7.10   1953.794635
38   3u8k   8.66   2284.666978
39   4qac   9.40  10853.529557
40   3u8n  10.17   3185.786695
41   1a30   4.30   6955.002130
42   2qnq   6.11  14230.468855
43   1g2k   7.96  13383.529741
44   1eby   9.70  13742.149353
45   3o9i  11.82  11191.967708
46   4lzs   4.80   2722.705765
47   3u5j   5.61   6432.144756
48   4wiv   6.26   7951.905375
49   4ogj   6.79   9878.504598
50   3p5o   7.30   7222.316967
51   1ps3   2.28   2980.829041
52   3dx1   3.58   4393.121089
53   3d4z   4.89   2588.071974
54   3dx2   6.82   5600.049473
55   3ejr   8.57   7150.910754
56   3l7b   2.40   3064.903884
57   4eky   3.52   6029.920908
58   3g2n   4.09   4294.690942
59   3syr   5.10   3151.413864
60   3ebp   5.91   5994.651221
61   2w66   4.05   1181.233703
62   2w4x   4.85   2160.578367
63   2wca   5.60   6403.004026
64   2xj7   6.66   2117.449596
65   2vvn   7.30   2527.629766
66   3aru   3.22   1958.316009
67   3arv   5.64   6620.232076
68   3ary   6.00   1446.497310
69   3arq   6.40   4278.535724
70   3arp   7.15   9715.696255
71   4ih5   4.11   5111.373151
72   4ih7   5.24   5654.865446
73   3cj4   6.51   6250.310728
74   4eo8   8.15   8808.990368
75   3gnw   9.10  11183.295828
76   1gpk   5.37   3452.830572
77   1h23   8.35   9446.879193
78   1h22   9.10   7972.602539
79   3f3a   4.19   6012.376054
80   3f3c   6.02   7114.883637
81   4mme   6.50   6485.022340
82   3f3d   7.16   5894.172720
83   3f3e   7.70   6386.189874
84   2wbg   4.45   7110.866233
85   2cbv   5.48   3756.564130
86   2j78   6.42   3936.047311
87   2j7h   7.19   2550.765212
88   2cet   8.02   5478.552215
89   3udh   2.85   3010.811858
90   3rsx   4.41   4702.017090
91   4djv   6.72  10326.063008
92   2vkm   8.74  14031.993667
93   4gid  10.77  13846.660160
94   4jfs   5.27   5106.042180
95   4j28   5.70   5225.092490
96   2wvt   6.12   4183.642862
97   2xii   7.20   9361.323099
98   4pcs   7.85   6255.208362
99   3rr4   4.55   3426.375497
100  1s38   5.15   4696.202636
101  1r5y   6.46   4658.065432
102  3gc5   7.26   6110.607212
103  3ge7   8.70   8536.588731
104  4dli   5.62   6254.041146
105  2zb1   6.32   8958.488764
106  4f9w   6.94   8907.799946
107  3e92   8.00   9899.733555
108  3e93   8.85  10664.861780
109  4owm   2.96   2664.460608
110  3twp   3.92   3259.684895
111  3r88   4.82   3402.129016
112  4gkm   5.17   7041.347491
113  3qqs   5.82   6322.591320
114  3gv9   2.12   1959.153373
115  3gr2   2.52   2422.948794
116  4kz6   3.10   3194.508001
117  4jxs   4.74   5907.065458
118  2r9w   5.10   8768.031235
119  2hb1   3.80   5719.320425
120  1bzc   4.92   8178.792970
121  2qbr   6.33  10414.831482
122  2qbq   7.44  11112.088625
123  2qbp   8.40  11922.933655
124  1q8t   4.76   3018.983662
125  1ydr   5.52   4901.576593
126  1q8u   5.96   5526.061807
127  1ydt   7.32   8013.809831
128  3ag9   8.05  10556.863379
129  3fcq   2.77   3150.204714
130  1z9g   5.64   6179.055015
131  1qf1   7.32   9464.908656
132  5tmn   8.04   9562.253631
133  4tmn  10.17  10678.697585
134  4ddk   2.29   3235.609669
135  4ddh   3.32   3528.398764
136  3ivg   4.30   7326.494950
137  3coz   5.57   6509.592342
138  3coy   6.02   6877.758093
139  3pxf   4.43   7481.167300
140  4eor   6.30   8278.319491
141  2xnb   6.83   4398.947265
142  1pxn   7.15   3999.840156
143  2fvd   8.52   7859.026126
144  4k77   6.63   2865.892290
145  4e5w   7.66   4656.608478
146  4ivb   8.72   4762.392351
147  4ivd   9.52   5666.985157
148  4ivc  10.00   5203.936512
149  4f09   6.70   3242.671383
150  4gfm   7.22   3523.703634
151  4hge   7.92   4519.920305
152  4e6q   8.36   5586.289126
153  4jia   9.22   9687.996193
154  2brb   4.86   7047.060645
155  2br1   5.14   7098.414687
156  3jvr   5.72   7008.477456
157  3jvs   6.54   9312.740658
158  1nvq   8.25   8858.683013
159  3acw   4.76   8090.681994
160  4ea2   6.44   8068.046108
161  2zcr   6.87  11146.830225
162  2zy1   7.40   6880.600636
163  2zcq   8.82   8119.202842
164  1bcu   3.28   3712.058660
165  3bv9   5.36  10087.648621
166  1oyt   7.24  10327.775793
167  2zda   8.40  10496.713629
168  3utu  10.92  14541.286620
169  3u9q   4.38   7779.498088
170  2yfe   6.63   9343.392530
171  3fur   8.00  12022.548734
172  3b1m   8.48  10315.286443
173  2p4y   9.00  14297.430971
174  3uo4   6.52  10668.912953
175  3up2   7.40   9939.707964
176  3e5a   8.23   8393.186190
177  2wtv   8.74  11222.454763
178  3myg  10.70   4720.111316
179  3kgp   2.57   3307.803095
180  1c5z   4.01   5210.953332
181  1o5b   5.77   5666.435511
182  1owh   7.40   8960.414977
183  1sqa   9.21  10900.615583
184  4jsz   2.30   1495.672747
185  3kwa   4.08   3508.814261
186  2weg   6.50   5240.791015
187  3ryj   7.80   5174.309391
188  3dd0   9.00   4857.616627
189  2xdl   3.10   2746.436462
190  3b27   5.16   5996.178376
191  1yc1   6.17   7849.378336
192  3rlr   7.52   7967.941713
193  2yki   9.46  11766.893104
194  1z95   7.12  10572.408288
195  3b68   8.40  10194.163837
196  3b5r   8.77  12038.668451
197  3b65   9.27  10658.055700
198  3g0w   9.52   9033.043195
199  4u4s   2.92   1040.802946
200  1p1q   4.89   3914.712998
201  1syi   5.44   4382.206976
202  1p1n   6.80   4294.062695
203  2al5   8.40   4287.650061
204  3g2z   2.36    959.646503
205  3g31   2.89   2920.500915
206  4de2   4.12   4583.611627
207  4de3   5.52   4847.482007
208  4de1   5.96   4269.681162
209  1vso   4.72   6481.827965
210  4dld   5.82   7851.157507
211  3gbb   6.90   6126.546178
212  3fv2   8.11   6554.904606
213  3fv1   9.30   6602.252230
214  4mgd   4.69   8342.124871
215  2qe4   7.96   8842.988477
216  1qkt   9.04   8405.231008
217  2pog   9.54   9403.641733
218  2p15  10.30  15460.691869
219  2y5h   5.79   3218.309430
220  1lpg   7.09  13143.566873
221  2xbv   8.43   8050.768665
222  1z6e   9.72   8995.795229
223  1mq6  11.15   8892.458122
224  1nc3   5.00   3219.877667
225  1nc1   6.12   6475.166184
226  1y6r  10.11   5877.440212
227  4f2w  11.30   5682.766975
228  4f3c  11.82   7711.316107
229  1uto   2.27   2641.873543
230  4abg   3.57   3085.986029
231  3gy4   5.10   5618.673644
232  1k1i   6.58  12117.351213
233  1o3f   7.96  11225.827081
234  2yge   5.06   5754.812822
235  2fxs   6.06   4098.771202
236  2iwx   6.68   5451.101065
237  2wer   7.05   5349.679975
238  2vw5   8.52   8476.890048
239  4kzq   6.10   5178.425594
240  4kzu   6.50   6556.267660
241  4j21   7.41   6086.153377
242  4j3l   7.80   7062.813115
243  3kr8   8.10   5217.272379
244  2ymd   3.16   4090.704870
245  2wnc   6.32   4944.731403
246  2xys   7.42   4860.925558
247  2wn9   8.52   4569.377586
248  2x00  11.33   6707.883765
249  3ozt   4.13   7088.474638
250  3ozs   5.33   7817.348591
251  3oe5   6.88   7905.559882
252  3oe4   7.47   7341.048679
253  3nw9   9.00  10733.590784
254  3ao4   2.07   3950.720464
255  3zt2   2.84   6883.991224
256  3zsx   3.28  10134.337041
257  4cig   3.67  10393.222019
258  3zso   5.12  12551.664711
259  3n7a   3.70   4969.198078
260  4ciw   4.82   4542.697693
261  3n86   5.64   7077.329835
262  3n76   6.85   8356.986868
263  2xb8   7.59   7269.910734
264  4bkt   3.62   1754.083269
265  4w9c   4.65   5223.727233
266  4w9l   5.02   7357.600041
267  4w9i   5.96   4888.573017
268  4w9h   6.73   5850.044962
269  3nq9   4.03   6117.465993
270  3ueu   5.24  10157.781789
271  3uev   5.89  11257.718293
272  3uew   6.31  11683.127116
273  3uex   6.92  13937.127132
274  3lka   2.82   2423.152077
275  3ehy   5.85   2962.673701
276  3tsk   7.17   8493.392810
277  3nx7   8.10   3939.900709
278  4gr0   9.55  11198.688686
279  3dxg   2.40   1316.019372
280  3d6q   3.76   2135.334017
281  1w4o   5.22   1921.425269
282  1o0h   5.92   4736.785003
283  1u1b   7.80   7485.850742

Summary of the scoring power: ===================================
The regression equation: logKa = 0.00 + 3.87 * Score
