     code  logKa      score
1    4llx   2.89  15.156395
2    5c28   5.66  19.470621
3    3uuo   7.96  25.178666
4    3ui7   9.00  28.709140
5    5c2h  11.09  34.997974
6    2v00   3.66  22.377480
7    3wz8   5.82  37.458297
8    3pww   7.32  46.377671
9    3prs   7.82  42.814030
10   3uri   9.00  35.933095
11   4m0z   5.19  29.979737
12   4m0y   6.46  22.649855
13   3qgy   7.80  34.071582
14   4qd6   8.64  38.086871
15   4rfm  10.05  30.917981
16   4cr9   4.10  17.828306
17   4cra   7.22  34.966060
18   4x6p   8.30  36.618155
19   4crc   8.72  34.880905
20   4ty7   9.52  35.409610
21   5aba   2.98  25.134988
22   5a7b   3.57  34.274523
23   4agn   3.97  26.163950
24   4agp   4.69  33.591874
25   4agq   5.01  31.672776
26   3bgz   6.26  44.185457
27   3jya   6.89  25.993696
28   2c3i   7.60  33.066112
29   4k18   8.96  39.476365
30   5dwr  11.22  44.912841
31   3mss   4.66  27.978760
32   3k5v   6.30  35.204116
33   3pyy   6.86  32.246794
34   2v7a   8.30  31.529566
35   4twp  10.00  35.599364
36   3wtj   6.53  22.953741
37   3zdg   7.10  17.817601
38   3u8k   8.66  17.411227
39   4qac   9.40  42.415527
40   3u8n  10.17  19.797865
41   1a30   4.30  26.554952
42   2qnq   6.11  50.588346
43   1g2k   7.96  48.676051
44   1eby   9.70  48.310919
45   3o9i  11.82  41.534234
46   4lzs   4.80  17.936191
47   3u5j   5.61  30.928576
48   4wiv   6.26  36.049039
49   4ogj   6.79  39.653178
50   3p5o   7.30  31.995649
51   1ps3   2.28  14.763742
52   3dx1   3.58  17.613408
53   3d4z   4.89  14.142670
54   3dx2   6.82  21.029392
55   3ejr   8.57  26.524898
56   3l7b   2.40  15.503340
57   4eky   3.52  20.101685
58   3g2n   4.09  18.450127
59   3syr   5.10  14.248417
60   3ebp   5.91  29.216517
61   2w66   4.05  11.295708
62   2w4x   4.85  14.351714
63   2wca   5.60  25.978969
64   2xj7   6.66  14.345913
65   2vvn   7.30  14.620676
66   3aru   3.22  15.835033
67   3arv   5.64  29.951002
68   3ary   6.00  14.859103
69   3arq   6.40  22.171054
70   3arp   7.15  39.355819
71   4ih5   4.11  23.738069
72   4ih7   5.24  26.764984
73   3cj4   6.51  25.575758
74   4eo8   8.15  33.238885
75   3gnw   9.10  40.522816
76   1gpk   5.37  18.924378
77   1h23   8.35  38.076360
78   1h22   9.10  33.893754
79   3f3a   4.19  23.158807
80   3f3c   6.02  26.372669
81   4mme   6.50  28.984497
82   3f3d   7.16  22.901766
83   3f3e   7.70  24.127002
84   2wbg   4.45  25.469634
85   2cbv   5.48  15.849514
86   2j78   6.42  15.493801
87   2j7h   7.19  12.729743
88   2cet   8.02  21.525074
89   3udh   2.85  18.931161
90   3rsx   4.41  22.396948
91   4djv   6.72  40.529632
92   2vkm   8.74  48.992923
93   4gid  10.77  47.284450
94   4jfs   5.27  22.362451
95   4j28   5.70  19.838359
96   2wvt   6.12  14.577224
97   2xii   7.20  29.966746
98   4pcs   7.85  24.107341
99   3rr4   4.55  17.826288
100  1s38   5.15  21.256681
101  1r5y   6.46  19.289674
102  3gc5   7.26  22.142897
103  3ge7   8.70  29.285126
104  4dli   5.62  28.640663
105  2zb1   6.32  36.547272
106  4f9w   6.94  36.720684
107  3e92   8.00  38.888793
108  3e93   8.85  40.815744
109  4owm   2.96  16.492704
110  3twp   3.92  16.991305
111  3r88   4.82  17.220746
112  4gkm   5.17  26.472092
113  3qqs   5.82  24.797844
114  3gv9   2.12  12.534774
115  3gr2   2.52  15.140596
116  4kz6   3.10  16.929249
117  4jxs   4.74  21.312576
118  2r9w   5.10  30.703042
119  2hb1   3.80  22.830262
120  1bzc   4.92  30.189907
121  2qbr   6.33  36.740361
122  2qbq   7.44  36.195796
123  2qbp   8.40  40.595148
124  1q8t   4.76  18.512018
125  1ydr   5.52  24.737409
126  1q8u   5.96  26.925269
127  1ydt   7.32  33.474409
128  3ag9   8.05  32.379492
129  3fcq   2.77  18.531549
130  1z9g   5.64  24.028797
