     code  logKa       score
1    4llx   2.89   53.762811
2    5c28   5.66   71.289277
3    3uuo   7.96   88.233074
4    3ui7   9.00  103.237074
5    5c2h  11.09  126.332086
6    2v00   3.66   80.015043
7    3wz8   5.82  131.262320
8    3pww   7.32  163.676930
9    3prs   7.82  153.563248
10   3uri   9.00  131.552320
11   4m0z   5.19  112.742127
12   4m0y   6.46   78.523782
13   3qgy   7.80  118.151911
14   4qd6   8.64  127.904293
15   4rfm  10.05  110.763773
16   4cr9   4.10   60.078502
17   4cra   7.22  117.880765
18   4x6p   8.30  127.039461
19   4crc   8.72  120.823491
20   4ty7   9.52  125.140368
21   5aba   2.98   85.514595
22   5a7b   3.57  113.193966
23   4agn   3.97   89.721243
24   4agp   4.69  113.736236
25   4agq   5.01  106.540527
26   3bgz   6.26  168.851267
27   3jya   6.89   99.261822
28   2c3i   7.60  120.606958
29   4k18   8.96  145.210615
30   5dwr  11.22  166.064106
31   3mss   4.66   99.609281
32   3k5v   6.30  126.293929
33   3pyy   6.86  116.192903
34   2v7a   8.30  110.823344
35   4twp  10.00  126.451403
36   3wtj   6.53   86.265820
37   3zdg   7.10   66.638785
38   3u8k   8.66   64.743872
39   4qac   9.40  154.982948
40   3u8n  10.17   75.021334
41   1a30   4.30  115.276068
42   2qnq   6.11  179.447906
43   1g2k   7.96  171.389800
44   1eby   9.70  173.921304
45   3o9i  11.82  148.722489
46   4lzs   4.80   65.631752
47   3u5j   5.61  112.722543
48   4wiv   6.26  127.409144
49   4ogj   6.79  140.350830
50   3p5o   7.30  116.321714
51   1ps3   2.28   60.407311
52   3dx1   3.58   71.872963
53   3d4z   4.89   57.889030
54   3dx2   6.82   83.511593
55   3ejr   8.57   95.579499
56   3l7b   2.40   55.078434
57   4eky   3.52   79.203403
58   3g2n   4.09   66.809566
59   3syr   5.10   53.920553
60   3ebp   5.91  100.842324
61   2w66   4.05   40.807256
62   2w4x   4.85   55.223731
63   2wca   5.60   94.498654
64   2xj7   6.66   51.509427
65   2vvn   7.30   56.613602
66   3aru   3.22   55.089966
67   3arv   5.64   98.424381
68   3ary   6.00   50.612675
69   3arq   6.40   75.742318
70   3arp   7.15  133.885693
71   4ih5   4.11   85.291363
72   4ih7   5.24   95.777995
73   3cj4   6.51   94.567578
74   4eo8   8.15  132.284282
75   3gnw   9.10  139.860865
76   1gpk   5.37   68.271123
77   1h23   8.35  138.071492
78   1h22   9.10  121.134870
79   3f3a   4.19   89.378278
80   3f3c   6.02  104.731704
81   4mme   6.50  103.352855
82   3f3d   7.16   94.896306
83   3f3e   7.70  101.568896
84   2wbg   4.45   93.685319
85   2cbv   5.48   61.873147
86   2j78   6.42   62.872016
87   2j7h   7.19   50.966587
88   2cet   8.02   81.985684
89   3udh   2.85   67.986017
90   3rsx   4.41   77.290492
91   4djv   6.72  142.267116
92   2vkm   8.74  172.214884
93   4gid  10.77  169.098999
94   4jfs   5.27   81.622756
95   4j28   5.70   76.389874
96   2wvt   6.12   59.947492
97   2xii   7.20  109.318135
98   4pcs   7.85   88.266840
99   3rr4   4.55   64.493716
100  1s38   5.15   76.535203
101  1r5y   6.46   71.198115
102  3gc5   7.26   81.841944
103  3ge7   8.70  106.865090
104  4dli   5.62   99.728283
105  2zb1   6.32  131.266115
106  4f9w   6.94  134.375457
107  3e92   8.00  143.133808
108  3e93   8.85  147.877465
109  4owm   2.96   59.224161
110  3twp   3.92   64.669827
111  3r88   4.82   64.730392
112  4gkm   5.17  101.050036
113  3qqs   5.82   94.977206
114  3gv9   2.12   49.270327
115  3gr2   2.52   55.678175
116  4kz6   3.10   62.549719
117  4jxs   4.74   82.395622
118  2r9w   5.10  111.836839
119  2hb1   3.80   99.557537
120  1bzc   4.92  110.974750
121  2qbr   6.33  144.048735
122  2qbq   7.44  143.452254
123  2qbp   8.40  156.552645
124  1q8t   4.76   62.805569
125  1ydr   5.52   90.209820
126  1q8u   5.96   96.905406
127  1ydt   7.32  119.679892
128  3ag9   8.05  117.290472
129  3fcq   2.77   65.326726
130  1z9g   5.64   91.755600
131  1qf1   7.32  122.759212
132  5tmn   8.04  120.390141
133  4tmn  10.17  125.280585
134  4ddk   2.29   68.163820
135  4ddh   3.32   66.030615
136  3ivg   4.30  110.815983
137  3coz   5.57   91.856332
138  3coy   6.02   96.171533
139  3pxf   4.43  125.362481
140  4eor   6.30  115.993459
141  2xnb   6.83   82.599266
142  1pxn   7.15   78.166345
143  2fvd   8.52  117.726040
144  4k77   6.63   61.207089
145  4e5w   7.66   83.948297
146  4ivb   8.72   83.708391
147  4ivd   9.52   91.780302
148  4ivc  10.00   87.363715
149  4f09   6.70   73.930303
150  4gfm   7.22   70.199834
151  4hge   7.92   81.787183
152  4e6q   8.36   94.719556
153  4jia   9.22  147.471738
154  2brb   4.86  108.919714
155  2br1   5.14  110.580664
156  3jvr   5.72  103.528273
157  3jvs   6.54  121.632271
158  1nvq   8.25  127.775345
159  3acw   4.76  134.400378
160  4ea2   6.44  123.569402
161  2zcr   6.87  158.297343
162  2zy1   7.40  108.689307
163  2zcq   8.82  120.101366
164  1bcu   3.28   62.173718
165  3bv9   5.36  133.266682
166  1oyt   7.24  130.870551
167  2zda   8.40  128.323932
168  3utu  10.92  168.139972
169  3u9q   4.38  129.781560
170  2yfe   6.63  138.177354
171  3fur   8.00  170.799091
172  3b1m   8.48  156.242676
173  2p4y   9.00  200.048789
174  3uo4   6.52  148.677257
175  3up2   7.40  147.221708
176  3e5a   8.23  123.830138
177  2wtv   8.74  151.480515
178  3myg  10.70   83.658570
179  3kgp   2.57   59.355266
180  1c5z   4.01   74.801100
181  1o5b   5.77   77.718094
182  1owh   7.40   99.869392
183  1sqa   9.21  117.239628
184  4jsz   2.30   39.029677
185  3kwa   4.08   68.054504
186  2weg   6.50   86.631333
187  3ryj   7.80   93.018477
188  3dd0   9.00   84.640487
189  2xdl   3.10   62.258292
190  3b27   5.16  100.375899
191  1yc1   6.17  116.745917
192  3rlr   7.52  124.762990
193  2yki   9.46  166.062750
194  1z95   7.12  164.687027
195  3b68   8.40  161.454723
196  3b5r   8.77  183.179564
197  3b65   9.27  167.546071
198  3g0w   9.52  150.512021
199  4u4s   2.92   46.007257
200  1p1q   4.89   74.226388
201  1syi   5.44   75.665598
202  1p1n   6.80   77.762394
203  2al5   8.40   74.679623
204  3g2z   2.36   42.470780
205  3g31   2.89   68.745689
206  4de2   4.12   71.529405
207  4de3   5.52   72.548070
208  4de1   5.96   67.871103
209  1vso   4.72  100.441569
210  4dld   5.82  112.413302
211  3gbb   6.90  101.675903
212  3fv2   8.11  102.799865
213  3fv1   9.30  101.556523
214  4mgd   4.69  130.243638
215  2qe4   7.96  131.294188
216  1qkt   9.04  126.070981
217  2pog   9.54  140.060244
218  2p15  10.30  211.799994
219  2y5h   5.79   73.495859
220  1lpg   7.09  153.138694
221  2xbv   8.43  118.709351
222  1z6e   9.72  121.163657
223  1mq6  11.15  122.957666
224  1nc3   5.00   60.545626
225  1nc1   6.12  105.246123
226  1y6r  10.11   93.044369
227  4f2w  11.30   95.925499
228  4f3c  11.82  120.043172
229  1uto   2.27   55.386290
230  4abg   3.57   61.960188
231  3gy4   5.10   74.981039
232  1k1i   6.58  125.770770
233  1o3f   7.96  121.861280
234  2yge   5.06   87.039327
235  2fxs   6.06   80.403150
236  2iwx   6.68   86.991955
237  2wer   7.05   89.400984
238  2vw5   8.52  109.532877
239  4kzq   6.10   89.612934
240  4kzu   6.50  104.758572
241  4j21   7.41   95.780600
242  4j3l   7.80  109.132812
243  3kr8   8.10   93.223826
244  2ymd   3.16   75.493470
245  2wnc   6.32   94.763897
246  2xys   7.42   92.800436
247  2wn9   8.52   81.325180
248  2x00  11.33  107.479206
249  3ozt   4.13  102.725487
250  3ozs   5.33  113.910294
251  3oe5   6.88  111.072043
252  3oe4   7.47  100.815866
253  3nw9   9.00  136.455786
254  3ao4   2.07   75.134651
255  3zt2   2.84  105.780153
256  3zsx   3.28  128.967481
257  4cig   3.67  130.023538
258  3zso   5.12  151.394492
259  3n7a   3.70   78.001608
