     code  logKa         score
1    4llx   2.89  1.380350e+06
2    5c28   5.66  1.839308e+06
3    3uuo   7.96  2.639120e+06
4    3ui7   9.00  3.261445e+06
5    5c2h  11.09  4.558966e+06
6    2v00   3.66  2.267681e+06
7    3wz8   5.82  3.912061e+06
8    3pww   7.32  5.266153e+06
9    3prs   7.82  5.469274e+06
10   3uri   9.00  4.691234e+06
11   4m0z   5.19  4.481682e+06
12   4m0y   6.46  2.641987e+06
13   3qgy   7.80  3.559098e+06
14   4qd6   8.64  3.248266e+06
15   4rfm  10.05  3.871368e+06
16   4cr9   4.10  1.912874e+06
17   4cra   7.22  3.961053e+06
18   4x6p   8.30  4.701410e+06
19   4crc   8.72  4.459581e+06
20   4ty7   9.52  4.220817e+06
21   5aba   2.98  1.842824e+06
22   5a7b   3.57  3.333794e+06
23   4agn   3.97  2.399213e+06
24   4agp   4.69  2.935855e+06
25   4agq   5.01  2.940110e+06
26   3bgz   6.26  3.635196e+06
27   3jya   6.89  2.240434e+06
28   2c3i   7.60  3.508229e+06
29   4k18   8.96  3.836127e+06
30   5dwr  11.22  4.176482e+06
31   3mss   4.66  2.608063e+06
32   3k5v   6.30  3.174901e+06
33   3pyy   6.86  3.544647e+06
34   2v7a   8.30  3.485135e+06
35   4twp  10.00  2.772245e+06
36   3wtj   6.53  3.071587e+06
37   3zdg   7.10  2.819676e+06
38   3u8k   8.66  2.942679e+06
39   4qac   9.40  4.421895e+06
40   3u8n  10.17  3.201979e+06
41   1a30   4.30  2.914893e+06
42   2qnq   6.11  5.148250e+06
43   1g2k   7.96  5.873138e+06
44   1eby   9.70  5.996735e+06
45   3o9i  11.82  5.667443e+06
46   4lzs   4.80  1.989454e+06
47   3u5j   5.61  2.737346e+06
48   4wiv   6.26  3.052141e+06
49   4ogj   6.79  3.163491e+06
50   3p5o   7.30  3.314445e+06
51   1ps3   2.28  2.269876e+06
52   3dx1   3.58  1.934901e+06
53   3d4z   4.89  2.075410e+06
54   3dx2   6.82  2.779788e+06
55   3ejr   8.57  3.401080e+06
56   3l7b   2.40  2.374547e+06
57   4eky   3.52  2.312052e+06
58   3g2n   4.09  2.669742e+06
59   3syr   5.10  2.601404e+06
60   3ebp   5.91  2.890980e+06
61   2w66   4.05  2.598512e+06
62   2w4x   4.85  2.244787e+06
63   2wca   5.60  2.919012e+06
64   2xj7   6.66  2.629247e+06
65   2vvn   7.30  2.985217e+06
66   3aru   3.22  2.106502e+06
67   3arv   5.64  2.509752e+06
68   3ary   6.00  1.717880e+06
69   3arq   6.40  1.875486e+06
70   3arp   7.15  4.212830e+06
71   4ih5   4.11  2.068536e+06
72   4ih7   5.24  2.785482e+06
73   3cj4   6.51  2.649869e+06
74   4eo8   8.15  3.245107e+06
75   3gnw   9.10  5.022200e+06
76   1gpk   5.37  2.697765e+06
77   1h23   8.35  5.130146e+06
78   1h22   9.10  4.766458e+06
79   3f3a   4.19  2.806924e+06
80   3f3c   6.02  2.729444e+06
81   4mme   6.50  3.190886e+06
82   3f3d   7.16  2.699106e+06
83   3f3e   7.70  2.496300e+06
84   2wbg   4.45  3.376170e+06
85   2cbv   5.48  2.014756e+06
86   2j78   6.42  2.216892e+06
87   2j7h   7.19  1.554173e+06
88   2cet   8.02  3.094076e+06
89   3udh   2.85  2.064963e+06
90   3rsx   4.41  2.271837e+06
91   4djv   6.72  3.852888e+06
92   2vkm   8.74  6.300089e+06
93   4gid  10.77  6.886972e+06
94   4jfs   5.27  2.439905e+06
95   4j28   5.70  2.349824e+06
96   2wvt   6.12  2.121329e+06
97   2xii   7.20  3.513420e+06
98   4pcs   7.85  2.332718e+06
99   3rr4   4.55  3.203757e+06
100  1s38   5.15  2.692733e+06
101  1r5y   6.46  2.655213e+06
102  3gc5   7.26  3.542657e+06
103  3ge7   8.70  4.391607e+06
104  4dli   5.62  3.284141e+06
105  2zb1   6.32  4.083836e+06
106  4f9w   6.94  3.842313e+06
107  3e92   8.00  4.748757e+06
108  3e93   8.85  5.480883e+06
109  4owm   2.96  1.360955e+06
110  3twp   3.92  1.263560e+06
111  3r88   4.82  1.873010e+06
112  4gkm   5.17  2.807154e+06
113  3qqs   5.82  2.622538e+06
114  3gv9   2.12  1.409223e+06
115  3gr2   2.52  1.150606e+06
116  4kz6   3.10  1.876617e+06
117  4jxs   4.74  2.640416e+06
118  2r9w   5.10  2.713871e+06
119  2hb1   3.80  2.095216e+06
120  1bzc   4.92  3.576126e+06
121  2qbr   6.33  3.300853e+06
122  2qbq   7.44  3.470579e+06
123  2qbp   8.40  4.143050e+06
124  1q8t   4.76  2.201240e+06
125  1ydr   5.52  3.034377e+06
126  1q8u   5.96  3.271159e+06
127  1ydt   7.32  3.878872e+06
128  3ag9   8.05  4.905290e+06
129  3fcq   2.77  1.824302e+06
130  1z9g   5.64  2.059794e+06
131  1qf1   7.32  4.101666e+06
132  5tmn   8.04  3.659289e+06
133  4tmn  10.17  4.242688e+06
134  4ddk   2.29  1.841204e+06
135  4ddh   3.32  2.247405e+06
136  3ivg   4.30  4.048242e+06
137  3coz   5.57  4.250250e+06
138  3coy   6.02  4.741269e+06
139  3pxf   4.43  2.443610e+06
140  4eor   6.30  3.803061e+06
141  2xnb   6.83  3.478195e+06
142  1pxn   7.15  3.328729e+06
143  2fvd   8.52  3.841436e+06
144  4k77   6.63  2.358142e+06
145  4e5w   7.66  3.790070e+06
146  4ivb   8.72  3.036317e+06
147  4ivd   9.52  3.451945e+06
148  4ivc  10.00  3.468347e+06
149  4f09   6.70  2.585784e+06
150  4gfm   7.22  2.083174e+06
151  4hge   7.92  3.030741e+06
152  4e6q   8.36  3.219693e+06
153  4jia   9.22  3.611427e+06
154  2brb   4.86  3.094956e+06
155  2br1   5.14  3.274002e+06
156  3jvr   5.72  2.169087e+06
157  3jvs   6.54  3.171044e+06
158  1nvq   8.25  4.300501e+06
159  3acw   4.76  3.728320e+06
160  4ea2   6.44 -3.529565e+06
161  2zcr   6.87  4.513211e+06
162  2zy1   7.40  3.438219e+06
163  2zcq   8.82  3.711774e+06
164  1bcu   3.28  1.753651e+06
165  3bv9   5.36  4.022129e+06
166  1oyt   7.24  3.674699e+06
167  2zda   8.40  3.938663e+06
168  3utu  10.92  4.995676e+06
169  3u9q   4.38  2.843161e+06
170  2yfe   6.63  3.748267e+06
171  3fur   8.00  4.601487e+06
172  3b1m   8.48  5.080293e+06
173  2p4y   9.00  5.369217e+06
174  3uo4   6.52  3.251534e+06
175  3up2   7.40  3.623653e+06
176  3e5a   8.23 -2.746901e+08
177  2wtv   8.74  3.876130e+06
178  3myg  10.70  3.658835e+06
179  3kgp   2.57  1.520014e+06
180  1c5z   4.01  1.743874e+06
181  1o5b   5.77  2.121896e+06
182  1owh   7.40  2.603968e+06
183  1sqa   9.21  3.512032e+06
184  4jsz   2.30  1.131710e+06
185  3kwa   4.08 -6.359786e+05
186  2weg   6.50  1.820656e+06
187  3ryj   7.80  2.242830e+06
188  3dd0   9.00  2.327305e+06
189  2xdl   3.10  2.359590e+06
190  3b27   5.16  2.414335e+06
191  1yc1   6.17  3.257233e+06
192  3rlr   7.52  1.913703e+06
193  2yki   9.46  5.065747e+06
194  1z95   7.12  5.076791e+06
195  3b68   8.40  5.447428e+06
196  3b5r   8.77  4.856112e+06
197  3b65   9.27  4.657108e+06
198  3g0w   9.52  4.084949e+06
199  4u4s   2.92  2.225875e+06
200  1p1q   4.89  2.326972e+06
201  1syi   5.44  3.117894e+06
202  1p1n   6.80  2.385864e+06
203  2al5   8.40  2.757083e+06
204  3g2z   2.36  1.028295e+06
205  3g31   2.89  1.035922e+06
206  4de2   4.12  2.662090e+06
207  4de3   5.52  1.714092e+06
208  4de1   5.96  1.954364e+06
209  1vso   4.72  2.523005e+06
210  4dld   5.82  2.963984e+06
211  3gbb   6.90  2.984894e+06
212  3fv2   8.11  3.377301e+06
213  3fv1   9.30  3.693493e+06
214  4mgd   4.69  2.906371e+06
215  2qe4   7.96  3.816801e+06
216  1qkt   9.04  3.357081e+06
217  2pog   9.54  3.629711e+06
218  2p15  10.30  5.599762e+06
219  2y5h   5.79  3.281259e+06
220  1lpg   7.09  5.099096e+06
221  2xbv   8.43  4.424363e+06
222  1z6e   9.72  4.317467e+06
223  1mq6  11.15  4.147604e+06
224  1nc3   5.00  2.841032e+06
225  1nc1   6.12  3.051298e+06
226  1y6r  10.11  3.970618e+06
227  4f2w  11.30  4.150470e+06
228  4f3c  11.82  4.780144e+06
229  1uto   2.27  1.355086e+06
230  4abg   3.57  1.920369e+06
231  3gy4   5.10  1.878375e+06
232  1k1i   6.58  3.177923e+06
233  1o3f   7.96  4.168150e+05
234  2yge   5.06  3.275729e+06
235  2fxs   6.06  2.237519e+06
236  2iwx   6.68  2.425560e+06
237  2wer   7.05  2.693806e+06
238  2vw5   8.52  3.636513e+06
239  4kzq   6.10  3.108382e+06
240  4kzu   6.50  3.222762e+06
241  4j21   7.41  3.122642e+06
242  4j3l   7.80  3.542615e+06
243  3kr8   8.10  3.513838e+06
244  2ymd   3.16  2.622811e+06
245  2wnc   6.32  3.267768e+06
246  2xys   7.42  2.813706e+06
247  2wn9   8.52  2.637825e+06
