     code  logKa        score
1    4llx   2.89    31.601335
2    5c28   5.66    38.248225
3    3uuo   7.96    55.545697
4    3ui7   9.00    66.346507
5    5c2h  11.09    92.299721
6    2v00   3.66    52.983641
7    3wz8   5.82    86.964126
8    3pww   7.32   113.914474
9    3prs   7.82   117.620854
10   3uri   9.00    93.054043
11   4m0z   5.19    86.462247
12   4m0y   6.46    61.358618
13   3qgy   7.80    77.144185
14   4qd6   8.64    76.292507
15   4rfm  10.05    82.145382
16   4cr9   4.10    45.910931
17   4cra   7.22    91.504121
18   4x6p   8.30   104.864962
19   4crc   8.72    99.305284
20   4ty7   9.52    93.870037
21   5aba   2.98    47.859992
22   5a7b   3.57    78.785691
23   4agn   3.97    58.177426
24   4agp   4.69    71.515360
25   4agq   5.01    71.170661
26   3bgz   6.26    71.978841
27   3jya   6.89    47.136731
28   2c3i   7.60    69.590937
29   4k18   8.96    80.893263
30   5dwr  11.22    85.862317
31   3mss   4.66    52.600131
32   3k5v   6.30    66.319676
33   3pyy   6.86    73.337613
34   2v7a   8.30    80.412977
35   4twp  10.00    50.266193
36   3wtj   6.53    60.693219
37   3zdg   7.10    55.303483
38   3u8k   8.66    60.358758
39   4qac   9.40    83.117318
40   3u8n  10.17    63.957908
41   1a30   4.30    59.354633
42   2qnq   6.11   109.224201
43   1g2k   7.96   124.058491
44   1eby   9.70   122.291200
45   3o9i  11.82   119.188731
46   4lzs   4.80    42.714538
47   3u5j   5.61    59.956078
48   4wiv   6.26    65.895747
49   4ogj   6.79    72.352134
50   3p5o   7.30    70.636890
51   1ps3   2.28    49.660486
52   3dx1   3.58    42.504929
53   3d4z   4.89    45.267719
54   3dx2   6.82    56.638411
55   3ejr   8.57    73.803526
56   3l7b   2.40    53.729943
57   4eky   3.52    45.500796
58   3g2n   4.09    60.318042
59   3syr   5.10    57.000698
60   3ebp   5.91    61.902217
61   2w66   4.05    54.339075
62   2w4x   4.85    48.466835
63   2wca   5.60    62.619421
64   2xj7   6.66    55.797058
65   2vvn   7.30    61.115697
66   3aru   3.22    48.396467
67   3arv   5.64    59.748403
68   3ary   6.00    40.408601
69   3arq   6.40    42.592441
70   3arp   7.15    86.712475
71   4ih5   4.11    43.601761
72   4ih7   5.24    59.751267
73   3cj4   6.51    53.036483
74   4eo8   8.15    65.214660
75   3gnw   9.10   108.382576
76   1gpk   5.37    57.210426
77   1h23   8.35   100.497210
78   1h22   9.10    94.535650
79   3f3a   4.19    57.224745
80   3f3c   6.02    55.510286
81   4mme   6.50    65.313148
82   3f3d   7.16    53.879318
83   3f3e   7.70    49.151534
84   2wbg   4.45    68.730866
85   2cbv   5.48    42.425425
86   2j78   6.42    46.608446
87   2j7h   7.19    34.093003
