     code     1     2     3     4     5     6
1    4llx  3gnw  1sqa  2x00  4jia  1nvq  4rfm
2    5c28  3gnw  3f3e  1sqa  4ty7  2x00  4jia
3    3uuo  3gnw  1o3f  4ty7  2x00  4jia  1nvq
4    3ui7  3gnw  1e66  4ty7  2x00  4jia  1nvq
5    5c2h  3gnw  1e66  2x00  4jia  1nvq  4rfm
6    2v00  4w9h  3dd0  2x00  4ty7  3f3e  3uri
7    3wz8  3gnw  3coy  3f3e  1sqa  4ty7  3utu
8    3pww  3gnw  1o3f  4ty7  2x00  4jia  1nvq
9    3prs  3gnw  4tmn  3f3e  1e66  4ty7  2x00
10   3uri  3gnw  4w9h  4ty7  2x00  4jia  1nvq
11   4m0z  3gnw  2p4y  3f3e  1sqa  4ty7  4jia
12   4m0y  3gnw  3coy  3f3e  4ty7  4jia  1nvq
13   3qgy  3gnw  1sqa  2x00  4jia  1nvq  4rfm
14   4qd6  3gnw  4tmn  4ty7  2x00  4jia  1nvq
15   4rfm  3gnw  4tmn  3f3e  3nw9  2x00  4jia
16   4cr9  3gnw  1sqa  2x00  4jia  1nvq  4rfm
17   4cra  4w9h  1o3f  4ty7  2x00  4jia  1nvq
18   4x6p  4w9h  5dwr  3fv1  4gid  2xb8  3ebp
19   4crc  4w9h  1o3f  1sqa  4ty7  4jia  4rfm
20   4ty7  4w9h  2vw5  3fv1  4gid  4ivc  3dd0
21   5aba  3gnw  1sqa  2x00  4jia  1nvq  4rfm
22   5a7b  3gnw  2yki  1sqa  4ty7  2x00  4jia
23   4agn  3gnw  1sqa  2x00  4jia  1nvq  4rfm
24   4agp  3gnw  1sqa  2x00  4jia  1nvq  4rfm
25   4agq  3gnw  1e66  2x00  4jia  1nvq  4rfm
26   3bgz  3gnw  4de1  3dd0  2yki  3e93  3nw9
27   3jya  4w9h  2cet  3fv1  4gid  3e93  2xb8
28   2c3i  3gnw  1o3f  4ty7  2x00  4jia  1nvq
29   4k18  4pcs  2r9w  3nw9  3f3e  1mq6  2zcq
30   5dwr  4pcs  3p5o  1mq6  2x00  4ty7  4w9h
31   3mss  3gnw  4tmn  3nw9  1sqa  2x00  4jia
32   3k5v  3gnw  3coy  3nw9  1sqa  4jia  1nvq
33   3pyy  4w9h  3coy  3uri  3f3e  3nw9  2x00
34   2v7a  4pcs  1e66  2xb8  4de1  3ebp  2yki
35   4twp  1sqa  3kr8  3uri  2p15  3nw9  4w9h
36   3wtj  3gnw  1e66  4ty7  4jia  1nvq  4rfm
37   3zdg  3gnw  1o3f  4ty7  2x00  4jia  1nvq
38   3u8k  3gnw  1e66  4ty7  2x00  4jia  1nvq
