     code     1     2     3     4     5     6
1    4llx  4f3c  3zso  3u8n  3gnw  2vvn  4ty7
2    5c28  4f3c  4gid  3gnw  3dd0  4agq  3zso
3    3uuo  3kr8  5c2h  3fv1  1sqa  3f3e  4agq
4    3ui7  1sqa  1o3f  1mq6  3fv1  2al5  3f3e
5    5c2h  3kr8  4rfm  3e93  3gnw  2zcq  3o9i
6    2v00  1sqa  2al5  3e93  4rfm  3dd0  1e66
7    3wz8  3kr8  4rfm  2vvn  3gnw  2zcq  3o9i
8    3pww  4f3c  3ge7  1mq6  3fv1  3uri  3f3e
9    3prs  3kr8  4rfm  2vvn  3gnw  2zcq  3o9i
10   3uri  3kr8  2vw5  4agq  5dwr  3e93  2zcq
11   4m0z  1u1b  5dwr  3ejr  3dd0  4rfm  3e93
12   4m0y  4f3c  4ivc  3zso  1sqa  3o9i  2zcq
13   3qgy  2zcq  3kr8  3u8n  3e93  2vvn  3gnw
14   4qd6  3kr8  3fv1  3dd0  4rfm  3e93  2vvn
15   4rfm  3kr8  1sqa  3gnw  2zcq  3o9i  1e66
16   4cr9  3kr8  4w9h  3dd0  2vvn  3gnw  3zso
17   4cra  3kr8  3u8n  3e93  2vvn  3gnw  2zcq
18   4x6p  3qqs  3kr8  2p15  3e93  2vvn  3gnw
19   4crc  3kr8  3u8n  4rfm  3e93  2vvn  3gnw
20   4ty7  3kr8  1sqa  3fv1  3dd0  4rfm  2vvn
21   5aba  3kr8  3uri  4agq  3e93  2vvn  3o9i
22   5a7b  3kr8  4ty7  3e93  2vvn  1e66  3zso
23   4agn  3uri  2p4y  4agq  4pcs  3e93  2vvn
24   4agp  3kr8  4rfm  2vvn  3gnw  2zcq  3o9i
25   4agq  2vvn  2x00  3e93  2zcq  3o9i  1e66
26   3bgz  3kr8  3dd0  2vvn  3gnw  2zcq  1e66
27   3jya  3kr8  3dd0  2vvn  3gnw  2zcq  3o9i
28   2c3i  3kr8  4agq  3e93  2vvn  3gnw  2zcq
29   4k18  3kr8  2p15  3e93  2vvn  3gnw  2zcq
30   5dwr  2vvn  3ag9  3uri  3fv1  3dd0  3e93
31   3mss  4f3c  4gid  1e66  4agq  3fv1  3f3e
32   3k5v  1e66  3kr8  3ejr  4agq  3dd0  4rfm
33   3pyy  3kr8  3myg  3fv1  4agq  3e93  2vvn
34   2v7a  4f3c  1u1b  2zcq  4rfm  3dd0  2p15
35   4twp  2p15  3fv1  3ge7  3u8n  3e93  2vvn
36   3wtj  5dwr  3arp  4agq  3dd0  3e93  2vvn
37   3zdg  4f3c  3f3e  3u8n  2vvn  1sqa  5c2h
38   3u8k  4gid  3dd0  3f3e  1u1b  2vvn  1e66
39   4qac  4f3c  2zcq  2vw5  3uri  3fv1  4agq
40   3u8n  4f3c  4de1  3fv1  3f3e  3ejr  4ty7
41   1a30  5dwr  5c2h  2r9w  2al5  2x00  3u8n
42   2qnq  2vvn  2al5  3u8n  3e93  2x00  3ge7
43   1g2k  4agq  3kr8  4rfm  3e93  3gnw  2zcq
