     code     1     2     3     4     5     6
1    4llx  1o3f  1sqa  1mq6  4de1  3utu  4ty7
2    5c28  4w9h  4agq  1sqa  1o3f  3utu  3nw9
3    3uuo  2zcq  3ebp  3dd0  5c2h  2vw5  2xb8
4    3ui7  2fvd  2yki  3nw9  4rfm  4ty7  4jia
5    5c2h  3utu  3ejr  1nvq  2qbp  1sqa  4de1
6    2v00  4de1  4ty7  3ge7  1o3f  2qbp  1sqa
7    3wz8  3coy  4gid  3qqs  2p4y  1mq6  4de1
8    3pww  4gr0  3ge7  3utu  4rfm  4de1  4pcs
9    3prs  3ge7  2qbp  1sqa  1o3f  3zso  4rfm
10   3uri  4de1  1o3f  5c2h  3utu  1mq6  3e93
11   4m0z  4f3c  1sqa  3u8n  3ebp  2qbp  1o3f
12   4m0y  1o3f  4ty7  4twp  1sqa  3p5o  5c2h
13   3qgy  3gnw  2vw5  3o9i  4f3c  4de1  4rfm
14   4qd6  1e66  2xb8  4agq  1o3f  1u1b  2fvd
15   4rfm  3dd0  3u8n  1nvq  2cet  1u1b  4jia
16   4cr9  1mq6  3f3e  4gid  1o3f  1nvq  3gnw
17   4cra  3qqs  3e93  4ty7  3u8n  1sqa  1o3f
18   4x6p  4ty7  2zcq  5c2h  4gr0  4gid  1o3f
19   4crc  2qbp  4gr0  3ejr  1o3f  5dwr  2yki
20   4ty7  4tmn  3utu  4ivc  2p4y  2x00  1o3f
21   5aba  1mq6  2qbp  4pcs  1sqa  2cet  4gr0
22   5a7b  2vw5  2qbp  4pcs  1o3f  4rfm  4ty7
23   4agn  3gnw  2qbp  2p4y  2vw5  4ty7  1mq6
24   4agp  4pcs  4de1  2qbp  1o3f  4ty7  3ag9
25   4agq  4gr0  4de1  1o3f  1mq6  4ivc  4w9h
26   3bgz  4agq  4de1  1o3f  2x00  1mq6  5c2h
27   3jya  3ejr  2p15  1sqa  3zso  4jia  4gr0
28   2c3i  4pcs  4ivc  2vw5  3zso  4de1  3ag9
29   4k18  3gnw  2qbp  3zso  4ty7  3nw9  2zcq
30   5dwr  3e93  3utu  1u1b  3myg  4gr0  3nw9
31   3mss  3ebp  4ivc  4twp  4ty7  2p4y  2zcq
32   3k5v  2vw5  2cet  1sqa  2p15  3qqs  2xb8
33   3pyy  1sqa  2xb8  3e93  1u1b  3u8n  3g0w
