     code     1     2     3     4     5     6
1    4llx  2fvd  1o3f  3utu  3myg  2cet  3fv1
2    5c28  2fvd  3qqs  3utu  4twp  2cet  3fv1
3    3uuo  1mq6  4pcs  3utu  3f3e  3u8n  2x00
4    3ui7  2fvd  3f3e  1o3f  2xb8  3myg  2cet
5    5c2h  1e66  5dwr  3coy  2vvn  3uex  3qqs
6    2v00  1mq6  3qqs  4twp  2cet  3fv1  3e93
7    3wz8  2fvd  2x00  3u8n  3e93  3myg  3utu
8    3pww  2fvd  2qbp  3myg  4twp  2cet  3e93
9    3prs  2fvd  3myg  2cet  3fv1  3e93  3g0w
10   3uri  5c2h  3uex  3f3e  1mq6  3utu  4tmn
11   4m0z  2fvd  3myg  2cet  3fv1  3e93  3g0w
12   4m0y  2fvd  3myg  2cet  3fv1  3e93  3g0w
13   3qgy  5c2h  1nvq  2p15  3g0w  3u8n  4f3c
14   4qd6  2fvd  3myg  2cet  3fv1  3e93  3g0w
15   4rfm  2fvd  3g0w  2cet  2p15  4jia  1mq6
16   4cr9  2fvd  2r9w  3myg  4twp  2cet  3fv1
17   4cra  2fvd  3myg  2cet  3fv1  3e93  3g0w
18   4x6p  2fvd  3myg  2cet  3fv1  3e93  3g0w
19   4crc  5c2h  3gnw  3f3e  3ejr  3utu  3myg
20   4ty7  1mq6  3arp  3ejr  3f3e  3u8n  4tmn
21   5aba  1mq6  4pcs  3f3e  3u8n  3nw9  2x00
22   5a7b  1mq6  3zso  1e66  4pcs  3arp  2qbp
23   4agn  1mq6  3arp  3f3e  3u8n  3nw9  2x00
24   4agp  1mq6  3arp  3f3e  3u8n  3nw9  3zso
25   4agq  1mq6  3nw9  1e66  4pcs  3arp  3uex
26   3bgz  3uri  3uex  4tmn  3u8n  3p5o  1nvq
27   3jya  2r9w  2qbp  4w9h  2vvn  2p15  2xb8
28   2c3i  2fvd  1sqa  2xb8  3myg  4twp  2cet
29   4k18  2fvd  2zcq  2cet  3f3e  3e93  3g0w
30   5dwr  3nw9  1e66  4w9h  2cet  1mq6  4pcs
31   3mss  3f3e  1e66  3u8n  2vvn  2yki  4pcs
32   3k5v  2fvd  3zso  3fv1  2cet  2xb8  3ejr
33   3pyy  5c2h  3ag9  3u8n  2xb8  3f3e  4ty7
34   2v7a  2fvd  3u8n  3utu  3myg  4twp  2cet
35   4twp  2xb8  3kr8  2vvn  4pcs  4tmn  2zcq
36   3wtj  2vvn  3uex  3f3e  2fvd  3u8n  1o3f
37   3zdg  5c2h  1u1b  1o3f  3e93  3g0w  2p15
38   3u8k  1mq6  4pcs  3ejr  3f3e  3u8n  2x00
39   4qac  2fvd  3myg  2cet  3fv1  3e93  3g0w
40   3u8n  1mq6  4pcs  3ejr  3f3e  3nw9  2x00
41   1a30  2fvd  2xb8  4twp  2cet  3fv1  3e93
42   2qnq  3nw9  1e66  2yki  4pcs  3arp  2x00
43   1g2k  2fvd  2p15  5dwr  3f3e  3ejr  2xb8
44   1eby  2fvd  2r9w  3ejr  3utu  2cet  3e93
45   3o9i  2fvd  3u8n  3utu  4twp  2cet  3fv1
46   4lzs  2vvn  3utu  3f3e  4gr0  3nw9  3ag9
47   3u5j  2vvn  1u1b  4jia  3e93  3kr8  4twp
48   4wiv  2fvd  3myg  2cet  3fv1  3e93  3g0w
49   4ogj  2fvd  3myg  2cet  3fv1  3e93  3g0w
50   3p5o  1nvq  2zcq  1e66  2vvn  3u8n  4tmn
51   1ps3  1mq6  4tmn  3ge7  2vvn  4rfm  4gr0
52   3dx1  2cet  2vvn  4pcs  3arp  3f3e  2qbp
53   3d4z  2fvd  2qbp  3ejr  1o3f  2xb8  3e93
54   3dx2  2cet  3nw9  4pcs  3f3e  3fv1  3e93
55   3ejr  2fvd  1sqa  1mq6  3utu  4twp  2cet
56   3l7b  2fvd  2qbp  4twp  2cet  3fv1  3e93
57   4eky  2fvd  3qqs  2xb8  3utu  3myg  2cet
58   3g2n  1mq6  3gnw  3ebp  3u8n  3dd0  3fv1
59   3syr  5c2h  3dd0  3f3e  1sqa  4tmn  3uri
60   3ebp  5c2h  2vw5  3g0w  3e93  3dd0  2cet
61   2w66  2cet  4pcs  3arp  2fvd  2qbp  3fv1
62   2w4x  3dd0  1e66  3f3e  2vvn  3utu  3ebp
