     code     1     2     3     4     5     6
1    4llx  4tmn  2zcq  2cet  1e66  2qbp  2xb8
2    5c28  2vvn  2zcq  2cet  1e66  2qbp  2xb8
3    3uuo  1e66  4gid  2vvn  5dwr  4f3c  2x00
4    3ui7  3uri  2vvn  3arp  4tmn  1nvq  2x00
5    5c2h  2zcq  4tmn  4gid  3gnw  2vvn  3ebp
6    2v00  2zcq  4ty7  2p15  3u8n  3utu  3arp
7    3wz8  2zcq  2cet  1e66  2qbp  2xb8  2vw5
8    3pww  2zcq  4ivc  2x00  4f3c  5dwr  3o9i
9    3prs  2zcq  3qqs  5dwr  2x00  3u8n  3utu
10   3uri  3ebp  1sqa  1u1b  4pcs  4gr0  3utu
11   4m0z  3ejr  4agq  2vw5  4tmn  1mq6  3uri
12   4m0y  3ejr  3gnw  1sqa  2qbp  2vw5  4ty7
13   3qgy  1o3f  4pcs  2zcq  3dd0  2r9w  2al5
14   4qd6  2zcq  2vvn  3coy  3nw9  3uri  3ebp
15   4rfm  2zcq  2vvn  3ag9  5c2h  4gid  4twp
16   4cr9  3ejr  4twp  4tmn  1nvq  4jia  5dwr
17   4cra  2zcq  3nw9  1e66  3arp  4tmn  3qqs
18   4x6p  3zso  3u8n  4f3c  5dwr  3uri  2vvn
19   4crc  2zcq  3ge7  5dwr  4gr0  3nw9  3dd0
20   4ty7  4tmn  2yki  4f3c  5dwr  3uri  2vvn
21   5aba  2zcq  3uri  2cet  3arp  1e66  2xb8
22   5a7b  2zcq  2cet  1e66  2qbp  2xb8  2vw5
23   4agn  2zcq  2cet  1e66  2qbp  2xb8  2vw5
24   4agp  2zcq  2cet  1e66  2qbp  2xb8  2vw5
25   4agq  2zcq  3utu  3arp  1e66  2qbp  2xb8
26   3bgz  2vw5  1u1b  2zcq  4gr0  2cet  2qbp
27   3jya  2zcq  2p15  3utu  2cet  3arp  1e66
28   2c3i  3arp  4f3c  1e66  1nvq  5dwr  3nw9
29   4k18  2zcq  3dd0  5c2h  3nw9  4gr0  4tmn
30   5dwr  4tmn  1nvq  4f3c  3uri  3o9i  2vw5
31   3mss  2zcq  2cet  1e66  2qbp  2xb8  2vw5
32   3k5v  2zcq  3dd0  3nw9  2yki  4de1  4gr0
33   3pyy  2zcq  5c2h  4tmn  2vvn  4gr0  2cet
34   2v7a  3ejr  2xb8  1e66  3arp  4tmn  3u8n
35   4twp  2zcq  3nw9  2vvn  4gr0  3arp  3ag9
36   3wtj  2vvn  4gr0  2zcq  3uri  1e66  2qbp
37   3zdg  2zcq  2x00  2p15  3u8n  3utu  2qbp
38   3u8k  2zcq  4ivc  2r9w  4pcs  4ty7  3qqs
39   4qac  2zcq  4ivc  2al5  2yki  4gr0  1nvq
40   3u8n  1e66  3uri  2vvn  5dwr  4f3c  4gid
41   1a30  2zcq  3ebp  3arp  1e66  2qbp  2xb8
42   2qnq  2zcq  2cet  1e66  2qbp  2xb8  2vw5
43   1g2k  2zcq  2cet  1e66  2qbp  2xb8  2vw5
44   1eby  2zcq  2cet  1e66  2qbp  2xb8  2vw5
45   3o9i  2zcq  2vvn  3coy  2al5  5c2h  3nw9
46   4lzs  2al5  2vvn  4tmn  2zcq  3uri  3utu
47   3u5j  2zcq  2vvn  4gr0  3uri  1e66  2qbp
48   4wiv  4de1  2al5  4tmn  2vvn  4gr0  2zcq
49   4ogj  3ejr  4de1  1nvq  1e66  3arp  2cet
50   3p5o  2zcq  4tmn  3qqs  5c2h  2vvn  3uri
51   1ps3  2zcq  2cet  1e66  2qbp  2xb8  2vw5
52   3dx1  2zcq  4gr0  3utu  2cet  2qbp  2xb8
53   3d4z  2zcq  2cet  1e66  2qbp  2xb8  2vw5
54   3dx2  2zcq  4jia  3utu  2cet  2qbp  2xb8
55   3ejr  2zcq  3utu  1e66  2qbp  2xb8  2vw5
56   3l7b  2zcq  3uri  3arp  1e66  2qbp  2xb8
57   4eky  3fv1  2zcq  3o9i  1e66  2qbp  2xb8
58   3g2n  2fvd  2zcq  2p15  3utu  3arp  1e66
59   3syr  2zcq  3u8n  2cet  3arp  1e66  2qbp
60   3ebp  4gr0  2zcq  3utu  3arp  1e66  2qbp
61   2w66  2zcq  4gr0  2p15  3utu  2cet  2qbp
62   2w4x  2zcq  4ivc  5c2h  4gid  3uri  4gr0
63   2wca  2zcq  2cet  1e66  2qbp  2xb8  2vw5
64   2xj7  2zcq  1sqa  2cet  2qbp  2xb8  4tmn
65   2vvn  4tmn  3arp  4de1  1sqa  2fvd  3ejr
66   3aru  2zcq  3dd0  4gid  4gr0  4pcs  4ty7
67   3arv  2zcq  2cet  1e66  2qbp  2xb8  2vw5
68   3ary  2zcq  2cet  1e66  2qbp  2xb8  2vw5
69   3arq  2zcq  2cet  1e66  2qbp  2xb8  2vw5
70   3arp  2zcq  3utu  1e66  2qbp  2xb8  2vw5
71   4ih5  4de1  2zcq  3dd0  5c2h  3nw9  4tmn
72   4ih7  2zcq  2cet  1e66  2qbp  2xb8  2vw5
73   3cj4  3ejr  1o3f  2qbp  4pcs  3o9i  1e66
74   4eo8  3ejr  1u1b  4twp  3uri  1e66  2qbp
75   3gnw  2zcq  2vvn  3coy  2al5  5c2h  2p4y
