#code,score
4f09_182,225.59895226669084
4f09_270,226.75786562127107
4f09_407,229.1254475369097
4f09_408,222.70513215973767
4f09_421,206.13300624746878
4f09_424,220.803362556415
4f09_439,220.25588127493194
4f09_450,245.30921121877074
4f09_456,202.71587163278835
4f09_457,243.49764872899138
4f09_472,187.02211484103995
4f09_489,230.6131425487489
4f09_522,152.29362516030116
4f09_529,164.38403822575896
4f09_534,176.20968362653022
4f09_538,150.0005684229062
4f09_539,150.27390184374113
4f09_546,163.78249886098243
4f09_550,133.45375135633392
4f09_551,142.8029248217945
4f09_552,129.41289359858905
4f09_557,160.1300177633988
4f09_564,241.05414873318188
4f09_572,173.0310348215498
4f09_576,184.66172908230917
4f09_584,168.53062566457788
4f09_586,176.64500143571803
4f09_595,209.15825808345377
4f09_597,164.66943214278555
4f09_600,156.1129249225931
4f09_605,239.02920822509603
4f09_611,196.8252507847374
4f09_621,232.24797603566728
4f09_623,198.2376401057343
4f09_631,217.0129572846239
4f09_633,264.8619951836987
4f09_654,252.9686243973387
4f09_655,241.38116822198091
4f09_671,125.94420887891937
4f09_683,206.57902708773062
4f09_690,233.25640463584216
4f09_704,224.55552006818667
4f09_707,216.63617586053712
4f09_709,222.1306662873116
4f09_711,177.27248665637254
4f09_717,221.32263930121283
4f09_718,219.79851493523503
4f09_721,208.94346250326518
4f09_723,201.2595377332123
4f09_730,180.15653936225993
4f09_734,154.4553975151136
4f09_743,181.56365044483405
4f09_745,177.3880064424115
4f09_746,207.3864521568177
4f09_753,136.55012077391385
4f09_754,177.36618966345543
4f09_755,199.97592287870197
4f09_756,153.77637562678362
4f09_757,185.20497783659303
4f09_760,137.49024505334157
4f09_762,181.95535188746996
4f09_763,192.61738983378623
4f09_767,198.18449959395917
4f09_769,170.23708895394026
4f09_771,131.05196442296167
4f09_773,213.37880982355946
4f09_774,191.59317883953142
4f09_812,180.55255090421872
4f09_832,163.69987063098802
4f09_844,174.01756972010367
4f09_846,158.22042095667118
4f09_848,180.4261887301549
4f09_863,179.49076103629668
4f09_866,211.1991096643728
4f09_871,174.57718776002542
4f09_874,251.77102535027274
4f09_875,212.6605914861148
4f09_893,221.75014548853142
4f09_899,221.04992802633825
4f09_903,216.36697782742985
4f09_91,214.42587813279928
4f09_919,215.30179274057159
4f09_944,198.78365779796746
4f09_954,205.0081403822384
4f09_965,204.28290206301367
4f09_967,220.6920698491283
4f09_975,203.1298497422329
