#code,score
3bv9_118,8.145400000000002
3bv9_119,8.089900000000007
3bv9_120,7.960400000000011
3bv9_124,8.067833333333342
3bv9_13,8.050733333333344
3bv9_133,8.000600000000011
3bv9_134,8.172633333333335
3bv9_137,8.031233333333338
3bv9_141,8.097933333333344
3bv9_148,8.095466666666674
3bv9_15,8.029900000000005
3bv9_156,8.048800000000004
3bv9_166,8.134166666666674
3bv9_167,8.179833333333336
3bv9_190,8.074499999999999
3bv9_195,7.992766666666674
3bv9_204,8.032633333333342
3bv9_227,8.103300000000003
3bv9_231,8.036733333333343
3bv9_233,7.896133333333341
3bv9_239,8.206533333333338
3bv9_240,8.071266666666677
3bv9_244,5.926633333333337
3bv9_25,8.175000000000008
3bv9_264,7.935200000000011
3bv9_271,8.021400000000009
3bv9_277,7.984466666666673
3bv9_279,8.119766666666676
3bv9_298,8.021533333333338
3bv9_308,8.010433333333342
3bv9_317,8.058500000000008
3bv9_324,8.15050000000001
3bv9_325,7.994533333333341
3bv9_326,8.039000000000009
3bv9_332,7.990266666666677
3bv9_339,8.060233333333345
3bv9_345,8.004833333333348
3bv9_35,8.007000000000005
3bv9_353,7.939966666666672
3bv9_370,8.049800000000008
3bv9_384,8.03983333333334
3bv9_388,7.980500000000009
3bv9_392,8.14253333333334
3bv9_393,8.07883333333334
3bv9_40,8.134133333333338
3bv9_441,8.076466666666676
3bv9_444,8.052166666666679
3bv9_456,5.980433333333337
3bv9_460,6.315333333333338
3bv9_50,8.142666666666672
3bv9_53,8.006300000000005
3bv9_533,8.001600000000007
3bv9_550,8.087866666666674
3bv9_582,7.989400000000008
3bv9_589,8.168466666666676
3bv9_597,5.997900000000003
3bv9_618,6.032333333333335
3bv9_667,8.086566666666673
3bv9_684,6.0093333333333385
3bv9_688,8.138400000000006
3bv9_693,6.182866666666672
3bv9_71,8.019833333333342
3bv9_743,7.993833333333338
3bv9_751,7.999100000000005
3bv9_752,7.966733333333343
3bv9_754,8.107900000000004
3bv9_756,7.993700000000005
3bv9_757,8.130966666666675
3bv9_762,7.958700000000008
3bv9_767,7.972033333333343
3bv9_770,8.035000000000005
3bv9_771,7.979133333333339
3bv9_779,8.116300000000008
3bv9_780,8.21586666666667
3bv9_783,8.065100000000006
3bv9_784,8.099800000000004
3bv9_787,8.119233333333344
3bv9_788,8.173200000000007
3bv9_804,8.047466666666672
3bv9_812,8.01933333333334
3bv9_836,8.052500000000004
3bv9_851,8.126266666666677
3bv9_865,8.151400000000013
3bv9_88,7.990066666666681
3bv9_888,7.955700000000011
3bv9_92,8.05390000000001
3bv9_949,8.220400000000005
3bv9_951,7.97150000000001
3bv9_954,7.866900000000013
3bv9_968,8.151400000000008
3bv9_971,8.131166666666678
3bv9_976,8.125900000000003
3bv9_98,8.078366666666675
3bv9_987,8.16273333333334
